Supplier Name,Supplier ID,Payment Date,Amount,Spend Area, Account Code,Account Description,Internal Reference Number
INDOOR CONTROLLED ENVIRONMENTS,C25114,08/09/2011,513.48,RESOURCES GROUP,BA13,MECHANICAL,"WA249984,1"
INDOOR CONTROLLED ENVIRONMENTS,C25114,26/09/2011,707.18,RESOURCES GROUP,BA13,MECHANICAL,"WA251824,1"
INDOOR CONTROLLED ENVIRONMENTS,C25114,08/09/2011,"1,935.00",RESOURCES GROUP,BA13,MECHANICAL,"WA249875,1"
INDOOR CONTROLLED ENVIRONMENTS,C25114,29/09/2011,617.00,RESOURCES GROUP,BA13,MECHANICAL,"WA252148,1"
INDOOR CONTROLLED ENVIRONMENTS,C25114,26/09/2011,621.00,RESOURCES GROUP,BA13,MECHANICAL,"WA251823,2"
INDOOR CONTROLLED ENVIRONMENTS,C25114,26/09/2011,"1,082.08",RESOURCES GROUP,BA13,MECHANICAL,"WA251823,1"
INDOOR CONTROLLED ENVIRONMENTS,C25114,29/09/2011,900.38,RESOURCES GROUP,BA13,MECHANICAL,"WA251730,1"
INFORMED ASSESSMENT LIMITED,C30080,29/09/2011,"2,006.00",RESOURCES GROUP,D708,PYSCHOMETRIC TESTING,"CL197959,1"
INGLEBY CARE,CJ5240,29/09/2011,540.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241079,1"
INGLEBY CARE,CJ5240,29/09/2011,810.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241082,1"
INGLEBY CARE,CJ5240,29/09/2011,"1,400.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240401,2"
INGLEBY CARE,CJ5240,29/09/2011,"1,400.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240403,1"
INGLEBY CARE,CJ5240,29/09/2011,"5,670.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240401,1"
INGLEBY CARE,CJ5240,29/09/2011,"5,670.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240403,2"
INGLEBY CARE,CJ5240,29/09/2011,540.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241304,3"
INGLEBY CARE,CJ5240,29/09/2011,933.32,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241304,1"
INGLEBY CARE,CJ5240,29/09/2011,"1,260.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240394,1"
INGLEBY CARE,CJ5240,29/09/2011,"5,184.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240394,2"
INGLEBY CARE,CJ5240,29/09/2011,"5,670.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241304,2"
INGLEBY CARE,CJ5240,29/09/2011,"1,260.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240398,1"
INGLEBY CARE,CJ5240,29/09/2011,"6,264.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240398,2"
INGLEBY CARE,CJ5240,19/09/2011,537.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238707,1"
INGLEBY CARE,CJ5240,19/09/2011,644.64,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238448,1"
INGLEBY CARE,CJ5240,19/09/2011,741.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238715,1"
INGLEBY CARE,CJ5240,19/09/2011,859.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238711,1"
INGLEBY CARE,CJ5240,19/09/2011,967.28,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238468,1"
INGLEBY CARE,CJ5240,19/09/2011,"1,165.20",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238464,1"
INGLEBY CARE,CJ5240,19/09/2011,"1,347.28",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238446,1"
INGLEBY CARE,CJ5240,19/09/2011,"1,376.40",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238709,1"
INGLEBY CARE,CJ5240,19/09/2011,"1,380.68",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238713,1"
INGLEBY CARE,CJ5240,19/09/2011,"1,562.16",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238443,1"
INGLEBY CARE,CJ5240,26/09/2011,998.51,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238843,1"
INGLEBY CARE,CJ5240,26/09/2011,"1,450.92",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240080,1"
INGLEBY CARE,CJ5240,19/09/2011,537.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238459,1"
INGLEBY CARE,CJ5240,19/09/2011,537.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238714,1"
INGLEBY CARE,CJ5240,19/09/2011,859.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238460,1"
INGLEBY CARE,CJ5240,19/09/2011,"1,006.60",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238528,1"
INGLEBY CARE,CJ5240,19/09/2011,"1,289.28",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238469,1"
INGLEBY CARE,CJ5240,19/09/2011,"1,289.28",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238472,1"
INGLEBY CARE,CJ5240,29/09/2011,540.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241074,2"
INGLEBY CARE,CJ5240,29/09/2011,648.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240393,1"
INGLEBY CARE,CJ5240,29/09/2011,"3,024.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241084,2"
INGLEBY CARE,CJ5240,29/09/2011,"3,132.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241083,2"
INGLEBY CARE,CJ5240,29/09/2011,"3,240.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241074,1"
INGLEBY CARE,CJ5240,29/09/2011,"3,510.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241087,1"
INGLEBY CARE,CJ5240,29/09/2011,"3,726.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241078,2"
INGLEBY CARE,CJ5240,29/09/2011,"4,536.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240396,2"
INGLEBY CARE,CJ5240,29/09/2011,"5,886.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240392,1"
INGLEBY CARE,CJ5240,29/09/2011,"6,048.00",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1241085,2"
INGLEBY CARE,CJ5240,15/09/2011,612.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,31"
INGLEBY CARE,CJ5240,15/09/2011,612.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,42"
INGLEBY CARE,CJ5240,15/09/2011,687.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,29"
INGLEBY CARE,CJ5240,15/09/2011,687.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,30"
INGLEBY CARE,CJ5240,15/09/2011,821.22,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,21"
INGLEBY CARE,CJ5240,15/09/2011,"1,292.50",ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,22"
INGLEBY CARE,CJ5240,15/09/2011,"1,428.00",ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,8"
INGLEBY CARE,CJ5240,15/09/2011,"1,728.00",ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,32"
INGLEBY CARE,CJ5240,15/09/2011,"1,968.00",ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,4"
INGLEBY CARE,CJ5240,12/09/2011,573.20,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1237299,1"
INGLEBY CARE,CJ5240,12/09/2011,859.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1237297,1"
INGLEBY CARE,CJ5240,12/09/2011,"1,719.04",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1237291,1"
INGLEBY CARE,CJ5240,19/09/2011,582.60,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238719,1"
INGLEBY CARE,CJ5240,19/09/2011,597.30,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238751,2"
INGLEBY CARE,CJ5240,19/09/2011,"1,149.92",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238718,1"
INGLEBY CARE,CJ5240,22/09/2011,705.61,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238912,1"
INGLEBY CARE,CJ5240,22/09/2011,806.28,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238823,2"
INGLEBY CARE,CJ5240,22/09/2011,814.90,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238822,1"
INGLEBY CARE,CJ5240,22/09/2011,859.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238824,1"
INGLEBY CARE,CJ5240,22/09/2011,"1,719.04",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238820,1"
INGLEBY CARE,CJ5240,12/09/2011,694.96,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1237305,1"
INGLEBY CARE,CJ5240,12/09/2011,746.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1237284,2"
INGLEBY CARE,CJ5240,12/09/2011,859.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1237310,1"
INGLEBY CARE,CJ5240,22/09/2011,859.52,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238825,1"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,35"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,6"
INGLEBY CARE,CJ5240,15/09/2011,864.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,11"
INGLEBY CARE,CJ5240,15/09/2011,864.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,34"
INGLEBY CARE,CJ5240,15/09/2011,864.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,36"
INGLEBY CARE,CJ5240,15/09/2011,864.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,5"
INGLEBY CARE,CJ5240,15/09/2011,"1,632.00",ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,37"
INGLEBY CARE,CJ5240,15/09/2011,"4,032.01",ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,10"
INGLEBY CARE,CJ5240,15/09/2011,552.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,33"
INGLEBY CARE,CJ5240,15/09/2011,648.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,1"
INGLEBY CARE,CJ5240,15/09/2011,699.43,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,3"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,13"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,16"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,18"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,2"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,20"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,24"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,25"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,26"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,27"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,39"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,40"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,41"
INGLEBY CARE,CJ5240,15/09/2011,768.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,9"
INGLEBY CARE,CJ5240,15/09/2011,864.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,12"
INGLEBY CARE,CJ5240,15/09/2011,864.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,14"
INGLEBY CARE,CJ5240,15/09/2011,864.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,15"
INGLEBY CARE,CJ5240,15/09/2011,864.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,19"
INGLEBY CARE,CJ5240,15/09/2011,864.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,28"
INGLEBY CARE,CJ5240,15/09/2011,984.00,ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,17"
INGLEBY CARE,CJ5240,15/09/2011,"1,632.00",ADULT HEALTH AND COMMUNITY SERVICES,R68A,RESPITE EXTERNAL,"SS1236895,23"
INGLEBY HOUSE,CH5159,15/09/2011,"3,190.00",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236896,2"
INGLEBY HOUSE,CH5159,15/09/2011,"4,242.00",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236896,1"
INGLEBY HOUSE,CH5159,15/09/2011,"4,800.00",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236896,4"
INGLEBY HOUSE,CH5159,15/09/2011,"5,069.88",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236896,5"
INGLEBY HOUSE,CH5159,15/09/2011,"5,900.00",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236896,3"
INITIAL WASHROOM SOLUTIONS,C25130,05/09/2011,658.88,RESOURCES GROUP,DC20,LAUNDRY,"WA249731,1"
INPRINT,D14035,15/09/2011,558.00,FIRE & RESCUE,4A34,SCHOOLS AND SAFE,"FR118007,1"
INPRINT,D14035,15/09/2011,"1,043.00",FIRE & RESCUE,4A34,SCHOOLS AND SAFE,"FR118006,1"
INPRINT,D14035,22/09/2011,985.00,FIRE & RESCUE,4A34,SCHOOLS AND SAFE,"FR118280,1"
INPRINT,D14035,22/09/2011,"2,185.00",FIRE & RESCUE,4A34,SCHOOLS AND SAFE,"FR118279,1"
INPRINT,D14035,26/09/2011,"1,600.00",FIRE & RESCUE,4A34,SCHOOLS AND SAFE,"FR118349,1"
INPRINT,D14035,15/09/2011,825.00,FIRE & RESCUE,4J23,MARKETING,"FR117669,1"
INSIDE OUT,CG8606,08/09/2011,"4,222.73",CHILDREN YOUNG PEOPLE AND FAMILIES,4321,PAYMENTS TO 3RD PARTIES FOR SERVICE PROVISION,"ED1232408,1"
INSULATION CONTRACTING SERVICES,CI7469,19/09/2011,"5,367.00",CAPITAL,B1,BUILDING WORKS,"WA251260,1"
INSULATION CONTRACTING SERVICES,CI7469,29/09/2011,"5,620.77",CAPITAL,B1,BUILDING WORKS,"WA252212,1"
INSULATION CONTRACTING SERVICES,CI7469,29/09/2011,"2,685.00",CAPITAL,B1,BUILDING WORKS,"WA252214,1"
INSULATION CONTRACTING SERVICES,CI7469,22/09/2011,"13,910.00",CAPITAL,B1,BUILDING WORKS,"WA251425,1"
INSULATION CONTRACTING SERVICES,CI7469,22/09/2011,"45,489.00",CAPITAL,B1,BUILDING WORKS,"WA251487,1"
INSULATION CONTRACTING SERVICES,CI7469,05/09/2011,"2,900.00",CAPITAL,B1,BUILDING WORKS,"WA249864,1"
INSULATION CONTRACTING SERVICES,CI7469,22/09/2011,"24,000.00",CAPITAL,B1,BUILDING WORKS,"WA251429,1"
INSULATION CONTRACTING SERVICES,CI7469,26/09/2011,"1,906.00",CAPITAL,B1,BUILDING WORKS,"WA251937,1"
INSULATION CONTRACTING SERVICES,CI7469,29/09/2011,"3,000.00",CAPITAL,B1,BUILDING WORKS,"WA252240,1"
INSULATION CONTRACTING SERVICES,CI7469,05/09/2011,"1,391.00",CAPITAL,C8,WORKS - DIRECT ORDERS,"WA249787,1"
INSULATION CONTRACTING SERVICES,CI7469,15/09/2011,"4,634.00",CAPITAL,C8,WORKS - DIRECT ORDERS,"WA250814,1"
INSULATION CONTRACTING SERVICES,CI7469,29/09/2011,"18,916.00",CAPITAL,C8,WORKS - DIRECT ORDERS,"WA252337,1"
INSULATION CONTRACTING SERVICES,CI7469,05/09/2011,540.00,RESOURCES GROUP,BA12,BUILDING,"WA249570,1"
INSULATION CONTRACTING SERVICES,CI7469,05/09/2011,811.00,RESOURCES GROUP,BA14,ELECTRICAL,"WA249569,1"
INSULATION CONTRACTING SERVICES,CI7469,22/09/2011,"3,142.00",RESOURCES GROUP,BA21,ASBESTOS REMEDIAL WORKS,"WA251494,1"
INSULATION CONTRACTING SERVICES,CI7469,29/09/2011,685.00,RESOURCES GROUP,BA21,ASBESTOS REMEDIAL WORKS,"WA252129,1"
INTEGRATED SERVICES PROGRAMME,CG8493,15/09/2011,"5,569.20",CHILDREN YOUNG PEOPLE AND FAMILIES,F03A,FOSTER CARE - EXTERNAL,"ED1237803,1"
INTELLIDENT LTD,U03099,22/09/2011,563.78,CAPITAL,D2,LOOSE FURNITURE & EQUIPT,"LH226548,1"
ISLE COURT NURSING HOME,U01750,15/09/2011,"3,400.00",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236898,1"
IVY HOUSE NURSING HOME,D14118,15/09/2011,"2,292.84",ADULT HEALTH AND COMMUNITY SERVICES,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1236887,1"
J & B ELECTRICAL CONTRACTORS LTD,C27265,19/09/2011,722.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3150,CONSUMABLES,"ED1237542,1"
J & B ELECTRICAL CONTRACTORS LTD,C27265,19/09/2011,"1,727.00",CHILDREN YOUNG PEOPLE AND FAMILIES,3150,CONSUMABLES,"ED1237540,1"
J & B ELECTRICAL CONTRACTORS LTD,C27265,15/09/2011,"25,733.09",CHILDREN YOUNG PEOPLE AND FAMILIES,311A,COMPUTER HARDWARE,"ED1237407,1"
J & B ELECTRICAL CONTRACTORS LTD,C27265,19/09/2011,525.00,CHILDREN YOUNG PEOPLE AND FAMILIES,311A,COMPUTER HARDWARE,"ED1237404,1"
J & B ELECTRICAL CONTRACTORS LTD,C27265,19/09/2011,"1,139.00",CHILDREN YOUNG PEOPLE AND FAMILIES,311A,COMPUTER HARDWARE,"ED1237403,1"
J & B ELECTRICAL CONTRACTORS LTD,C27265,26/09/2011,"2,225.00",CHILDREN YOUNG PEOPLE AND FAMILIES,311A,COMPUTER HARDWARE,"ED1239256,1"
J & B ELECTRICAL CONTRACTORS LTD,C27265,08/09/2011,"1,939.00",CHILDREN YOUNG PEOPLE AND FAMILIES,311A,COMPUTER HARDWARE,"ED1236440,1"
J B CRAMER & CO LTD,D14152,05/09/2011,961.99,RESOURCES GROUP,315A,LITERATURE - BOOKS,"LH225373,1"
J BEER OC,U08642,05/09/2011,583.33,RESOURCES GROUP,D783,DISBURSEMENTS - LEGAL SERVICES,"CL197418,1"
J R HURTON & SONS LTD,C20793,05/09/2011,"15,200.00",RESOURCES GROUP,BA12,BUILDING,"WA249815,1"
J R HURTON & SONS LTD,C20793,05/09/2011,"17,811.55",RESOURCES GROUP,BA12,BUILDING,"WA249813,1"
J R HURTON & SONS LTD,C20793,05/09/2011,"23,750.00",RESOURCES GROUP,BA12,BUILDING,"WA249811,1"
J R HURTON & SONS LTD,C20793,08/09/2011,"3,081.00",RESOURCES GROUP,BA12,BUILDING,"WA249906,1"
J R HURTON & SONS LTD,C20793,08/09/2011,"4,625.40",RESOURCES GROUP,BA12,BUILDING,"WA249908,1"
J R HURTON & SONS LTD,C20793,08/09/2011,"4,990.05",RESOURCES GROUP,BA12,BUILDING,"WA249907,1"
J R HURTON & SONS LTD,C20793,12/09/2011,"9,882.26",RESOURCES GROUP,BA12,BUILDING,"WA250107,1"
J R HURTON & SONS LTD,C20793,29/09/2011,"1,411.46",RESOURCES GROUP,BA12,BUILDING,"WA252209,1"
JACK & JILL PRESCHOOL,C23055,08/09/2011,"12,709.71",CHILDREN YOUNG PEOPLE AND FAMILIES,4321,PAYMENTS TO 3RD PARTIES FOR SERVICE PROVISION,"ED1232410,1"
JACK & JILL PRE-SCHOOL,CD1987,08/09/2011,"9,802.26",CHILDREN YOUNG PEOPLE AND FAMILIES,4321,PAYMENTS TO 3RD PARTIES FOR SERVICE PROVISION,"ED1232435,1"
JACK IN THE BOX DAY NURSERY (NUNEATON) LTD,D14311,08/09/2011,"9,442.29",CHILDREN YOUNG PEOPLE AND FAMILIES,4321,PAYMENTS TO 3RD PARTIES FOR SERVICE PROVISION,"ED1232444,1"
JACKSON BATES LTD,U08873,05/09/2011,600.00,COMMUNITIES GROUP,8J09,SAMPLES,"PT372320,1"
JAM KANGAROO NURSERY,D14328,08/09/2011,"2,242.89",CHILDREN YOUNG PEOPLE AND FAMILIES,4321,PAYMENTS TO 3RD PARTIES FOR SERVICE PROVISION,"ED1232446,1"
JAMES HIRONS HOME,D14337,15/09/2011,"2,874.24",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236901,1"
JAMES PEARSON & CO (WESTBROMWICH) LTD,CG1776,22/09/2011,"2,409.88",CAPITAL,C8,WORKS - DIRECT ORDERS,"WA251495,1"
JAY FOSTERING LIMITED,U00493,19/09/2011,"3,025.71",CHILDREN YOUNG PEOPLE AND FAMILIES,6A10,AGENCY SERVICES,"ED1237850,1"
JAY FOSTERING LIMITED,U00493,19/09/2011,"3,167.10",CHILDREN YOUNG PEOPLE AND FAMILIES,6A10,AGENCY SERVICES,"ED1237854,1"
JAY FOSTERING LIMITED,U00493,19/09/2011,"3,167.10",CHILDREN YOUNG PEOPLE AND FAMILIES,6A10,AGENCY SERVICES,"ED1237858,1"
JAY FOSTERING LIMITED,U00493,26/09/2011,"3,167.10",CHILDREN YOUNG PEOPLE AND FAMILIES,6A10,AGENCY SERVICES,"ED1237856,1"
JAY FOSTERING LIMITED,U00493,26/09/2011,"3,167.10",CHILDREN YOUNG PEOPLE AND FAMILIES,6A10,AGENCY SERVICES,"ED1237860,1"
JAY FOSTERING LIMITED,U00493,01/09/2011,"1,009.02",CHILDREN YOUNG PEOPLE AND FAMILIES,F03A,FOSTER CARE - EXTERNAL,"ED1235388,1"
JAY FOSTERING LIMITED,U00493,01/09/2011,"5,045.10",CHILDREN YOUNG PEOPLE AND FAMILIES,F03A,FOSTER CARE - EXTERNAL,"ED1235386,1"
JAY FOSTERING LIMITED,U00493,01/09/2011,"5,213.27",CHILDREN YOUNG PEOPLE AND FAMILIES,F03A,FOSTER CARE - EXTERNAL,"ED1235378,1"
JAY FOSTERING LIMITED,U00493,29/09/2011,"5,045.10",CHILDREN YOUNG PEOPLE AND FAMILIES,F03A,FOSTER CARE - EXTERNAL,"ED1239671,1"
JAY FOSTERING LIMITED,U00493,29/09/2011,"5,213.27",CHILDREN YOUNG PEOPLE AND FAMILIES,F03A,FOSTER CARE - EXTERNAL,"ED1239672,1"
JCP TRANSPORT & ATHERSTONE TAXIS,C24418,15/09/2011,696.00,COMMUNITIES GROUP,0380,VEHICLE HIRE,"PT373438,1"
JCP TRANSPORT & ATHERSTONE TAXIS,Z00289,15/09/2011,733.50,ADULT HEALTH AND COMMUNITY SERVICES,3B10,HIRED TRANSPORT,"SS1238157,1"
JEAKINS WEIR LTD,U02563,08/09/2011,"2,339.42",CAPITAL,B1,BUILDING WORKS,"WA250025,1"
JENX LTD,C23102,26/09/2011,"1,906.00",CAPITAL,D2,LOOSE FURNITURE & EQUIPT,"ED1239343,1"
JMP CONSULTANTS LIMITED,C30229,15/09/2011,"2,760.00",COMMUNITIES GROUP,9019,CONSULTANCY - TRANSPORT,"PT373492,1"
