Supplier ID,Supplier Name,Transaction Number,Account,Description,Amount,Pay date,Group
215739,Multitask Personnel,50150534,R1101,Agency Staff Pay,748.77,19/07/2012,Communities
204300,Munchkin Melodies,50146685,R4304,Educational Initiatives,584.25,13/07/2012,Communities
204305,Musbury Fabrics,50138413,R4024,Furniture,553.70,04/07/2012,People Group
100311,Musmajas,50149280,R5806,Residential Care (Adults),-1709.35,16/07/2012,People Group
100311,Musmajas,50149280,R5806,Residential Care (Adults),725.18,16/07/2012,People Group
100311,Musmajas,50149280,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100311,Musmajas,50149280,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100311,Musmajas,50149280,R5806,Residential Care (Adults),1460.00,16/07/2012,People Group
207813,Myton School Trust Academy,50137167,R4932,Payments to WCC Maintained Schools,58902.00,02/07/2012,People Group
204352,Nas Services Ltd,50149578,R5806,Residential Care (Adults),46298.25,20/07/2012,People Group
100454,National Autistic Society,50140069,R5805,Homecare - External Domiciliary (Adults),975.24,13/07/2012,People Group
100454,National Autistic Society,50140071,R5805,Homecare - External Domiciliary (Adults),3937.80,13/07/2012,People Group
100454,National Autistic Society,50137348,R5805,Homecare - External Domiciliary (Adults),4460.80,13/07/2012,People Group
100454,National Autistic Society,50149281,R5806,Residential Care (Adults),7160.40,16/07/2012,People Group
100454,National Autistic Society,50137357,R5805,Homecare - External Domiciliary (Adults),590.40,18/07/2012,People Group
209292,National Grid,50152247,C1030,"New Construction, Conversion & Renovation",69288.75,23/07/2012,Capital
100061,National Society For Epilepsy,50149282,R5806,Residential Care (Adults),4371.92,16/07/2012,People Group
204377,Nch Surestars Day Nursey,50146061,R5803,Daycare External,540.00,12/07/2012,People Group
204378,Ncma,50138617,R4409,Consultancy,1971.20,12/07/2012,People Group
204381,Ndors Ltd,50138387,R4446,Search Fees,10160.00,06/07/2012,Communities
204381,Ndors Ltd,50155315,R4446,Search Fees,10200.00,30/07/2012,Communities
204399,Neopost Credifon,50143650,R4309,Postage & Carriage,500.00,10/07/2012,People Group
204399,Neopost Credifon,50146755,R4309,Postage & Carriage,3000.00,12/07/2012,Resources
204399,Neopost Credifon,50148064,R4309,Postage & Carriage,600.00,13/07/2012,People Group
204399,Neopost Credifon,50152090,R4309,Postage & Carriage,500.00,19/07/2012,People Group
204399,Neopost Credifon,50150880,R4022,Franking Machine - Maintenance,1000.00,27/07/2012,Resources
204398,Neopost Finance Ltd,50125152,R4017,Equipment Leasing,586.19,04/07/2012,People Group
204397,Neopost Ltd,50141675,R4018,Equipment Repair & Maintenance,752.00,18/07/2012,Resources
213502,Netcall Telecom Ltd,50160438,R4512,Software,1115.00,31/07/2012,Resources
204402,Netherfield Association,50136556,R6101,Direct Payments (Adults),1700.00,04/07/2012,People Group
204402,Netherfield Association,50138075,R5805,Homecare - External Domiciliary (Adults),550.00,20/07/2012,People Group
204402,Netherfield Association,50149794,R5805,Homecare - External Domiciliary (Adults),500.00,27/07/2012,People Group
100439,Netherhall Nursing Home,50149283,R5806,Residential Care (Adults),1630.00,16/07/2012,People Group
204403,Nettle Hill Training & Conference Centre,50144537,R2204,Room Hire - External,5550.00,17/07/2012,Communities
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),-2226.42,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),1917.08,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2308.88,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2308.88,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2308.88,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2308.88,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2474.28,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2474.28,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2474.28,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2474.28,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2474.28,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2474.28,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2474.28,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2474.28,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2688.56,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2731.16,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2758.16,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2785.68,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2837.60,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2914.44,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2923.80,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2958.44,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2984.08,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),2984.08,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),3079.84,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),3079.84,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),3079.84,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),3149.48,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),3391.24,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),3539.52,16/07/2012,People Group
100049,New Directions -Rugby- Ltd,50149284,R5806,Residential Care (Adults),4535.30,16/07/2012,People Group
204418,Newdigate Builders - Contracts,50137593,R2022,Building (LB),561.50,12/07/2012,Resources
204418,Newdigate Builders - Contracts,50137533,R2022,Building (LB),2305.75,12/07/2012,Resources
204418,Newdigate Builders - Contracts,50153921,R2022,Building (LB),887.83,23/07/2012,Resources
204421,Newpath Ventures Ltd,50150083,R5815,Practical Assistance External,743.00,17/07/2012,People Group
213125,Next Generation Healthcare,50138998,R5805,Homecare - External Domiciliary (Adults),3882.24,05/07/2012,People Group
213125,Next Generation Healthcare,50138999,R5805,Homecare - External Domiciliary (Adults),3882.24,05/07/2012,People Group
,NH Amsterdam CentreHotel,Pcard,R4602,Accomodation,610.32,23/07/2012,Resources
,NH Amsterdam CentreHotel,Pcard,R4602,Accomodation,610.32,23/07/2012,Resources
204451,Nielsen Booknet,50132473,R4512,Software,1458.33,09/07/2012,Resources
204455,Nightingales Homecare,50158791,R5805,Homecare - External Domiciliary (Adults),705.60,27/07/2012,People Group
100127,Noble Care,50149204,R5806,Residential Care (Adults),4284.00,16/07/2012,People Group
100127,Noble Care,50149204,R5806,Residential Care (Adults),5212.20,16/07/2012,People Group
100127,Noble Care,50149204,R5806,Residential Care (Adults),5277.48,16/07/2012,People Group
100127,Noble Care,50149074,R5806,Residential Care (Adults),5444.40,16/07/2012,People Group
100127,Noble Care,50149075,R5806,Residential Care (Adults),5726.48,16/07/2012,People Group
204478,North Warwickshire & Hinckley College,50142401,R1601,Training - External,24270.00,16/07/2012,People Group
204478,North Warwickshire & Hinckley College,50149963,R5604,Commissioned Works,43489.00,18/07/2012,People Group
204482,North Warwickshire Borough Council,50144435,R5208,Recycling Credits - Contract Payments,38678.70,12/07/2012,Communities
204482,North Warwickshire Borough Council,50150051,R5206,Excess / Bulk haulage,3815.20,18/07/2012,Communities
204482,North Warwickshire Borough Council,50150016,R2301,Rates,5067.00,18/07/2012,Communities
204482,North Warwickshire Borough Council,50153701,R2301,Rates,1294.00,24/07/2012,Resources
204482,North Warwickshire Borough Council,50153706,R2301,Rates,1454.00,24/07/2012,Resources
204482,North Warwickshire Borough Council,50153687,R2301,Rates,2359.00,24/07/2012,Resources
204482,North Warwickshire Borough Council,50153697,R2301,Rates,3046.00,24/07/2012,Resources
204482,North Warwickshire Borough Council,50153696,R2301,Rates,1031.00,25/07/2012,Resources
204482,North Warwickshire Borough Council,50153794,R2301,Rates,1248.00,25/07/2012,Resources
204482,North Warwickshire Borough Council,50153699,R2301,Rates,1511.00,25/07/2012,Resources
204482,North Warwickshire Borough Council,50153702,R2301,Rates,1523.00,25/07/2012,Resources
204482,North Warwickshire Borough Council,50153707,R2301,Rates,1614.00,25/07/2012,Resources
204497,Northgate Managed Services Ltd,50147610,R3006,Vehicle Licences,3722.50,16/07/2012,People Group
100458,Northwick Grange Residential Home,50149287,R5806,Residential Care (Adults),1760.00,16/07/2012,People Group
100383,Norwood Grange Emi Residential Care Home,50149288,R5806,Residential Care (Adults),1532.00,16/07/2012,People Group
204506,Nottingham Rehab Supplies,50138490,R4011,Equipment - Disabled Living,1380.75,09/07/2012,People Group
204506,Nottingham Rehab Supplies,50142001,R4011,Equipment - Disabled Living,1401.75,09/07/2012,People Group
204506,Nottingham Rehab Supplies,50138498,R4011,Equipment - Disabled Living,5609.79,09/07/2012,People Group
204506,Nottingham Rehab Supplies,50138461,R4011,Equipment - Disabled Living,5902.46,09/07/2012,People Group
204506,Nottingham Rehab Supplies,50138508,R4011,Equipment - Disabled Living,223585.18,09/07/2012,People Group
204506,Nottingham Rehab Supplies,50153734,R4011,Equipment - Disabled Living,274394.99,23/07/2012,People Group
204508,Nottinghamshire County Council,50139601,R5702,Payments to External Contractors,2400.00,05/07/2012,Communities
204508,Nottinghamshire County Council,50153852,R4030,Materials,517.78,23/07/2012,Other Services
204512,Npower Ltd,50153700,R2103,Electricity,1284.82,23/07/2012,Communities
204512,Npower Ltd,50153698,R2103,Electricity,1957.73,23/07/2012,Communities
204512,Npower Ltd,50153695,R2103,Electricity,2504.98,23/07/2012,Communities
204521,Nuneaton & Bedworth Borough Council,50139038,R2706,Refuse Collection / Waste Disposal,1254.80,06/07/2012,Resources
204521,Nuneaton & Bedworth Borough Council,50141875,R2201,Rent,7500.00,10/07/2012,Communities
204525,Nuneaton & Bedworth Borough Council,50147665,R2301,Rates,1052.46,18/07/2012,Communities
204523,Nuneaton & Bedworth Borough Council,50133015,R2301,Rates,5908.00,18/07/2012,Communities
204523,Nuneaton & Bedworth Borough Council,50152374,C1060,Grants & Contributions To Outside Organisations,100000.00,19/07/2012,Capital
204543,Nuneaton Signs Ltd,50145003,C1030,"New Construction, Conversion & Renovation",2401.65,12/07/2012,Capital
212489,OAK LODGE RESIDENTIAL HOME,50149289,R5806,Residential Care (Adults),1569.40,16/07/2012,People Group
214835,Oak Tree House Care Home,50149292,R5806,Residential Care (Adults),1808.00,19/07/2012,People Group
100194,Oaktree Court Nursing Home,50149291,R5806,Residential Care (Adults),1749.16,16/07/2012,People Group
100313,Oasis House,50149293,R5806,Residential Care (Adults),1712.96,16/07/2012,People Group
204568,Ocs Group UK Ltd T/A Cannon,50142965,R2704,Incontinence Disposal,670.80,09/07/2012,People Group
204573,Office of Fair Trading,50134869,R4702,Subscriptions To Organisations,2800.00,04/07/2012,Communities
204575,Office Update Ltd,50154492,R4024,Furniture,601.00,24/07/2012,Resources
204575,Office Update Ltd,50151581,R4024,Furniture,710.00,24/07/2012,Resources
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),-723.34,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),723.34,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1484.84,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1484.84,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1574.80,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1611.32,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1617.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1625.20,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),1657.96,16/07/2012,People Group
100059,Oldbury Grange Nursing Home,50149296,R5806,Residential Care (Adults),2893.35,16/07/2012,People Group
204581,Olm Systems Ltd,50138716,R4512,Software,146683.90,05/07/2012,People Group
204581,Olm Systems Ltd,50153448,R4029,Licences (Incl Tv),4785.00,24/07/2012,People Group
204581,Olm Systems Ltd,50153443,R4029,Licences (Incl Tv),19140.00,24/07/2012,People Group
211973,OneStage,50146005,R4602,Overnight Accommodation,7052.50,16/07/2012,People Group
216230,Openreach Billing Team (CNS),50147672,C1030,"New Construction, Conversion & Renovation",995.20,17/07/2012,Capital
204623,Orion Care Services,50137848,R5818,Community Services External,7339.32,04/07/2012,People Group
100315,Orton Manor Nursing Home,50149298,R5806,Residential Care (Adults),790.00,16/07/2012,People Group
100315,Orton Manor Nursing Home,50149298,R5806,Residential Care (Adults),834.62,16/07/2012,People Group
100315,Orton Manor Nursing Home,50149298,R5806,Residential Care (Adults),1057.19,16/07/2012,People Group
100315,Orton Manor Nursing Home,50149298,R5806,Residential Care (Adults),1394.36,16/07/2012,People Group
100315,Orton Manor Nursing Home,50149298,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100315,Orton Manor Nursing Home,50149298,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100315,Orton Manor Nursing Home,50149298,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100315,Orton Manor Nursing Home,50149298,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100315,Orton Manor Nursing Home,50149298,R5806,Residential Care (Adults),1891.81,16/07/2012,People Group
204642,Ove Arup & Partners Ltd,50154471,R1101,Agency Staff Pay,26453.81,30/07/2012,Communities
204642,Ove Arup & Partners Ltd,50154471,R4409,Consultancy,5650.98,30/07/2012,Communities
204642,Ove Arup & Partners Ltd,50154471,C1050,External Fees,898.00,30/07/2012,Capital
204642,Ove Arup & Partners Ltd,50154471,R5702,Payments to External Contractors,13814.62,30/07/2012,Communities
204643,Overslade Community Association,50141293,R1601,Training - External,500.50,06/07/2012,People Group
100057,Overslade House,50149299,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100057,Overslade House,50149299,R5806,Residential Care (Adults),2710.36,16/07/2012,People Group
100057,Overslade House,50149299,R5806,Residential Care (Adults),3000.00,16/07/2012,People Group
100057,Overslade House,50149299,R5806,Residential Care (Adults),3001.72,16/07/2012,People Group
204646,Oxford University Press,50141795,R4058,Books,10634.00,09/07/2012,Resources
204648,Oxfordshire County Council,50148393,R5203,Inter Authority Payments,566.06,27/07/2012,People Group
204656,P and M Heating and Mechanical Services Ltd,50143222,R2022,Building (LB),604.58,09/07/2012,Resources
204656,P and M Heating and Mechanical Services Ltd,50143184,R2023,Mechanical (LM),504.67,09/07/2012,Resources
204656,P and M Heating and Mechanical Services Ltd,50145111,R2023,Mechanical (LM),1099.35,11/07/2012,Resources
204656,P and M Heating and Mechanical Services Ltd,50142911,C1030,"New Construction, Conversion & Renovation",4812.59,12/07/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50142900,C1030,"New Construction, Conversion & Renovation",9036.45,12/07/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50147519,C1030,"New Construction, Conversion & Renovation",5180.58,13/07/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50147520,C1030,"New Construction, Conversion & Renovation",30228.56,13/07/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50150215,C1030,"New Construction, Conversion & Renovation",57607.21,18/07/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50152497,C1030,"New Construction, Conversion & Renovation",34611.46,20/07/2012,Capital
204657,P B Properties,50147285,R2201,Rent,1787.50,16/07/2012,Resources
204669,P L Carbodies,50138566,R4030,Materials,978.94,06/07/2012,Communities
204669,P L Carbodies,50160184,R3004,Repair & Maintenance Of Vehicles,954.54,31/07/2012,Communities
100316,Paks Trust,50137880,R5810,Adult / Elderly Day Centre,1113.36,04/07/2012,People Group
100316,Paks Trust,50149294,R5806,Residential Care (Adults),676.00,16/07/2012,People Group
100316,Paks Trust,50149302,R5806,Residential Care (Adults),820.00,16/07/2012,People Group
100316,Paks Trust,50149294,R5806,Residential Care (Adults),1847.88,16/07/2012,People Group
100316,Paks Trust,50149303,R5806,Residential Care (Adults),1862.60,16/07/2012,People Group
100316,Paks Trust,50149294,R5806,Residential Care (Adults),1909.72,16/07/2012,People Group
100316,Paks Trust,50149294,R5806,Residential Care (Adults),1983.88,16/07/2012,People Group
100316,Paks Trust,50149301,R5806,Residential Care (Adults),2428.16,16/07/2012,People Group
100316,Paks Trust,50149304,R5806,Residential Care (Adults),2488.96,16/07/2012,People Group
100316,Paks Trust,50149294,R5806,Residential Care (Adults),2732.08,16/07/2012,People Group
100316,Paks Trust,50149303,R5806,Residential Care (Adults),2985.08,16/07/2012,People Group
100316,Paks Trust,50149294,R5806,Residential Care (Adults),3348.24,16/07/2012,People Group
100316,Paks Trust,50149294,R5806,Residential Care (Adults),3544.64,16/07/2012,People Group
100316,Paks Trust,50149294,R5806,Residential Care (Adults),3814.32,16/07/2012,People Group
100316,Paks Trust,50149294,R5806,Residential Care (Adults),3942.60,16/07/2012,People Group
100316,Paks Trust,50149304,R5806,Residential Care (Adults),4065.64,16/07/2012,People Group
100316,Paks Trust,50149294,R5806,Residential Care (Adults),4294.68,16/07/2012,People Group
100316,Paks Trust,50149302,R5806,Residential Care (Adults),4687.04,16/07/2012,People Group
100316,Paks Trust,50149302,R5806,Residential Care (Adults),5197.72,16/07/2012,People Group
100316,Paks Trust,50149303,R5806,Residential Care (Adults),6986.52,16/07/2012,People Group
100317,Park Farm Lodge Nursing Home,50149305,R5806,Residential Care (Adults),1536.52,16/07/2012,People Group
100317,Park Farm Lodge Nursing Home,50149305,R5806,Residential Care (Adults),1728.80,16/07/2012,People Group
204725,Pathway Care - Midlands  Ltd,50139097,R5822,Foster Care Payments - External,2729.57,05/07/2012,People Group
204725,Pathway Care - Midlands  Ltd,50139111,R5822,Foster Care Payments - External,3021.43,05/07/2012,People Group
204725,Pathway Care - Midlands  Ltd,50141918,R5822,Foster Care Payments - External,-1480.50,09/07/2012,People Group
204725,Pathway Care - Midlands  Ltd,50140536,R5822,Foster Care Payments - External,2961.00,09/07/2012,People Group
204725,Pathway Care - Midlands  Ltd,50140526,R5822,Foster Care Payments - External,3192.86,09/07/2012,People Group
204728,Pathways Nurseries and Childcare Centres Ltd,50153658,R5702,Payments to External Contractors,692.25,23/07/2012,People Group
216216,Paul Hunt Electrical Installations Ltd,50145025,R4503,Hardware,691.37,11/07/2012,Resources
204751,Paul Rigby Ltd,50134735,R4030,Materials,505.06,09/07/2012,Communities
215919,Penmeneth House Care Home,50149308,R5806,Residential Care (Adults),1640.00,16/07/2012,People Group
204785,Penny Anderson Associates Ltd,50150071,C1010,Acquisition Of New Assets,4257.98,17/07/2012,Capital
100055,People In Action,50136107,R5805,Homecare - External Domiciliary (Adults),930.24,02/07/2012,People Group
100055,People In Action,50136108,R5805,Homecare - External Domiciliary (Adults),930.24,02/07/2012,People Group
100055,People In Action,50137686,R5805,Homecare - External Domiciliary (Adults),984.96,03/07/2012,People Group
100055,People In Action,50137762,R5805,Homecare - External Domiciliary (Adults),1805.76,03/07/2012,People Group
100055,People In Action,50137640,R5805,Homecare - External Domiciliary (Adults),4965.80,03/07/2012,People Group
100055,People In Action,50137661,R5805,Homecare - External Domiciliary (Adults),4965.80,03/07/2012,People Group
100055,People In Action,50137663,R5805,Homecare - External Domiciliary (Adults),4965.80,03/07/2012,People Group
100055,People In Action,50137699,R5805,Homecare - External Domiciliary (Adults),4965.80,03/07/2012,People Group
100055,People In Action,50144819,R5810,Adult / Elderly Day Centre,720.00,11/07/2012,People Group
100055,People In Action,50138103,R5805,Homecare - External Domiciliary (Adults),-12843.21,11/07/2012,People Group
100055,People In Action,50126261,R5805,Homecare - External Domiciliary (Adults),547.20,11/07/2012,People Group
100055,People In Action,50126824,R5805,Homecare - External Domiciliary (Adults),547.20,11/07/2012,People Group
100055,People In Action,50128468,R5805,Homecare - External Domiciliary (Adults),547.20,11/07/2012,People Group
100055,People In Action,50132287,R5805,Homecare - External Domiciliary (Adults),547.20,11/07/2012,People Group
100055,People In Action,50126787,R5805,Homecare - External Domiciliary (Adults),656.64,11/07/2012,People Group
100055,People In Action,50126798,R5805,Homecare - External Domiciliary (Adults),656.64,11/07/2012,People Group
100055,People In Action,50126798,R5805,Homecare - External Domiciliary (Adults),656.64,11/07/2012,People Group
100055,People In Action,50126837,R5805,Homecare - External Domiciliary (Adults),656.64,11/07/2012,People Group
100055,People In Action,50131043,R5805,Homecare - External Domiciliary (Adults),656.64,11/07/2012,People Group
100055,People In Action,50132079,R5805,Homecare - External Domiciliary (Adults),791.70,11/07/2012,People Group
100055,People In Action,50141695,R5805,Homecare - External Domiciliary (Adults),800.00,11/07/2012,People Group
100055,People In Action,50132068,R5805,Homecare - External Domiciliary (Adults),819.00,11/07/2012,People Group
100055,People In Action,50128524,R5805,Homecare - External Domiciliary (Adults),902.88,11/07/2012,People Group
100055,People In Action,50126789,R5805,Homecare - External Domiciliary (Adults),930.24,11/07/2012,People Group
100055,People In Action,50126253,R5805,Homecare - External Domiciliary (Adults),957.60,11/07/2012,People Group
100055,People In Action,50126247,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50126251,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50126263,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50126750,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50126791,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50126818,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50126827,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50126835,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50128460,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50128485,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50128491,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50128518,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50132072,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50132288,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50132335,R5805,Homecare - External Domiciliary (Adults),980.28,11/07/2012,People Group
100055,People In Action,50129422,R5805,Homecare - External Domiciliary (Adults),1092.00,11/07/2012,People Group
100055,People In Action,50131413,R5805,Homecare - External Domiciliary (Adults),1094.40,11/07/2012,People Group
100055,People In Action,50131041,R5805,Homecare - External Domiciliary (Adults),1310.40,11/07/2012,People Group
100055,People In Action,50126856,R5805,Homecare - External Domiciliary (Adults),1340.64,11/07/2012,People Group
100055,People In Action,50126254,R5805,Homecare - External Domiciliary (Adults),1368.00,11/07/2012,People Group
100055,People In Action,50126799,R5805,Homecare - External Domiciliary (Adults),1395.36,11/07/2012,People Group
100055,People In Action,50126840,R5805,Homecare - External Domiciliary (Adults),1641.60,11/07/2012,People Group
100055,People In Action,50126817,R5805,Homecare - External Domiciliary (Adults),1668.96,11/07/2012,People Group
100055,People In Action,50132336,R5805,Homecare - External Domiciliary (Adults),1747.20,11/07/2012,People Group
100055,People In Action,50127716,R5805,Homecare - External Domiciliary (Adults),1799.32,11/07/2012,People Group
100055,People In Action,50131417,R5805,Homecare - External Domiciliary (Adults),1801.80,11/07/2012,People Group
100055,People In Action,50126790,R5805,Homecare - External Domiciliary (Adults),1867.32,11/07/2012,People Group
100055,People In Action,50126790,R5805,Homecare - External Domiciliary (Adults),1867.32,11/07/2012,People Group
100055,People In Action,50126795,R5805,Homecare - External Domiciliary (Adults),1983.60,11/07/2012,People Group
100055,People In Action,50126842,R5805,Homecare - External Domiciliary (Adults),2038.32,11/07/2012,People Group
100055,People In Action,50127736,R5805,Homecare - External Domiciliary (Adults),2188.80,11/07/2012,People Group
100055,People In Action,50131410,R5805,Homecare - External Domiciliary (Adults),2202.48,11/07/2012,People Group
100055,People In Action,50130591,R5805,Homecare - External Domiciliary (Adults),2211.30,11/07/2012,People Group
100055,People In Action,50142629,R5805,Homecare - External Domiciliary (Adults),2211.30,11/07/2012,People Group
100055,People In Action,50127725,R5805,Homecare - External Domiciliary (Adults),2216.16,11/07/2012,People Group
100055,People In Action,50131422,R5805,Homecare - External Domiciliary (Adults),2216.16,11/07/2012,People Group
100055,People In Action,50126825,R5805,Homecare - External Domiciliary (Adults),2325.60,11/07/2012,People Group
100055,People In Action,50126826,R5805,Homecare - External Domiciliary (Adults),2325.60,11/07/2012,People Group
100055,People In Action,50126800,R5805,Homecare - External Domiciliary (Adults),2544.48,11/07/2012,People Group
100055,People In Action,50126819,R5805,Homecare - External Domiciliary (Adults),2626.56,11/07/2012,People Group
