,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,
INSERTED DETAIL,100055,People In Action,50876137,R5851,Supported Living,3369.00,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876138,R5851,Supported Living,6587.28,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876150,R5851,Supported Living,1942.12,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876152,R5851,Supported Living,4094.68,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876153,R5851,Supported Living,2288.60,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876154,R5851,Supported Living,1308.30,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876155,R5851,Supported Living,6852.16,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876156,R5851,Supported Living,2889.96,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876157,R5851,Supported Living,2723.40,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876158,R5851,Supported Living,4468.48,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876160,R5851,Supported Living,3851.16,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876161,R5851,Supported Living,3400.48,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876170,R5851,Supported Living,4134.72,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876171,R5851,Supported Living,4735.48,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876172,R5851,Supported Living,2799.72,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876173,R5851,Supported Living,4148.08,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876174,R5851,Supported Living,3867.72,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876176,R5851,Supported Living,2167.48,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876177,R5851,Supported Living,2612.80,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876178,R5851,Supported Living,2058.44,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876179,R5851,Supported Living,6160.08,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876180,R5851,Supported Living,4134.72,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876181,R5851,Supported Living,801.00,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876190,R5851,Supported Living,1014.60,20/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877282,R5851,Supported Living,2381.08,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877281,R5851,Supported Living,5046.30,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877320,R5851,Supported Living,6961.08,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877280,R5851,Supported Living,7022.12,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877278,R5851,Supported Living,1762.20,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877276,R5851,Supported Living,1975.80,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877275,R5851,Supported Living,6961.08,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877429,R5851,Supported Living,1281.60,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877430,R5810,Adult Day Care,1368.00,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877454,R5810,Adult Day Care,1915.20,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876947,R5851,Supported Living,4148.08,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876953,R5851,Supported Living,-620.78,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876954,R5851,Supported Living,2381.08,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876990,R5851,Supported Living,2256.16,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876992,R5851,Supported Living,694.20,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876993,R5810,Adult Day Care,766.08,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876994,R5810,Adult Day Care,547.20,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876995,R5851,Supported Living,801.00,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876996,R5851,Supported Living,5233.20,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50876999,R5810,Adult Day Care,760.00,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877007,R5851,Supported Living,694.20,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877066,R5851,Supported Living,1708.80,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877067,R5851,Supported Living,1869.00,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877068,R5851,Supported Living,5607.00,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877069,R5851,Supported Living,3684.60,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877175,R5851,Supported Living,4905.20,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877176,R5851,Supported Living,3938.24,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877177,R5851,Supported Living,2786.36,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877197,R5851,Supported Living,2381.08,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877198,R5851,Supported Living,3934.48,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877199,R5851,Supported Living,3738.00,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877200,R5851,Supported Living,5126.40,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877201,R5851,Supported Living,2381.08,24/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877453,R5810,Adult Day Care,2162.70,25/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877440,R5851,Supported Living,4485.60,25/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877455,R5851,Supported Living,2786.36,25/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50875416,R5851,Supported Living,2750.12,25/08/2015,People Group,,
INSERTED DETAIL,100055,People In Action,50877427,R5851,Supported Living,4214.80,25/08/2015,People Group,,
,,People in Action,CHAPS,R5805,Homecare - External Domiciliary (Adults)," 47,000.00 ",28/08/2015,Strategic Commissioning,,
INSERTED DETAIL,220109,Pera Consulting (UK) Limited,50862497,R5702,Payments to External Contractors,24947.33,07/08/2015,Communities,,
INSERTED DETAIL,220109,Pera Consulting (UK) Limited,50862496,R5702,Payments to External Contractors,8484.81,07/08/2015,Communities,,
INSERTED DETAIL,220109,Pera Consulting (UK) Limited,50873274,R5702,Payments to External Contractors,6050.72,21/08/2015,Communities,,
INSERTED DETAIL,208323,Performing Right Society Ltd (PRS),50866605,R4029,Licences (Incl Tv),681.97,06/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50860356,R5604,Commissioned Works,1995.00,03/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50860357,R5604,Commissioned Works,2650.00,03/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50860358,R5604,Commissioned Works,2992.50,10/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50860359,R5604,Commissioned Works,2650.00,10/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50860360,R5604,Commissioned Works,3217.50,10/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50865414,R5604,Commissioned Works,3325.00,17/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50865415,R5604,Commissioned Works,2650.00,17/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50866968,R5604,Commissioned Works,2925.00,24/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50866967,R5604,Commissioned Works,2992.50,24/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50866966,R5604,Commissioned Works,530.00,24/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50871444,R5604,Commissioned Works,1060.00,28/08/2015,People Group,,
INSERTED DETAIL,204794,Permanent Futures Ltd,50871443,R5604,Commissioned Works,1330.00,28/08/2015,People Group,,
INSERTED DETAIL,225588,Perspecktive Ltd,50867371,R5805,Homecare - External Domiciliary (Adults),714.00,07/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863436,R1101,Agency Staff Pay,705.24,03/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863435,R1101,Agency Staff Pay,694.12,03/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863490,R1101,Agency Staff Pay,658.10,03/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863492,R1101,Agency Staff Pay,1082.62,03/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863504,R1101,Agency Staff Pay,1623.03,03/08/2015,Communities,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863503,R1101,Agency Staff Pay,1639.23,03/08/2015,Communities,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863306,R1101,Agency Staff Pay,2712.90,03/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863502,R1101,Agency Staff Pay,1140.27,03/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863284,R1101,Agency Staff Pay,1000.11,03/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863506,R1101,Agency Staff Pay,1232.10,03/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863455,R1101,Agency Staff Pay,540.00,03/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863458,R1101,Agency Staff Pay,1079.99,03/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863446,R1101,Agency Staff Pay,635.56,03/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865728,R1101,Agency Staff Pay,710.62,04/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865720,R1101,Agency Staff Pay,1014.54,04/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865717,R1101,Agency Staff Pay,1218.01,04/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865715,R1101,Agency Staff Pay,2503.35,04/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863488,R1101,Agency Staff Pay,640.40,04/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863482,R1101,Agency Staff Pay,1991.50,04/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865709,R1101,Agency Staff Pay,599.20,04/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865703,R1101,Agency Staff Pay,863.17,04/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865702,R1101,Agency Staff Pay,1092.23,04/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865588,R1101,Agency Staff Pay,576.46,04/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865582,R1101,Agency Staff Pay,2010.40,04/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865534,R1101,Agency Staff Pay,1620.64,04/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863509,R1101,Agency Staff Pay,2503.35,04/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865641,R1101,Agency Staff Pay,531.00,05/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865727,R1101,Agency Staff Pay,1232.10,05/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865712,R1101,Agency Staff Pay,797.39,05/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863512,R1101,Agency Staff Pay,1156.99,05/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865651,R1101,Agency Staff Pay,662.60,05/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865575,R1101,Agency Staff Pay,604.21,06/08/2015,Fire and Rescue,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863293,R1101,Agency Staff Pay,511.88,06/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863569,R1101,Agency Staff Pay,979.88,06/08/2015,Fire and Rescue,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865725,R1101,Agency Staff Pay,972.34,06/08/2015,Fire and Rescue,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865592,R1101,Agency Staff Pay,520.00,06/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865670,R1101,Agency Staff Pay,1365.38,07/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865705,R1101,Agency Staff Pay,2168.61,07/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50857598,R1101,Agency Staff Pay,1355.93,07/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863461,R1101,Agency Staff Pay,1389.23,07/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865587,R1101,Agency Staff Pay,1251.41,07/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50855011,R1101,Agency Staff Pay,1375.28,07/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863289,R1101,Agency Staff Pay,769.23,10/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865591,R1101,Agency Staff Pay,828.07,10/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865668,R1101,Agency Staff Pay,1108.49,10/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863465,R1101,Agency Staff Pay,1069.62,10/08/2015,Resources,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50824367,R1101,Agency Staff Pay,906.83,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50827996,R1101,Agency Staff Pay,1105.19,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50828004,R1101,Agency Staff Pay,1295.38,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50828039,R1101,Agency Staff Pay,1045.16,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50828040,R1101,Agency Staff Pay,1262.33,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50828048,R1101,Agency Staff Pay,1238.83,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50857665,R1101,Agency Staff Pay,692.33,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50857666,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50830943,R1101,Agency Staff Pay,769.25,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50830944,R1101,Agency Staff Pay,1490.06,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50831027,R1101,Agency Staff Pay,1230.99,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50831028,R1101,Agency Staff Pay,1271.78,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50831033,R1101,Agency Staff Pay,1048.95,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50831063,R1101,Agency Staff Pay,1137.38,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50831071,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50831090,R1101,Agency Staff Pay,1138.49,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50835164,R1101,Agency Staff Pay,1081.93,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50835167,R1101,Agency Staff Pay,1102.96,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50835531,R1101,Agency Staff Pay,1198.80,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50835647,R1101,Agency Staff Pay,922.20,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50835728,R1101,Agency Staff Pay,1016.39,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50839161,R1101,Agency Staff Pay,1109.59,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50839162,R1101,Agency Staff Pay,1366.56,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50839163,R1101,Agency Staff Pay,1241.77,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50839165,R1101,Agency Staff Pay,1232.10,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50839192,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50839221,R1101,Agency Staff Pay,922.20,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50842606,R1101,Agency Staff Pay,1234.43,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50842668,R1101,Agency Staff Pay,1232.10,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50842670,R1101,Agency Staff Pay,1240.30,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50846717,R1101,Agency Staff Pay,1137.38,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50846735,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50846866,R1101,Agency Staff Pay,1232.10,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50846902,R1101,Agency Staff Pay,1241.63,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50847067,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50847069,R1101,Agency Staff Pay,1137.38,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50820906,R1101,Agency Staff Pay,1487.36,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50824263,R1101,Agency Staff Pay,1021.17,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50824264,R1101,Agency Staff Pay,984.32,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50824265,R1101,Agency Staff Pay,996.35,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50824306,R1101,Agency Staff Pay,1032.30,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50824307,R1101,Agency Staff Pay,776.62,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50824311,R1101,Agency Staff Pay,862.42,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50824363,R1101,Agency Staff Pay,1207.50,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863283,R1101,Agency Staff Pay,1098.10,12/08/2015,Communities,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863438,R1101,Agency Staff Pay,692.33,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863462,R1101,Agency Staff Pay,1137.38,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863485,R1101,Agency Staff Pay,1489.16,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863487,R1101,Agency Staff Pay,1296.48,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50849969,R1101,Agency Staff Pay,1231.73,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50849975,R1101,Agency Staff Pay,1299.72,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50849985,R1101,Agency Staff Pay,1137.38,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50850010,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50855395,R1101,Agency Staff Pay,1359.20,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50855396,R1101,Agency Staff Pay,1137.38,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50855397,R1101,Agency Staff Pay,594.29,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50855436,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50855457,R1101,Agency Staff Pay,1046.18,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50855459,R1101,Agency Staff Pay,1141.45,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50857637,R1101,Agency Staff Pay,1137.38,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50857638,R1101,Agency Staff Pay,1296.48,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50857659,R1101,Agency Staff Pay,879.23,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50857660,R1101,Agency Staff Pay,509.49,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865710,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865721,R1101,Agency Staff Pay,1224.99,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865722,R1101,Agency Staff Pay,1104.84,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865726,R1101,Agency Staff Pay,1267.73,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865731,R1101,Agency Staff Pay,1222.48,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865732,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865733,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863507,R1101,Agency Staff Pay,1122.58,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863513,R1101,Agency Staff Pay,1239.83,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863514,R1101,Agency Staff Pay,1007.55,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863515,R1101,Agency Staff Pay,1262.19,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50863521,R1101,Agency Staff Pay,1098.10,12/08/2015,Communities,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865665,R1101,Agency Staff Pay,1445.96,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865706,R1101,Agency Staff Pay,1296.48,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865707,R1101,Agency Staff Pay,1137.38,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865708,R1101,Agency Staff Pay,686.03,12/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50827961,R1101,Agency Staff Pay,1116.85,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50865700,R1101,Agency Staff Pay,970.56,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50828010,R1101,Agency Staff Pay,1000.88,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50857661,R1101,Agency Staff Pay,896.10,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50857663,R1101,Agency Staff Pay,992.00,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50857680,R1101,Agency Staff Pay,795.98,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50828078,R1101,Agency Staff Pay,1020.72,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50830957,R1101,Agency Staff Pay,775.39,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50831043,R1101,Agency Staff Pay,994.56,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50831069,R1101,Agency Staff Pay,1130.45,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50831080,R1101,Agency Staff Pay,1230.62,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50835636,R1101,Agency Staff Pay,753.45,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50835669,R1101,Agency Staff Pay,1021.12,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50835683,R1101,Agency Staff Pay,1055.70,13/08/2015,People Group,,
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50835684,R1101,Agency Staff Pay,1034.79,13/08/2015,People Group,,
