,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
INSERTED DETAIL,203429,Kings Meadow Nursery,51208393,R6106,Early Years Funding (PVIs and LA),2063.10,28/04/2017,Communities
INSERTED DETAIL,203430,Kingsbury 1st Playgroup,51200165,R6106,Early Years Funding (PVIs and LA),18485.20,24/04/2017,Communities
INSERTED DETAIL,203430,Kingsbury 1st Playgroup,51208349,R6106,Early Years Funding (PVIs and LA),1753.64,28/04/2017,Communities
INSERTED DETAIL,100363,Kingsleigh House Residential Home,51203594,R5806,Residential Care,1881.76,13/04/2017,People Group
INSERTED DETAIL,203436,Kingsley School,51200261,R6106,Early Years Funding (PVIs and LA),4478.83,24/04/2017,Communities
INSERTED DETAIL,229178,Kingsthorpe Grange Nursing Home,51203595,R5806,Residential Care,1090.68,13/04/2017,People Group
INSERTED DETAIL,100171,Kisimul Group Ltd (An Caladh House),51203458,R5806,Residential Care,11123.84,13/04/2017,People Group
INSERTED DETAIL,209981,Kits Academy,51189620,R4433,SCHOOLS ONLY Sport Instruction,888.00,19/04/2017,Schools
INSERTED DETAIL,201364,Kiwa Ltd t/a Kiwa CMT Testing,51194089,R4434,Street Lighting,520.00,05/04/2017,Communities
INSERTED DETAIL,203453,Knightlow Childrens Partnership Ltd,51200097,R6106,Early Years Funding (PVIs and LA),24451.09,24/04/2017,Communities
INSERTED DETAIL,203453,Knightlow Childrens Partnership Ltd,51208398,R6106,Early Years Funding (PVIs and LA),515.78,28/04/2017,Communities
INSERTED DETAIL,203460,Konica Business East Ltd (****8211),51186985,R4316,SCHOOLS ONLY Reprographics Admin,1717.23,13/04/2017,Schools
INSERTED DETAIL,203458,Konica Business UK Ltd (****3699),51199447,R4315,SCHOOLS ONLY Reprographics Curriculum,951.26,06/04/2017,Schools
INSERTED DETAIL,203458,Konica Business UK Ltd (****3699),51185270,R4315,SCHOOLS ONLY Reprographics Curriculum,2449.02,07/04/2017,Schools
INSERTED DETAIL,203458,Konica Business UK Ltd (****3699),51183327,R4440,SCHOOLS ONLY Admin Contracts,528.52,07/04/2017,Schools
INSERTED DETAIL,203458,Konica Business UK Ltd (****3699),51193181,R4440,SCHOOLS ONLY Admin Contracts,1366.06,13/04/2017,Schools
INSERTED DETAIL,203458,Konica Business UK Ltd (****3699),51187864,R4316,SCHOOLS ONLY Reprographics Admin,1222.50,13/04/2017,Schools
INSERTED DETAIL,233050,Korn Ferry Hay Group Ltd,51171683,R1601,Training,4750.00,06/04/2017,Resources
INSERTED DETAIL,233357,Labyrinth Logistics Consulting Ltd,51199214,C1060,Grants & Contributions To Outside Organisations,3736.00,07/04/2017,Capital
INSERTED DETAIL,231611,Ladybirds Pre-School,51200127,R6106,Early Years Funding (PVIs and LA),10512.65,24/04/2017,Communities
INSERTED DETAIL,211735,Lafoje Ltd,51196307,R5702,Payments to External Contractors,1158.29,28/04/2017,Communities
INSERTED DETAIL,100302,Lane House Residential Home,51203596,R5806,Residential Care,2400.00,13/04/2017,People Group
INSERTED DETAIL,203512,Lapworth Pre-School,51200181,R6106,Early Years Funding (PVIs and LA),6469.32,24/04/2017,Communities
INSERTED DETAIL,233325,Lauda Fabrications Ltd,51183396,R2001,SCHOOLS ONLY Building Maintenance,4450.00,07/04/2017,Fire and Rescue
INSERTED DETAIL,233354,Laudcare Ltd t/a Willoughby Grange Care Home,51203749,R5806,Residential Care,4525.71,13/04/2017,People Group
INSERTED DETAIL,203516,Launch Systems Ltd,51186962,R4512,Software,2470.00,07/04/2017,Communities
INSERTED DETAIL,214480,Lawns 2 Mow,51196996,R2752,SCHOOLS ONLY Grounds Maintenance Contract,655.00,28/04/2017,Schools
INSERTED DETAIL,226252,Lawrence Sheriff School Academy Trust,51190085,R1101,Agency Staff Pay,539.36,19/04/2017,Communities
INSERTED DETAIL,226252,Lawrence Sheriff School Academy Trust,51205712,R6107,SEN Statements Funding,692.00,21/04/2017,Communities
INSERTED DETAIL,203531,LDJ Solicitors,51207137,R4409,Consultancy,500.00,25/04/2017,People Group
INSERTED DETAIL,233316,Leader Communications Ltd,51192238,R4305,Marketing,650.00,21/04/2017,Communities
INSERTED DETAIL,233316,Leader Communications Ltd,51195564,R4305,Marketing,8450.00,28/04/2017,Communities
INSERTED DETAIL,999982,Leamington & Warwick Sea Cadets,51203871,R5501,Grants / Donations to External Organisations,930.00,18/04/2017,Communities
INSERTED DETAIL,228966,Leamington Hastings Church of England Academy,51200030,R6106,Early Years Funding (PVIs and LA),4763.77,24/04/2017,Communities
INSERTED DETAIL,228966,Leamington Hastings Church of England Academy,51207541,R4926,Other Insurance Claims,1416.99,26/04/2017,Schools
INSERTED DETAIL,226070,Leamington LAMP Ltd (****3421),51199577,R5702,Payments to External Contractors,4620.00,06/04/2017,Communities
INSERTED DETAIL,211047,Leamington Music,51190726,R4701,Grants To External Organisations,5000.00,21/04/2017,People Group
INSERTED DETAIL,220296,Learning Pool,51192569,R1601,Training,1500.00,21/04/2017,People Group
INSERTED DETAIL,220296,Learning Pool,51192567,R5702,Payments to External Contractors,5000.00,21/04/2017,Communities
INSERTED DETAIL,224833,Leica Geosystems Ltd,51196519,R4702,Subscriptions To Organisations,1260.00,28/04/2017,Communities
INSERTED DETAIL,224833,Leica Geosystems Ltd,51196425,R4702,Subscriptions To Organisations,1260.00,28/04/2017,Communities
INSERTED DETAIL,228531,Leicestershire County Care Ltd t/a Woodmarket House,51203753,R5806,Residential Care,1600.00,13/04/2017,People Group
INSERTED DETAIL,228531,Leicestershire County Care Ltd t/a Woodmarket House,51203753,R5806,Residential Care,1600.00,13/04/2017,People Group
INSERTED DETAIL,203570,Leicestershire County Council,51188306,R4915,SCHOOLS ONLY Educational Visits Expenditure,3873.00,13/04/2017,Schools
INSERTED DETAIL,203570,Leicestershire County Council,51205481,R5835,Residential and Inpatient Services,2989.25,25/04/2017,Communities
INSERTED DETAIL,203570,Leicestershire County Council,51193817,R4409,Consultancy,10866.41,26/04/2017,Communities
INSERTED DETAIL,100081,Leonard Cheshire Disability,51203597,R5806,Residential Care,4672.36,13/04/2017,People Group
INSERTED DETAIL,100081,Leonard Cheshire Disability,51203647,R5806,Residential Care,3221.48,13/04/2017,People Group
INSERTED DETAIL,100081,Leonard Cheshire Disability,51203721,R5806,Residential Care,3976.28,13/04/2017,People Group
INSERTED DETAIL,203583,LexisNexis,51188630,R4512,Software,5250.00,13/04/2017,Resources
INSERTED DETAIL,203583,LexisNexis,51188686,R4512,Software,4000.00,13/04/2017,Resources
INSERTED DETAIL,203583,LexisNexis,51197826,R4512,Software,2100.00,19/04/2017,Resources
INSERTED DETAIL,233241,Leycester House Care Home,51203598,R5806,Residential Care,4800.00,13/04/2017,People Group
INSERTED DETAIL,221116,Leyes Lane Pharmacy Ltd,51200885,R5702,Payments to External Contractors,566.15,19/04/2017,Communities
INSERTED DETAIL,233033,Liberty Healthcare Solutions Ltd,51203652,R5806,Residential Care,1640.00,13/04/2017,People Group
INSERTED DETAIL,204468,Life Church Europe,51200082,R6106,Early Years Funding (PVIs and LA),11905.90,24/04/2017,Communities
INSERTED DETAIL,204468,Life Church Europe,51208364,R6106,Early Years Funding (PVIs and LA),3249.39,28/04/2017,Communities
INSERTED DETAIL,218649,Lighting Reality Ltd,51198252,R4506,IT Support & Maintenance,690.00,05/04/2017,Communities
INSERTED DETAIL,227181,Linden Grange,51203599,R5806,Residential Care,1932.28,13/04/2017,People Group
INSERTED DETAIL,227181,Linden Grange,51203599,R5806,Residential Care,8336.01,13/04/2017,People Group
INSERTED DETAIL,227181,Linden Grange,51203599,R5806,Residential Care,4264.56,13/04/2017,People Group
INSERTED DETAIL,100083,Linden Lodge Nursing Home,51203600,R5806,Residential Care,1932.28,13/04/2017,People Group
INSERTED DETAIL,100083,Linden Lodge Nursing Home,51203600,R5806,Residential Care,4424.56,13/04/2017,People Group
INSERTED DETAIL,100083,Linden Lodge Nursing Home,51203600,R5806,Residential Care,1932.28,13/04/2017,People Group
INSERTED DETAIL,100083,Linden Lodge Nursing Home,51203600,R5806,Residential Care,10181.40,13/04/2017,People Group
INSERTED DETAIL,100083,Linden Lodge Nursing Home,51203600,R5806,Residential Care,14023.12,13/04/2017,People Group
INSERTED DETAIL,100084,Linden Lodge Residential Home,51203601,R5806,Residential Care,5996.84,13/04/2017,People Group
INSERTED DETAIL,100084,Linden Lodge Residential Home,51203601,R5806,Residential Care,3852.29,13/04/2017,People Group
INSERTED DETAIL,100084,Linden Lodge Residential Home,51203601,R5806,Residential Care,18343.56,13/04/2017,People Group
INSERTED DETAIL,233254,Linesearch BeforeUdig Ltd,51206402,R4030,Materials,1274.35,28/04/2017,Other Services
INSERTED DETAIL,227688,Lister Wilder Ltd,51190099,R4007,SCHOOLS ONLY Equipment,72000.00,19/04/2017,Communities
INSERTED DETAIL,227688,Lister Wilder Ltd,51190116,R4007,SCHOOLS ONLY Equipment,10945.00,19/04/2017,Communities
INSERTED DETAIL,227688,Lister Wilder Ltd,51193139,R4007,SCHOOLS ONLY Equipment,-12000.00,19/04/2017,Communities
INSERTED DETAIL,203627,Little Angels Nursery of Leamington Spa,51200293,R6106,Early Years Funding (PVIs and LA),9321.70,24/04/2017,Communities
INSERTED DETAIL,203627,Little Angels Nursery of Leamington Spa,51208278,R6106,Early Years Funding (PVIs and LA),515.78,28/04/2017,Communities
INSERTED DETAIL,203630,Little Crackley School,51200296,R6106,Early Years Funding (PVIs and LA),20744.75,24/04/2017,Communities
INSERTED DETAIL,203631,Little Glendalers Preschool Ltd,51200223,R6106,Early Years Funding (PVIs and LA),22054.50,24/04/2017,Communities
INSERTED DETAIL,203633,Little Gregs Pre-School,51200271,R6106,Early Years Funding (PVIs and LA),14114.88,24/04/2017,Communities
INSERTED DETAIL,203633,Little Gregs Pre-School,51208378,R6106,Early Years Funding (PVIs and LA),1031.55,28/04/2017,Communities
INSERTED DETAIL,232992,Little Learners Day Nursery Camp Hill Ltd,51200168,R6106,Early Years Funding (PVIs and LA),10145.07,24/04/2017,Communities
INSERTED DETAIL,232992,Little Learners Day Nursery Camp Hill Ltd,51208232,R6106,Early Years Funding (PVIs and LA),16504.80,28/04/2017,Communities
INSERTED DETAIL,217371,Little Nutkins,51200273,R6106,Early Years Funding (PVIs and LA),7263.28,24/04/2017,Communities
INSERTED DETAIL,217371,Little Nutkins,51208279,R6106,Early Years Funding (PVIs and LA),1031.55,28/04/2017,Communities
INSERTED DETAIL,229388,Little Seeds Childminding,51200171,R6106,Early Years Funding (PVIs and LA),1764.36,24/04/2017,Communities
INSERTED DETAIL,229388,Little Seeds Childminding,51208332,R6106,Early Years Funding (PVIs and LA),515.78,28/04/2017,Communities
INSERTED DETAIL,203636,Little Stars Christian Preschool,51200124,R6106,Early Years Funding (PVIs and LA),12836.90,24/04/2017,Communities
INSERTED DETAIL,203636,Little Stars Christian Preschool,51208302,R6106,Early Years Funding (PVIs and LA),515.78,28/04/2017,Communities
INSERTED DETAIL,203637,Little Stars Nursery,51200208,R6106,Early Years Funding (PVIs and LA),18908.06,24/04/2017,Communities
INSERTED DETAIL,203637,Little Stars Nursery,51208371,R6106,Early Years Funding (PVIs and LA),3197.81,28/04/2017,Communities
INSERTED DETAIL,203639,Little Willows Pre School,51200303,R6106,Early Years Funding (PVIs and LA),33522.84,24/04/2017,Communities
INSERTED DETAIL,203639,Little Willows Pre School,51208266,R6106,Early Years Funding (PVIs and LA),4126.20,28/04/2017,Communities
INSERTED DETAIL,206583,Livingdesigns Co Uk Ltd T/a Warwick Crystal Design,51207537,R4035,Personal Requisites,1729.00,27/04/2017,Resources
INSERTED DETAIL,203654,Local Parking Security Ltd,51193212,R2001,SCHOOLS ONLY Building Maintenance,3885.00,03/04/2017,Communities
INSERTED DETAIL,203668,London & Birmingham Railway Ltd (London Midland Ltd),51188299,R3204,Home To School / College Transport,518.40,13/04/2017,Communities
INSERTED DETAIL,203674,Long Itchington Preschool,51200864,R6106,Early Years Funding (PVIs and LA),11291.90,24/04/2017,Communities
INSERTED DETAIL,203676,Look Custom UK Ltd,51197217,R4205,"Clothing, Uniforms & Laundry",2176.00,28/04/2017,Fire and Rescue
INSERTED DETAIL,229578,Lou Lous Play Days,51200059,R6106,Early Years Funding (PVIs and LA),529.31,24/04/2017,Communities
INSERTED DETAIL,229621,LOUGHBOROUGH UNIVERSITY LISU,51190006,R4701,Grants To External Organisations,10000.00,20/04/2017,Communities
INSERTED DETAIL,100183,Lucy Glyn House,51186659,R5851,Supported Living,3279.64,07/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51186832,R5851,Supported Living,904.96,07/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51186668,R5851,Supported Living,904.96,07/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51186665,R5851,Supported Living,8172.92,07/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51186662,R5851,Supported Living,7451.64,07/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51186656,R5851,Supported Living,6730.64,07/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51186657,R5851,Supported Living,3725.82,07/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51186660,R5851,Supported Living,904.96,07/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51186661,R5851,Supported Living,904.96,07/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51203605,R5806,Residential Care,3444.84,13/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51203605,R5806,Residential Care,17613.12,13/04/2017,People Group
INSERTED DETAIL,100183,Lucy Glyn House,51203605,R5806,Residential Care,6606.32,13/04/2017,People Group
INSERTED DETAIL,230945,Lutterworth Country House Care Home,51203606,R5806,Residential Care,1996.00,13/04/2017,People Group
INSERTED DETAIL,229421,LVS Oxford,51199470,R6107,SEN Statements Funding,13289.00,11/04/2017,Communities
INSERTED DETAIL,204021,M I Taxis Ltd,51185512,R3204,Home To School / College Transport,500.00,10/04/2017,Communities
INSERTED DETAIL,204021,M I Taxis Ltd,51184916,R3205,Client Travel - Taxis,1080.00,10/04/2017,People Group
INSERTED DETAIL,204021,M I Taxis Ltd,51207198,R3204,Home To School / College Transport,750.00,28/04/2017,Communities
INSERTED DETAIL,206582,M& P Harris Ltd t/a Warwick Books,51179906,R4058,"Books, Newspapers & Publications",1273.73,05/04/2017,Resources
INSERTED DETAIL,217546,M.E.L Research Ltd,51189413,R4409,Consultancy,2090.18,19/04/2017,Communities
INSERTED DETAIL,228243,Macintyre Academies Trust,51204300,R6107,SEN Statements Funding,114815.00,19/04/2017,Communities
INSERTED DETAIL,100305,Macintyre Care,51203607,R5806,Residential Care,6610.40,13/04/2017,People Group
INSERTED DETAIL,203832,Making Space,51186174,R5702,Payments to External Contractors,16500.00,07/04/2017,Communities
INSERTED DETAIL,229207,Malling Health - Satis House,51206705,R5702,Payments to External Contractors,752.00,28/04/2017,Communities
INSERTED DETAIL,999982,Mancetter Memorial Hall,51204593,R5501,Grants / Donations to External Organisations,700.00,21/04/2017,Communities
INSERTED DETAIL,203850,Manor Adventure,51182469,R4915,SCHOOLS ONLY Educational Visits Expenditure,13485.00,05/04/2017,Schools
INSERTED DETAIL,203850,Manor Adventure,51185737,R4915,SCHOOLS ONLY Educational Visits Expenditure,2532.00,07/04/2017,Schools
INSERTED DETAIL,100167,Maria Mallaband Properties (3) Ltd T/A Bowerfield Court,51203483,R5806,Residential Care,3405.64,13/04/2017,People Group
INSERTED DETAIL,214133,Marketing Birmingham Ltd,51184586,R5702,Payments to External Contractors,1400.00,07/04/2017,Communities
INSERTED DETAIL,232861,Matchtech,51187804,R1101,Agency Staff Pay,1096.01,03/04/2017,Communities
INSERTED DETAIL,232861,Matchtech,51193935,R1101,Agency Staff Pay,818.01,07/04/2017,Communities
INSERTED DETAIL,232861,Matchtech,51201691,R1101,Agency Staff Pay,892.18,26/04/2017,Communities
INSERTED DETAIL,202085,Matrix Academy Trust t/a Etone College,51192920,R5604,Commissioned Works,25000.00,21/04/2017,Communities
INSERTED DETAIL,202085,Matrix Academy Trust t/a Etone College,51205726,R6107,SEN Statements Funding,1286.00,21/04/2017,Communities
INSERTED DETAIL,211361,MCET,51182467,R4018,SCHOOLS ONLY Equipment Repair & Maintenance,752.00,07/04/2017,Resources
INSERTED DETAIL,203973,Mcl Transport Consultants Ltd,51190089,R4409,Consultancy,3736.08,20/04/2017,Communities
INSERTED DETAIL,203973,Mcl Transport Consultants Ltd,51190082,R4409,Consultancy,2500.00,20/04/2017,Communities
INSERTED DETAIL,221492,MDNX Group Ltd - Enterprise Services Ltd t/a Easynet,51194370,R4511,Private Circuit Lines,5511.42,21/04/2017,Resources
INSERTED DETAIL,228308,Me Learning Ltd,51185703,R1601,Training,4500.00,13/04/2017,People Group
INSERTED DETAIL,203984,Medical Gas Solutions Ltd,51188365,R4020,Fire Equipment Maintenance,579.60,13/04/2017,Fire and Rescue
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51185792,R5851,Supported Living,1030.08,07/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51185794,R5851,Supported Living,3786.24,07/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51185780,R5851,Supported Living,2923.20,07/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51189949,R5851,Supported Living,995.52,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51189964,R5851,Supported Living,658.80,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51189974,R5851,Supported Living,2877.00,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51190247,R5851,Supported Living,657.76,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51189934,R5851,Supported Living,528.96,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51189933,R5851,Supported Living,5846.40,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51189538,R5851,Supported Living,890.88,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51189535,R5851,Supported Living,2018.40,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51189521,R5851,Supported Living,779.52,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51188766,R5851,Supported Living,1083.00,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51194133,R5851,Supported Living,980.28,13/04/2017,People Group
INSERTED DETAIL,100283,Mencap CENTRAL & CYMRU (****3598),51195671,R5851,Supported Living,890.88,13/04/2017,People Group
INSERTED DETAIL,222377,Mend-A-Hose Hydraulics Ltd,51204414,R4030,Materials,802.96,21/04/2017,Communities
INSERTED DETAIL,229486,Mercia Care Homes Ltd t/a  Sefton Park,51183410,R5835,Residential and Inpatient Services,2996.00,06/04/2017,Communities
INSERTED DETAIL,229486,Mercia Care Homes Ltd t/a  Sefton Park,51183394,R5835,Residential and Inpatient Services,2996.00,06/04/2017,Communities
INSERTED DETAIL,100307,Mereside Home,51203613,R5806,Residential Care,3021.20,13/04/2017,People Group
INSERTED DETAIL,100087,Merevale House Residential Home Ltd,51203614,R5806,Residential Care,5485.71,13/04/2017,People Group
INSERTED DETAIL,100087,Merevale House Residential Home Ltd,51203614,R5806,Residential Care,13757.14,13/04/2017,People Group
INSERTED DETAIL,100087,Merevale House Residential Home Ltd,51203614,R5806,Residential Care,3708.72,13/04/2017,People Group
INSERTED DETAIL,232750,Meridian Developments (International) Ltd,51141646,R4018,SCHOOLS ONLY Equipment Repair & Maintenance,1079.00,26/04/2017,People Group
INSERTED DETAIL,232750,Meridian Developments (International) Ltd,51138965,R4018,SCHOOLS ONLY Equipment Repair & Maintenance,794.48,26/04/2017,People Group
INSERTED DETAIL,204012,Merrydays Montessori Nursery School,51200190,R6106,Early Years Funding (PVIs and LA),14173.69,24/04/2017,Communities
INSERTED DETAIL,204012,Merrydays Montessori Nursery School,51208310,R6106,Early Years Funding (PVIs and LA),1547.33,28/04/2017,Communities
19042017,,Met Office,5394,,,1081.25,19/04/2017,
INSERTED DETAIL,218233,Methodist Homes,51203499,R5806,Residential Care,1870.76,13/04/2017,People Group
INSERTED DETAIL,218233,Methodist Homes,51203499,R5806,Residential Care,8525.00,13/04/2017,People Group
INSERTED DETAIL,218233,Methodist Homes,51203499,R5806,Residential Care,4922.36,13/04/2017,People Group
INSERTED DETAIL,218233,Methodist Homes,51203573,R5806,Residential Care,4780.00,13/04/2017,People Group
INSERTED DETAIL,218233,Methodist Homes,51203498,R5806,Residential Care,2252.64,13/04/2017,People Group
INSERTED DETAIL,218233,Methodist Homes,51203444,R5806,Residential Care,1876.00,13/04/2017,People Group
INSERTED DETAIL,218233,Methodist Homes,51203444,R5806,Residential Care,856.71,13/04/2017,People Group
INSERTED DETAIL,218233,Methodist Homes,51203573,R5806,Residential Care,6337.97,13/04/2017,People Group
INSERTED DETAIL,218233,Methodist Homes,51203499,R5806,Residential Care,3486.43,13/04/2017,People Group
INSERTED DETAIL,100250,MGB Care Services Ltd,51203461,R5806,Residential Care,7140.08,13/04/2017,People Group
INSERTED DETAIL,231096,Mid Counties Waste Management Ltd,51184974,R5702,Payments to External Contractors,4367.50,07/04/2017,Communities
INSERTED DETAIL,231096,Mid Counties Waste Management Ltd,51184965,R5702,Payments to External Contractors,6132.05,07/04/2017,Communities
INSERTED DETAIL,231096,Mid Counties Waste Management Ltd,51185007,R5702,Payments to External Contractors,840.00,07/04/2017,Communities
INSERTED DETAIL,231096,Mid Counties Waste Management Ltd,51184978,R5702,Payments to External Contractors,2331.00,07/04/2017,Communities
INSERTED DETAIL,231096,Mid Counties Waste Management Ltd,51184983,R5702,Payments to External Contractors,2971.00,07/04/2017,Communities
INSERTED DETAIL,231096,Mid Counties Waste Management Ltd,51206896,R5702,Payments to External Contractors,5313.00,25/04/2017,Communities
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187941,R5851,Supported Living,1148.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187946,R5851,Supported Living,532.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187948,R5851,Supported Living,924.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187949,R5851,Supported Living,532.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187953,R5851,Supported Living,672.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187954,R5810,Adult Day Care,500.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187955,R5851,Supported Living,1197.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187956,R5851,Supported Living,700.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187957,R5851,Supported Living,510.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187960,R5851,Supported Living,504.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187970,R5810,Adult Day Care,840.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187983,R5851,Supported Living,672.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187988,R5851,Supported Living,700.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187989,R5851,Supported Living,1008.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51187995,R5851,Supported Living,2800.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188004,R5851,Supported Living,1596.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188018,R5810,Adult Day Care,1000.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188020,R5810,Adult Day Care,1000.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188021,R5851,Supported Living,1680.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188024,R5810,Adult Day Care,1240.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188026,R5810,Adult Day Care,900.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188027,R5810,Adult Day Care,1380.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188032,R5810,Adult Day Care,990.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188034,R5810,Adult Day Care,1000.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188035,R5851,Supported Living,2576.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188038,R5810,Adult Day Care,1160.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188041,R5851,Supported Living,1747.20,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188046,R5851,Supported Living,728.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188055,R5851,Supported Living,770.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188065,R5810,Adult Day Care,1440.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188082,R5851,Supported Living,2324.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188085,R5851,Supported Living,1512.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188087,R5851,Supported Living,1260.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188977,R5810,Adult Day Care,800.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188982,R5810,Adult Day Care,875.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188983,R5810,Adult Day Care,600.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188990,R5810,Adult Day Care,700.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51188993,R5810,Adult Day Care,800.00,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51189619,R5851,Supported Living,780.92,13/04/2017,People Group
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51189624,R5851,Supported Living,980.00,13/04/2017,People Group
