,Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814550,R5805,Homecare - External Domiciliary (Adults),-1471.80,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814554,R5805,Homecare - External Domiciliary (Adults),-739.20,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814555,R5805,Homecare - External Domiciliary (Adults),-554.40,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814558,R5805,Homecare - External Domiciliary (Adults),-1478.40,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814560,R5805,Homecare - External Domiciliary (Adults),-633.60,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814561,R5805,Homecare - External Domiciliary (Adults),-844.80,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814562,R5805,Homecare - External Domiciliary (Adults),-739.20,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814564,R5805,Homecare - External Domiciliary (Adults),-693.00,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814567,R5805,Homecare - External Domiciliary (Adults),-752.40,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814569,R5805,Homecare - External Domiciliary (Adults),-554.40,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814579,R5805,Homecare - External Domiciliary (Adults),-554.40,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814580,R5805,Homecare - External Domiciliary (Adults),-607.20,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814581,R5805,Homecare - External Domiciliary (Adults),-607.20,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814584,R5805,Homecare - External Domiciliary (Adults),-1293.60,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814586,R5805,Homecare - External Domiciliary (Adults),-501.60,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50814587,R5805,Homecare - External Domiciliary (Adults),-844.80,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50816477,R5805,Homecare - External Domiciliary (Adults),633.60,12/05/2015,People Group,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50817400,R5805,Homecare - External Domiciliary (Adults),742.50,12/05/2015,People Group,,,,
,,Mobile Care Services Ltd,CHAPS,R5805,Homecare - External Domiciliary (Adults)," 33,137.10 ",05/05/2015,Strategic Commissioning,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50825231,R5806,Residential Care (Adults),11222.32,18/05/2015,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50825231,R5806,Residential Care (Adults),5378.32,18/05/2015,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50825231,R5806,Residential Care (Adults),1848.20,18/05/2015,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50825231,R5806,Residential Care (Adults),8127.54,18/05/2015,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50825231,R5806,Residential Care (Adults),1848.20,18/05/2015,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50825231,R5806,Residential Care (Adults),2216.44,18/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814599,R5805,Homecare - External Domiciliary (Adults),-1357.44,01/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814598,R5805,Homecare - External Domiciliary (Adults),-678.72,01/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814591,R5805,Homecare - External Domiciliary (Adults),-1015.05,01/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814592,R5805,Homecare - External Domiciliary (Adults),-1224.12,01/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814593,R5805,Homecare - External Domiciliary (Adults),-1224.12,01/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814594,R5805,Homecare - External Domiciliary (Adults),-678.72,01/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814596,R5805,Homecare - External Domiciliary (Adults),-1357.44,01/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814597,R5805,Homecare - External Domiciliary (Adults),-1187.76,01/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814604,R5805,Homecare - External Domiciliary (Adults),-509.04,06/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814602,R5805,Homecare - External Domiciliary (Adults),-509.04,06/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50817696,R5805,Homecare - External Domiciliary (Adults),1779.89,06/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50814601,R5805,Homecare - External Domiciliary (Adults),-727.20,06/05/2015,People Group,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50820188,R5805,Homecare - External Domiciliary (Adults),-630.24,19/05/2015,People Group,,,,
INSERTED DETAIL,204139,Montague Storage Ltd,50824180,R4612,Projects,1933.34,15/05/2015,Communities,,,,
INSERTED DETAIL,228602,Morgan Pengelly Associates,50817296,R1601,Training - External,500.00,28/05/2015,Communities,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50804580,R1101,Agency Staff Pay,1488.00,08/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50804577,R1101,Agency Staff Pay,5220.00,08/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50804576,R1101,Agency Staff Pay,1700.00,08/05/2015,People Group,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50804574,R1101,Agency Staff Pay,2307.00,08/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50804572,R1101,Agency Staff Pay,510.00,08/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50804571,R1101,Agency Staff Pay,1282.00,08/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50804570,R1101,Agency Staff Pay,1260.00,08/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808707,R1101,Agency Staff Pay,510.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808730,R1101,Agency Staff Pay,510.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808249,R1101,Agency Staff Pay,1116.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808121,R1101,Agency Staff Pay,1282.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808706,R1101,Agency Staff Pay,2564.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808731,R4409,Consultancy,600.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808732,R1101,Agency Staff Pay,500.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50810377,R1101,Agency Staff Pay,4698.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50810378,R1101,Agency Staff Pay,4745.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808122,R1101,Agency Staff Pay,2307.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808120,R1101,Agency Staff Pay,2250.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808708,R1101,Agency Staff Pay,1700.00,15/05/2015,People Group,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50808729,R1101,Agency Staff Pay,720.00,15/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50821796,R1101,Agency Staff Pay,2610.00,19/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50821795,R1101,Agency Staff Pay,2610.00,19/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50821794,R1101,Agency Staff Pay,2610.00,19/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50821793,R1101,Agency Staff Pay,2610.00,19/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50821792,R1101,Agency Staff Pay,2610.00,19/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50813020,R1101,Agency Staff Pay,625.00,22/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50813019,R1101,Agency Staff Pay,2125.00,22/05/2015,People Group,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50813018,R1101,Agency Staff Pay,629.00,22/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50812956,R1101,Agency Staff Pay,1825.00,22/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50812955,R1101,Agency Staff Pay,2868.00,22/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50812954,R1101,Agency Staff Pay,2883.75,22/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50812952,R1101,Agency Staff Pay,641.00,22/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50812951,R1101,Agency Staff Pay,1602.50,22/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50812757,R1101,Agency Staff Pay,2232.00,22/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50812756,R1101,Agency Staff Pay,1602.50,22/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50812755,R1101,Agency Staff Pay,1440.00,22/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816431,R1101,Agency Staff Pay,2883.75,29/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816438,R1101,Agency Staff Pay,4063.00,29/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816427,R1101,Agency Staff Pay,1800.00,29/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816428,R1101,Agency Staff Pay,1860.00,29/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816429,R1101,Agency Staff Pay,1602.50,29/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816430,R1101,Agency Staff Pay,629.00,29/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816439,R1101,Agency Staff Pay,1825.00,29/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816433,R4409,Consultancy,1125.00,29/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816435,R1101,Agency Staff Pay,2125.00,29/05/2015,People Group,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816436,R1101,Agency Staff Pay,5220.00,29/05/2015,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50816437,R1101,Agency Staff Pay,625.00,29/05/2015,Resources,,,,
INSERTED DETAIL,210968,Mott Macdonald Ltd,50817381,C1030,"New Construction, Conversion & Renovation",2848.00,07/05/2015,Capital,,,,
INSERTED DETAIL,210968,Mott Macdonald Ltd,50817382,C1030,"New Construction, Conversion & Renovation",5595.00,07/05/2015,Capital,,,,
INSERTED DETAIL,204298,Multicare,50818038,R4011,Equipment - Disabled Living,514.00,07/05/2015,People Group,,,,
INSERTED DETAIL,208691,Municipal Mutual Insurance Ltd,50808947,R4930,MMI Scheme of Arrangement,58624.47,15/05/2015,Other Services,,,,
INSERTED DETAIL,204302,Murcom Ltd T/A Murcom Office Products,50827828,R4315,Reprographics Curriculum,578.00,21/05/2015,Schools,,,,
INSERTED DETAIL,223011,My Word,50827876,R4409,Consultancy,607.84,29/05/2015,Resources,,,,
INSERTED DETAIL,207813,Myton School Trust (Academy),50815112,R5604,Commissioned Works,600.00,01/05/2015,People Group,,,,
INSERTED DETAIL,207813,Myton School Trust (Academy),50815099,R5604,Commissioned Works,800.00,01/05/2015,People Group,,,,
INSERTED DETAIL,207813,Myton School Trust (Academy),50816203,R5604,Commissioned Works,52008.50,01/05/2015,People Group,,,,
INSERTED DETAIL,207813,Myton School Trust (Academy),50815098,R5604,Commissioned Works,1000.00,01/05/2015,People Group,,,,
INSERTED DETAIL,207813,Myton School Trust (Academy),50819837,R6107,SEN Statements Funding - Non-Maintained Schools,4728.00,08/05/2015,People Group,,,,
INSERTED DETAIL,207813,Myton School Trust (Academy),50826622,R6107,SEN Statements Funding - Non-Maintained Schools,13603.00,20/05/2015,People Group,,,,
INSERTED DETAIL,207813,Myton School Trust (Academy),50826696,R5604,Commissioned Works,600.00,21/05/2015,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50825237,R5806,Residential Care (Adults),7231.44,18/05/2015,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society),50823889,R5702,Payments to External Contractors,15623.91,20/05/2015,People Group,,,,
INSERTED DETAIL,204368,National Quality Assurance Ltd,50816102,R4030,Materials,975.00,06/05/2015,Resources,,,,
INSERTED DETAIL,211645,National Star Foundation,50825238,R5806,Residential Care (Adults),4919.00,18/05/2015,People Group,,,,
INSERTED DETAIL,211645,National Star Foundation,50823892,R5702,Payments to External Contractors,116442.67,20/05/2015,People Group,,,,
INSERTED DETAIL,204372,Nationwide Transport Breakdown Services Ltd,50816336,R3004,Repair & Maintenance Of Vehicles,545.00,01/05/2015,Communities,,,,
INSERTED DETAIL,204372,Nationwide Transport Breakdown Services Ltd,50829799,R3004,Repair & Maintenance Of Vehicles,558.00,29/05/2015,Communities,,,,
INSERTED DETAIL,214857,NCER CIC,50812178,R4702,Subscriptions To Organisations,8687.63,01/05/2015,People Group,,,,
INSERTED DETAIL,228356,NCompass Training Ltd,50817866,R1101,Agency Staff Pay,3430.00,29/05/2015,Resources,,,,
INSERTED DETAIL,204399,Neopost Credifon (****9318),50826478,R4309,Postage & Carriage,500.00,20/05/2015,People Group,,,,
INSERTED DETAIL,204399,Neopost Credifon (****9318),50830308,R4309,Postage & Carriage,3000.00,29/05/2015,People Group,,,,
INSERTED DETAIL,204397,Neopost Ltd (****9288),50821777,R4307,Photocopier Expenses,1019.00,14/05/2015,Communities,,,,
INSERTED DETAIL,204396,Neopost Neofunds (****6899),50816496,R4309,Postage & Carriage,952.00,07/05/2015,Communities,,,,
INSERTED DETAIL,200280,Nestor Primecare Services Ltd t/a Allied Healthcare(****1543),50822164,R5805,Homecare - External Domiciliary (Adults),867.68,13/05/2015,People Group,,,,
INSERTED DETAIL,200280,Nestor Primecare Services Ltd t/a Allied Healthcare(****1543),50822991,R5805,Homecare - External Domiciliary (Adults),516.36,14/05/2015,People Group,,,,
INSERTED DETAIL,200280,Nestor Primecare Services Ltd t/a Allied Healthcare(****1543),50827351,R5805,Homecare - External Domiciliary (Adults),532.91,21/05/2015,People Group,,,,
INSERTED DETAIL,200280,Nestor Primecare Services Ltd t/a Allied Healthcare(****1543),50827352,R5805,Homecare - External Domiciliary (Adults),559.39,21/05/2015,People Group,,,,
INSERTED DETAIL,200280,Nestor Primecare Services Ltd t/a Allied Healthcare(****1543),50827353,R5805,Homecare - External Domiciliary (Adults),1446.47,21/05/2015,People Group,,,,
INSERTED DETAIL,221924,Nethanvale Nursing Home,50825239,R5806,Residential Care (Adults),1757.96,18/05/2015,People Group,,,,
INSERTED DETAIL,100439,Netherhall Nursing Home,50825240,R5806,Residential Care (Adults),1630.00,18/05/2015,People Group,,,,
INSERTED DETAIL,204403,Nettle Hill Training & Conference Centre,50823139,R2204,Room Hire - External,4650.00,20/05/2015,Communities,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50818347,R5810,Adult Day Care,748.50,06/05/2015,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50818348,R5810,Adult Day Care,660.00,06/05/2015,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50822158,R5805,Homecare - External Domiciliary (Adults),793.00,13/05/2015,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50825241,R5806,Residential Care (Adults),63269.40,18/05/2015,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50825241,R5806,Residential Care (Adults),1800.70,18/05/2015,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,50830128,R5851,Supported Living,2020.32,29/05/2015,People Group,,,,
INSERTED DETAIL,999982,New Friends of Woodside PTA,50818817,R5501,Grants to Organisations & Voluntary Bodies,500.00,11/05/2015,Communities,,,,
INSERTED DETAIL,204421,Newpath Ventures Ltd,50829167,R5810,Adult Day Care,720.00,27/05/2015,People Group,,,,
INSERTED DETAIL,213125,Next Generation Healthcare Ltd,50812397,R5805,Homecare - External Domiciliary (Adults),2359.28,05/05/2015,People Group,,,,
INSERTED DETAIL,213125,Next Generation Healthcare Ltd,50815288,R5805,Homecare - External Domiciliary (Adults),1348.48,05/05/2015,People Group,,,,
INSERTED DETAIL,213125,Next Generation Healthcare Ltd,50819139,R5805,Homecare - External Domiciliary (Adults),1456.00,13/05/2015,People Group,,,,
INSERTED DETAIL,213125,Next Generation Healthcare Ltd,50819115,R5805,Homecare - External Domiciliary (Adults),720.00,13/05/2015,People Group,,,,
INSERTED DETAIL,222290,NHS Arden CSU (****6423),50818338,R5702,Payments to External Contractors,2594.00,22/05/2015,Communities,,,,
INSERTED DETAIL,224101,NHS Coventry & Rugby CCG,50817378,R5805,Homecare - External Domiciliary (Adults),22892.04,06/05/2015,People Group,,,,
INSERTED DETAIL,224101,NHS Coventry & Rugby CCG,50817379,R5805,Homecare - External Domiciliary (Adults),16803.46,26/05/2015,People Group,,,,
INSERTED DETAIL,225091,NHS Doncaster CCG,50825243,R5806,Residential Care (Adults),6468.20,18/05/2015,People Group,,,,
INSERTED DETAIL,220881,NHS Warwickshire North CCG,50825244,R5806,Residential Care (Adults),2206.52,18/05/2015,People Group,,,,
INSERTED DETAIL,222608,Nicholas Chamberlaine Technology College - Academy,50826646,R6107,SEN Statements Funding - Non-Maintained Schools,1993.00,20/05/2015,People Group,,,,
INSERTED DETAIL,100462,Noble Care,50825245,R5806,Residential Care (Adults),4224.55,18/05/2015,People Group,,,,
INSERTED DETAIL,100462,Noble Care,50825245,R5806,Residential Care (Adults),7108.40,18/05/2015,People Group,,,,
INSERTED DETAIL,100127,Noble Care Ltd,50825042,R5806,Residential Care (Adults),5521.96,18/05/2015,People Group,,,,
INSERTED DETAIL,100127,Noble Care Ltd,50825042,R5806,Residential Care (Adults),5790.16,18/05/2015,People Group,,,,
INSERTED DETAIL,100127,Noble Care Ltd,50825156,R5806,Residential Care (Adults),4357.96,18/05/2015,People Group,,,,
INSERTED DETAIL,218808,North Midland Construction PLC,50813138,R5706,Payments to Third Parties - Recoverable Operating Expenditure,6822.38,20/05/2015,Communities,,,,
INSERTED DETAIL,204482,North Warwickshire Borough Council GENERAL PAYMENTS  (****0820),50816180,R2301,Rates,42644.50,01/05/2015,Communities,,,,
INSERTED DETAIL,204482,North Warwickshire Borough Council GENERAL PAYMENTS  (****0820),50814375,R2706,Refuse Collection / Waste Disposal,835.05,01/05/2015,Schools,,,,
INSERTED DETAIL,204482,North Warwickshire Borough Council GENERAL PAYMENTS  (****0820),50820404,R2301,Rates,34821.00,12/05/2015,Schools,,,,
INSERTED DETAIL,204482,North Warwickshire Borough Council GENERAL PAYMENTS  (****0820),50828465,R2301,Rates,719.03,26/05/2015,Resources,,,,
INSERTED DETAIL,204491,Northamptonshire County Council (****8028),50825246,R5806,Residential Care (Adults),1838.72,18/05/2015,People Group,,,,
INSERTED DETAIL,204497,Northgate Information Solutions UK Ltd,50819780,R3006,Vehicle Licences,3250.45,11/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50812161,C1030,"New Construction, Conversion & Renovation",3000.71,01/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50816385,R2022,Building (LB),704.91,01/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50816351,R2022,Building (LB),506.29,01/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50816345,R2022,Building (LB),688.78,01/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50817184,C1030,"New Construction, Conversion & Renovation",779.88,05/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50817183,C1030,"New Construction, Conversion & Renovation",35064.82,06/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50819213,R2022,Building (LB),825.00,07/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50819624,R2022,Building (LB),996.81,08/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50815080,C1030,"New Construction, Conversion & Renovation",52771.67,08/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50815079,R2022,Building (LB),5997.63,08/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820459,R2022,Building (LB),1553.16,11/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820475,R2022,Building (LB),1210.36,11/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820476,R2022,Building (LB),752.99,11/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820184,R2022,Building (LB),955.06,11/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820474,R2022,Building (LB),1007.46,11/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820182,R2022,Building (LB),731.71,11/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820149,R2022,Building (LB),959.30,12/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820145,R2022,Building (LB),1124.23,12/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820143,R2022,Building (LB),919.96,12/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820142,R2022,Building (LB),1677.33,12/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50820919,C1030,"New Construction, Conversion & Renovation",600.71,12/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50821016,R2022,Building (LB),998.98,12/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50815081,C1030,"New Construction, Conversion & Renovation",3895.00,13/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50822933,R2022,Building (LB),4854.22,14/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50824772,R2015,Asbestos Remedial Works (LA),616.38,15/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50821811,R2022,Building (LB),1948.93,20/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50821813,R2022,Building (LB),500.87,20/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50824187,R2022,Building (LB),1464.00,21/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50824857,R2022,Building (LB),672.20,21/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50824853,R2022,Building (LB),521.98,21/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50826805,C1030,"New Construction, Conversion & Renovation",7187.27,22/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50826770,R2022,Building (LB),1662.25,22/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50825008,R2022,Building (LB),857.02,22/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50824414,R2022,Building (LB),1477.59,22/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50824874,R2022,Building (LB),1305.47,22/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50827585,R2022,Building (LB),626.78,22/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50813291,R2022,Building (LB),783.49,22/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50813290,R2022,Building (LB),1112.85,22/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50829139,R2022,Building (LB),680.04,27/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50826771,R2022,Building (LB),2135.20,27/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50829317,C1030,"New Construction, Conversion & Renovation",3124.66,29/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50826792,C1030,"New Construction, Conversion & Renovation",34994.79,29/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50826793,C1030,"New Construction, Conversion & Renovation",25785.44,29/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50826837,C1030,"New Construction, Conversion & Renovation",48119.57,29/05/2015,Capital,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50824972,R2022,Building (LB),726.80,29/05/2015,Resources,,,,
INSERTED DETAIL,208875,Novus Property Solutions Ltd,50828801,C1030,"New Construction, Conversion & Renovation",21541.75,29/05/2015,Capital,,,,
INSERTED DETAIL,204512,Npower Ltd (****4000),50822520,R2103,Electricity,2188.85,14/05/2015,Communities,,,,
INSERTED DETAIL,204512,Npower Ltd (****4000),50822313,R2103,Electricity,3355.49,14/05/2015,Communities,,,,
INSERTED DETAIL,204512,Npower Ltd (****4000),50822497,R2103,Electricity,1680.85,14/05/2015,Communities,,,,
INSERTED DETAIL,218586,NS Optimum Ltd,50824740,R4515,Computer Equipment Curriculum,559.00,15/05/2015,Schools,,,,
INSERTED DETAIL,226358,NSL Ltd,50822531,R5210,Civil Parking Enforcement Payments,108693.09,29/05/2015,Communities,,,,
