,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50957836,R1101,Agency Staff Pay,750.00,15/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50957841,R1101,Agency Staff Pay,750.00,15/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50982426,R1101,Agency Staff Pay,615.50,16/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50982427,R1101,Agency Staff Pay,1051.87,16/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50978706,R1101,Agency Staff Pay,1382.66,16/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50978709,R1101,Agency Staff Pay,615.50,16/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50978704,R1101,Agency Staff Pay,1805.53,16/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50982456,R1101,Agency Staff Pay,1533.89,16/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987228,R1101,Agency Staff Pay,1156.25,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987229,R1101,Agency Staff Pay,1046.74,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987231,R1101,Agency Staff Pay,1221.74,18/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987232,R1101,Agency Staff Pay,621.67,18/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987233,R1101,Agency Staff Pay,1277.84,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987235,R1101,Agency Staff Pay,1066.71,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987236,R1101,Agency Staff Pay,651.86,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987237,R1101,Agency Staff Pay,1142.50,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987238,R1101,Agency Staff Pay,1065.60,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987240,R1101,Agency Staff Pay,1016.08,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987241,R1101,Agency Staff Pay,1173.22,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987242,R1101,Agency Staff Pay,615.50,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987243,R1101,Agency Staff Pay,1190.16,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987245,R1101,Agency Staff Pay,979.39,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987247,R1101,Agency Staff Pay,531.00,18/03/2016,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987264,R1101,Agency Staff Pay,614.18,18/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987265,R1101,Agency Staff Pay,1090.65,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987266,R1101,Agency Staff Pay,1090.14,18/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987267,R1101,Agency Staff Pay,1407.42,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987268,R1101,Agency Staff Pay,1345.72,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987270,R1101,Agency Staff Pay,1345.72,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987272,R1101,Agency Staff Pay,1457.61,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987273,R1101,Agency Staff Pay,1345.72,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987113,R1101,Agency Staff Pay,1006.43,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987114,R1101,Agency Staff Pay,516.80,18/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987116,R1101,Agency Staff Pay,1345.72,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987117,R1101,Agency Staff Pay,1073.94,18/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987121,R1101,Agency Staff Pay,1089.90,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987149,R1101,Agency Staff Pay,1431.43,18/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987150,R1101,Agency Staff Pay,1623.03,18/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987151,R1101,Agency Staff Pay,1482.22,18/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987154,R1101,Agency Staff Pay,1639.23,18/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987156,R1101,Agency Staff Pay,1515.03,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987159,R1101,Agency Staff Pay,808.50,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987160,R1101,Agency Staff Pay,1326.80,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987161,R1101,Agency Staff Pay,1296.48,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987162,R1101,Agency Staff Pay,1148.20,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987165,R1101,Agency Staff Pay,1230.99,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987169,R1101,Agency Staff Pay,1113.70,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987171,R1101,Agency Staff Pay,511.06,18/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987172,R1101,Agency Staff Pay,519.09,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987181,R1101,Agency Staff Pay,624.46,18/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987186,R1101,Agency Staff Pay,1116.80,18/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987188,R1101,Agency Staff Pay,935.36,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987190,R1101,Agency Staff Pay,576.83,18/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987195,R1101,Agency Staff Pay,1231.88,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987196,R1101,Agency Staff Pay,1324.23,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987197,R1101,Agency Staff Pay,1029.34,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987198,R1101,Agency Staff Pay,1072.08,18/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987207,R1101,Agency Staff Pay,1391.23,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987210,R1101,Agency Staff Pay,2771.70,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987212,R1101,Agency Staff Pay,1056.32,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987213,R1101,Agency Staff Pay,780.68,18/03/2016,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987223,R1101,Agency Staff Pay,1169.94,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987225,R1101,Agency Staff Pay,667.68,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987226,R1101,Agency Staff Pay,731.76,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50982233,R1101,Agency Staff Pay,876.00,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50982433,R1101,Agency Staff Pay,935.36,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50982481,R1101,Agency Staff Pay,1038.75,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50973851,R1101,Agency Staff Pay,672.86,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50973855,R1101,Agency Staff Pay,848.86,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50973865,R1101,Agency Staff Pay,700.26,18/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50961482,R1101,Agency Staff Pay,955.76,22/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50970808,R1101,Agency Staff Pay,957.76,22/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50970749,R1101,Agency Staff Pay,1141.45,22/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50965003,R1101,Agency Staff Pay,1141.45,22/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50978707,R1101,Agency Staff Pay,1141.45,22/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50978735,R1101,Agency Staff Pay,980.96,22/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987182,R1101,Agency Staff Pay,1219.27,22/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50978617,R1101,Agency Staff Pay,972.96,22/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50965012,R1101,Agency Staff Pay,964.96,22/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50970757,R1101,Agency Staff Pay,1141.45,22/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987158,R1101,Agency Staff Pay,946.49,23/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50978713,R1101,Agency Staff Pay,955.49,23/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50973950,R1101,Agency Staff Pay,954.59,23/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50982355,R1101,Agency Staff Pay,568.58,23/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992852,R1101,Agency Staff Pay,1075.38,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992853,R1101,Agency Staff Pay,1575.46,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992854,R1101,Agency Staff Pay,1066.71,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992856,R1101,Agency Staff Pay,636.65,24/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992858,R1101,Agency Staff Pay,1262.09,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992859,R1101,Agency Staff Pay,1053.75,24/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992860,R1101,Agency Staff Pay,681.84,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992862,R1101,Agency Staff Pay,1482.22,24/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992865,R1101,Agency Staff Pay,636.31,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992866,R1101,Agency Staff Pay,1269.84,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992867,R1101,Agency Staff Pay,1277.76,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992755,R1101,Agency Staff Pay,1837.62,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992759,R1101,Agency Staff Pay,1158.40,24/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992768,R1101,Agency Staff Pay,661.92,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992776,R1101,Agency Staff Pay,516.52,24/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992777,R1101,Agency Staff Pay,1319.26,24/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992796,R1101,Agency Staff Pay,576.83,24/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992797,R1101,Agency Staff Pay,1371.23,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992800,R1101,Agency Staff Pay,2525.05,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992803,R1101,Agency Staff Pay,1324.23,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992809,R1101,Agency Staff Pay,1156.25,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992811,R1101,Agency Staff Pay,1156.25,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992849,R1101,Agency Staff Pay,1130.48,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992843,R1101,Agency Staff Pay,1221.74,24/03/2016,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992842,R1101,Agency Staff Pay,1002.40,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992838,R1101,Agency Staff Pay,1092.80,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992832,R1101,Agency Staff Pay,1121.28,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992829,R1101,Agency Staff Pay,979.39,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992827,R1101,Agency Staff Pay,2217.36,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992825,R1101,Agency Staff Pay,1134.40,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992823,R1101,Agency Staff Pay,1141.45,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992822,R1101,Agency Staff Pay,799.16,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992820,R1101,Agency Staff Pay,1242.97,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992815,R1101,Agency Staff Pay,1066.80,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992814,R1101,Agency Staff Pay,795.03,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992812,R1101,Agency Staff Pay,534.83,24/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992813,R1101,Agency Staff Pay,1204.11,24/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987211,R1101,Agency Staff Pay,1010.03,29/03/2016,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992766,R1101,Agency Staff Pay,1320.56,29/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992840,R1101,Agency Staff Pay,957.26,29/03/2016,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992841,R1101,Agency Staff Pay,1232.10,29/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992845,R1101,Agency Staff Pay,2185.64,29/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992850,R1101,Agency Staff Pay,2164.04,29/03/2016,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992795,R1101,Agency Staff Pay,862.22,30/03/2016,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50982246,R1101,Agency Staff Pay,782.11,31/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50992794,R1101,Agency Staff Pay,1516.07,31/03/2016,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,50987203,R1101,Agency Staff Pay,1906.00,31/03/2016,People Group
INSERTED DETAIL,204816,PGL Travel Ltd,50986239,R4915,Educational Visits Expenditure,3265.50,10/03/2016,Schools
INSERTED DETAIL,204816,PGL Travel Ltd,50988810,R4915,Educational Visits Expenditure,3075.00,18/03/2016,Schools
INSERTED DETAIL,204816,PGL Travel Ltd,50989800,R4915,Educational Visits Expenditure,6233.00,18/03/2016,Schools
INSERTED DETAIL,100403,Pharos Care Ltd,50993199,R5806,Residential Care (Adults),8440.00,21/03/2016,People Group
INSERTED DETAIL,100403,Pharos Care Ltd,50993185,R5806,Residential Care (Adults),43928.55,21/03/2016,People Group
INSERTED DETAIL,100403,Pharos Care Ltd,50993199,R5806,Residential Care (Adults),16501.36,21/03/2016,People Group
INSERTED DETAIL,230510,Phi Lighting Ltd,50980402,C1060,Grants & Contributions To Outside Organisations,16231.19,07/03/2016,Capital
INSERTED DETAIL,216939,Phoenix Fostering,50962161,R5822,Foster Care Payments - External,5900.00,02/03/2016,People Group
INSERTED DETAIL,216939,Phoenix Fostering,50974780,R5822,Foster Care Payments - External,5900.00,18/03/2016,People Group
INSERTED DETAIL,216939,Phoenix Fostering,50975179,R5822,Foster Care Payments - External,5900.00,23/03/2016,People Group
INSERTED DETAIL,204836,Phoenix Psychological Services Ltd (****5346),50980344,R5802,Substitute Care,769.00,04/03/2016,People Group
INSERTED DETAIL,204836,Phoenix Psychological Services Ltd (****5346),50980366,R5802,Substitute Care,900.00,04/03/2016,People Group
INSERTED DETAIL,204836,Phoenix Psychological Services Ltd (****5346),50996691,R5802,Substitute Care,720.00,24/03/2016,People Group
INSERTED DETAIL,204837,Phoenix Software Ltd,50965338,R4512,Software,7747.28,04/03/2016,Resources
INSERTED DETAIL,204837,Phoenix Software Ltd,50972542,R4512,Software,1462.95,17/03/2016,Resources
INSERTED DETAIL,204837,Phoenix Software Ltd,50973391,R4512,Software,598.41,18/03/2016,Resources
INSERTED DETAIL,204837,Phoenix Software Ltd,50979371,R4512,Software,12315.48,24/03/2016,Resources
INSERTED DETAIL,204837,Phoenix Software Ltd,50977874,R4512,Software,833.10,24/03/2016,Resources
INSERTED DETAIL,204837,Phoenix Software Ltd,50978504,R4512,Software,2051.58,24/03/2016,Resources
INSERTED DETAIL,204838,Phonak Group Ltd,50998625,R4007,Equipment,5073.50,31/03/2016,People Group
,,PHONIC BOOKS LTD,P-Card,,,535.60,15/03/2016,
INSERTED DETAIL,218796,PHS Compliance Ltd,50977596,R2091,Internal Expenditure - Electrical Safety Testing (Pat),653.45,24/03/2016,Resources
INSERTED DETAIL,204845,Pick Everard,50970440,C1050,External Fees,4500.00,11/03/2016,Capital
INSERTED DETAIL,204845,Pick Everard,50970439,C1050,External Fees,28878.77,11/03/2016,Capital
INSERTED DETAIL,204845,Pick Everard,50970396,C1050,External Fees,8147.22,11/03/2016,Capital
INSERTED DETAIL,204845,Pick Everard,50970432,C1050,External Fees,739.75,11/03/2016,Capital
INSERTED DETAIL,204845,Pick Everard,50970438,C1050,External Fees,6174.19,11/03/2016,Capital
INSERTED DETAIL,204845,Pick Everard,50979871,C1050,External Fees,3802.08,24/03/2016,Capital
INSERTED DETAIL,204847,Pickfords Ltd,50968550,R2601,External Removals,694.72,11/03/2016,Resources
INSERTED DETAIL,204847,Pickfords Ltd,50978378,R2601,External Removals,1462.00,24/03/2016,Resources
INSERTED DETAIL,204847,Pickfords Ltd,50978396,R2601,External Removals,3160.00,24/03/2016,Resources
INSERTED DETAIL,204847,Pickfords Ltd,50978391,R2601,External Removals,1612.00,24/03/2016,Resources
INSERTED DETAIL,100029,Pinnacle Care Ltd,50975934,R1601,Training - External,1980.00,03/03/2016,People Group
INSERTED DETAIL,100029,Pinnacle Care Ltd,50988687,R5810,Adult Day Care,2091.50,18/03/2016,People Group
INSERTED DETAIL,100029,Pinnacle Care Ltd,50993150,R5806,Residential Care (Adults),9394.56,21/03/2016,People Group
INSERTED DETAIL,100029,Pinnacle Care Ltd,50993150,R5806,Residential Care (Adults),4116.45,21/03/2016,People Group
INSERTED DETAIL,207696,Pitney Bowes Purchase Power ****4777,50979252,R4309,Postage & Carriage,4009.00,01/03/2016,Resources
INSERTED DETAIL,207696,Pitney Bowes Purchase Power ****4777,50982832,R4023,Franking Machine Rental/Purchase,632.85,07/03/2016,People Group
INSERTED DETAIL,207696,Pitney Bowes Purchase Power ****4777,50992555,R4309,Postage & Carriage,513.00,18/03/2016,People Group
INSERTED DETAIL,207696,Pitney Bowes Purchase Power ****4777,50993761,R4309,Postage & Carriage,5050.00,21/03/2016,Resources
INSERTED DETAIL,207696,Pitney Bowes Purchase Power ****4777,50998523,R4309,Postage & Carriage,1013.00,30/03/2016,Communities
INSERTED DETAIL,230196,Plan - It Homecare Ltd,50979810,R5805,Homecare - External Domiciliary (Adults),646.10,01/03/2016,People Group
INSERTED DETAIL,230196,Plan - It Homecare Ltd,50979813,R5805,Homecare - External Domiciliary (Adults),646.10,03/03/2016,People Group
INSERTED DETAIL,230196,Plan - It Homecare Ltd,50979808,R5805,Homecare - External Domiciliary (Adults),646.10,04/03/2016,People Group
INSERTED DETAIL,230196,Plan - It Homecare Ltd,50993879,R5805,Homecare - External Domiciliary (Adults),695.80,21/03/2016,People Group
INSERTED DETAIL,230196,Plan - It Homecare Ltd,50993918,R5805,Homecare - External Domiciliary (Adults),695.80,23/03/2016,People Group
INSERTED DETAIL,230196,Plan - It Homecare Ltd,50989815,R5805,Homecare - External Domiciliary (Adults),532.00,23/03/2016,People Group
INSERTED DETAIL,230196,Plan - It Homecare Ltd,50993892,R5805,Homecare - External Domiciliary (Adults),695.80,24/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50982719,R5805,Homecare - External Domiciliary (Adults),806.05,07/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50984269,R5805,Homecare - External Domiciliary (Adults),806.05,08/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50974302,R5805,Homecare - External Domiciliary (Adults),648.90,08/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50984299,R5805,Homecare - External Domiciliary (Adults),803.40,08/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50984297,R5805,Homecare - External Domiciliary (Adults),641.55,08/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50984207,R5805,Homecare - External Domiciliary (Adults),803.40,08/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50974078,R5805,Homecare - External Domiciliary (Adults),1616.78,09/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50994453,R5805,Homecare - External Domiciliary (Adults),834.30,23/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50983787,R5805,Homecare - External Domiciliary (Adults),865.20,23/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50983790,R5805,Homecare - External Domiciliary (Adults),1946.70,23/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50983797,R5805,Homecare - External Domiciliary (Adults),865.20,23/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50984201,R5805,Homecare - External Domiciliary (Adults),806.05,23/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50986278,R5805,Homecare - External Domiciliary (Adults),1946.70,23/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50983557,R5805,Homecare - External Domiciliary (Adults),2464.00,23/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50983783,R5805,Homecare - External Domiciliary (Adults),1946.70,23/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50994451,R5805,Homecare - External Domiciliary (Adults),641.18,23/03/2016,People Group
INSERTED DETAIL,223944,Platinum Care For You Ltd,50980077,R5805,Homecare - External Domiciliary (Adults),648.90,23/03/2016,People Group
INSERTED DETAIL,100459,Platinum Care Services,50993945,R5805,Homecare - External Domiciliary (Adults),-648.90,18/03/2016,People Group
INSERTED DETAIL,204880,Playbox Theatre Ltd,50988718,R4701,Grants To External Organisations,4750.00,16/03/2016,Communities
INSERTED DETAIL,211788,PlaySmart UK Ltd,50964932,R2751,Grounds Maintenance Non Contract,9876.50,04/03/2016,Communities
INSERTED DETAIL,211788,PlaySmart UK Ltd,50964920,R2751,Grounds Maintenance Non Contract,4837.00,04/03/2016,Communities
INSERTED DETAIL,211788,PlaySmart UK Ltd,50969808,R2753,Grounds Maintenance Materials & Equipment,10384.00,11/03/2016,Communities
INSERTED DETAIL,204889,Pohwer The Advocacy Agency,50974818,R5702,Payments to External Contractors,16250.00,18/03/2016,Communities
INSERTED DETAIL,204889,Pohwer The Advocacy Agency,50974842,R5702,Payments to External Contractors,24500.00,18/03/2016,Communities
INSERTED DETAIL,204890,Polesworth Academy School,50990873,R6107,SEN Statements Funding - Non-Maintained Schools,1937.00,18/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980532,R5810,Adult Day Care,1035.60,02/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980531,R5810,Adult Day Care,1033.60,02/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980530,R5851,Supported Living,1752.72,02/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980529,R5810,Adult Day Care,911.20,02/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980526,R5810,Adult Day Care,816.00,02/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980525,R5810,Adult Day Care,994.40,02/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980523,R5810,Adult Day Care,988.00,02/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980519,R5810,Adult Day Care,1056.00,02/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980516,R5810,Adult Day Care,879.20,02/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980513,R5810,Adult Day Care,916.40,02/03/2016,People Group
INSERTED DETAIL,100054,Polesworth Group Homes Ltd,50980517,R5851,Supported Living,2367.48,02/03/2016,People Group
