,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,,
INSERTED DETAIL,100307,Mereside Home,50943985,R5806,Residential Care (Adults),2972.40,23/12/2015,People Group,,,,,
INSERTED DETAIL,100087,Merevale House Residential Home Ltd,50943797,R5806,Residential Care (Adults),-1714.29,23/12/2015,People Group,,,,,
INSERTED DETAIL,100087,Merevale House Residential Home Ltd,50943797,R5806,Residential Care (Adults),9257.14,23/12/2015,People Group,,,,,
INSERTED DETAIL,100087,Merevale House Residential Home Ltd,50943797,R5806,Residential Care (Adults),-748.42,23/12/2015,People Group,,,,,
INSERTED DETAIL,218233,Methodist Homes,50943835,R5806,Residential Care (Adults),9172.28,23/12/2015,People Group,,,,,
INSERTED DETAIL,218233,Methodist Homes,50943835,R5806,Residential Care (Adults),1834.08,23/12/2015,People Group,,,,,
INSERTED DETAIL,218233,Methodist Homes,50943962,R5806,Residential Care (Adults),5009.16,23/12/2015,People Group,,,,,
INSERTED DETAIL,218233,Methodist Homes,50943962,R5806,Residential Care (Adults),7572.44,23/12/2015,People Group,,,,,
INSERTED DETAIL,218233,Methodist Homes,50943962,R5806,Residential Care (Adults),6064.00,23/12/2015,People Group,,,,,
INSERTED DETAIL,218233,Methodist Homes,50943835,R5806,Residential Care (Adults),7586.24,23/12/2015,People Group,,,,,
INSERTED DETAIL,218233,Methodist Homes,50943835,R5806,Residential Care (Adults),4874.08,23/12/2015,People Group,,,,,
INSERTED DETAIL,218233,Methodist Homes,50943835,R5806,Residential Care (Adults),9964.02,23/12/2015,People Group,,,,,
INSERTED DETAIL,218233,Methodist Homes,50943835,R5806,Residential Care (Adults),1834.08,23/12/2015,People Group,,,,,
INSERTED DETAIL,100250,MGB Care Services Ltd,50943887,R5806,Residential Care (Adults),7092.04,23/12/2015,People Group,,,,,
INSERTED DETAIL,218099,Mickleton Primary School,50930976,R6107,SEN Statements Funding - Non-Maintained Schools,966.83,30/12/2015,People Group,,,,,
INSERTED DETAIL,213452,Microsoft Ltd,50926866,R4512,Software,49715.00,10/12/2015,Resources,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50942551,R5851,Supported Living,1802.35,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933028,R5851,Supported Living,780.92,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933037,R5851,Supported Living,1132.45,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933038,R5851,Supported Living,829.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933042,R5810,Adult Day Care,806.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933044,R5810,Adult Day Care,520.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933050,R5851,Supported Living,2271.30,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933053,R5851,Supported Living,1722.60,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933055,R5851,Supported Living,765.60,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933084,R5810,Adult Day Care,1545.60,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933091,R5810,Adult Day Care,1008.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933095,R5810,Adult Day Care,800.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933096,R5810,Adult Day Care,600.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933099,R5810,Adult Day Care,1008.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933101,R5810,Adult Day Care,1260.80,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933102,R5810,Adult Day Care,1108.80,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933113,R5810,Adult Day Care,760.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933114,R5810,Adult Day Care,1612.80,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933116,R5810,Adult Day Care,800.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933123,R5810,Adult Day Care,1545.60,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933129,R5810,Adult Day Care,728.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933130,R5810,Adult Day Care,800.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933132,R5810,Adult Day Care,1108.80,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933134,R5810,Adult Day Care,800.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933199,R5851,Supported Living,510.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933200,R5851,Supported Living,1400.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933210,R5851,Supported Living,510.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933226,R5851,Supported Living,1400.28,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933254,R5851,Supported Living,1400.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932807,R5810,Adult Day Care,883.20,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932810,R5810,Adult Day Care,640.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932813,R5810,Adult Day Care,940.80,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932814,R5851,Supported Living,576.30,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932817,R5851,Supported Living,765.60,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932819,R5851,Supported Living,1400.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932820,R5851,Supported Living,1722.60,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932821,R5851,Supported Living,1499.30,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932823,R5851,Supported Living,1400.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932824,R5851,Supported Living,2647.70,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932826,R5851,Supported Living,1132.45,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932827,R5810,Adult Day Care,800.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932828,R5851,Supported Living,1400.28,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932830,R5851,Supported Living,3190.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932831,R5810,Adult Day Care,500.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932832,R5851,Supported Living,1116.50,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932848,R5851,Supported Living,797.50,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932849,R5851,Supported Living,2360.60,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932856,R5851,Supported Living,574.20,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932857,R5851,Supported Living,1307.90,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932871,R5851,Supported Living,606.10,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932873,R5851,Supported Living,877.25,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932878,R5851,Supported Living,2934.80,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932884,R5851,Supported Living,1747.20,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932885,R5851,Supported Living,542.30,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932894,R5851,Supported Living,780.92,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932898,R5851,Supported Living,1499.30,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932901,R5851,Supported Living,2647.70,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932909,R5851,Supported Living,1116.50,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932912,R5851,Supported Living,600.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932920,R5851,Supported Living,1914.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932923,R5851,Supported Living,542.30,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932924,R5851,Supported Living,877.25,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932926,R5851,Supported Living,717.76,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932929,R5810,Adult Day Care,1612.80,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932932,R5851,Supported Living,2934.80,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932938,R5851,Supported Living,829.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932946,R5851,Supported Living,1400.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932948,R5851,Supported Living,765.60,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932951,R5810,Adult Day Care,662.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932952,R5851,Supported Living,1400.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932955,R5851,Supported Living,765.60,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932962,R5810,Adult Day Care,940.80,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932963,R5851,Supported Living,765.60,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932965,R5851,Supported Living,574.20,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932972,R5810,Adult Day Care,528.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932974,R5851,Supported Living,1400.28,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932975,R5851,Supported Living,2271.30,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932977,R5851,Supported Living,2647.70,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932978,R5851,Supported Living,829.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932982,R5851,Supported Living,1307.90,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932983,R5851,Supported Living,3190.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932986,R5851,Supported Living,797.50,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932989,R5851,Supported Living,606.10,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933015,R5851,Supported Living,1914.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933017,R5851,Supported Living,510.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933019,R5810,Adult Day Care,1747.20,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933023,R5851,Supported Living,2647.70,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933024,R5851,Supported Living,510.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50933026,R5810,Adult Day Care,560.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932799,R5810,Adult Day Care,806.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932801,R5851,Supported Living,829.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932802,R5810,Adult Day Care,728.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932803,R5851,Supported Living,606.10,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932804,R5810,Adult Day Care,568.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),50932805,R5810,Adult Day Care,1260.80,24/12/2015,People Group,,,,,
INSERTED DETAIL,226437,MIDAS IT (UK) Ltd,50929932,R4512,Software,1125.00,24/12/2015,Communities,,,,,
INSERTED DETAIL,226444,Midland Bio Energy Ltd,50931040,R2001,Buildings Maintenance,2431.65,31/12/2015,Communities,,,,,
INSERTED DETAIL,217290,Midway Care Ltd (Abacus RES) (****7287),50943986,R5806,Residential Care (Adults),17267.80,23/12/2015,People Group,,,,,
INSERTED DETAIL,217290,Midway Care Ltd (Abacus RES) (****7287),50943986,R5806,Residential Care (Adults),7251.28,23/12/2015,People Group,,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50934021,R5805,Homecare - External Domiciliary (Adults),6143.23,09/12/2015,People Group,,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),50942583,R5805,Homecare - External Domiciliary (Adults),6348.00,22/12/2015,People Group,,,,,
INSERTED DETAIL,204071,Mike De Courcey Travel Ltd,50934756,R5204,Concessionary Fares,8076.21,09/12/2015,Communities,,,,,
INSERTED DETAIL,204071,Mike De Courcey Travel Ltd,50934367,R5204,Concessionary Fares,2176.64,09/12/2015,Communities,,,,,
INSERTED DETAIL,100199,Milbury Care Services,50943987,R5806,Residential Care (Adults),6109.40,23/12/2015,People Group,,,,,
INSERTED DETAIL,226794,Millbrook Healthcare - A division of Millbrook Furnishing Industries Ltd,50932092,R5809,Adult Social Care Contracts,44543.50,08/12/2015,People Group,,,,,
INSERTED DETAIL,226794,Millbrook Healthcare - A division of Millbrook Furnishing Industries Ltd,50932091,R4011,Equipment - Disabled Living,382047.33,08/12/2015,People Group,,,,,
INSERTED DETAIL,226794,Millbrook Healthcare - A division of Millbrook Furnishing Industries Ltd,50943623,R4011,Equipment - Disabled Living,385682.70,30/12/2015,People Group,,,,,
INSERTED DETAIL,226794,Millbrook Healthcare - A division of Millbrook Furnishing Industries Ltd,50943725,R5809,Adult Social Care Contracts,44543.50,30/12/2015,People Group,,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,50929500,R4503,Hardware,833.15,24/12/2015,Resources,,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,50931271,R4503,Hardware,789.58,31/12/2015,Resources,,,,,
INSERTED DETAIL,204082,Miller Briggs & Co,50941873,R2202,Rent - Service Charges,600.00,23/12/2015,Resources,,,,,
INSERTED DETAIL,204089,Milverton House Nursery,50935904,R6106,Private Providers - Early Years Funding,667.80,14/12/2015,People Group,,,,,
INSERTED DETAIL,999982,minster law,50932836,R4928,Casualty Insurance Claims,-6500.00,07/12/2015,Other Services,,,,,
INSERTED DETAIL,999982,Minster Law Solicitors,50935539,R4928,Casualty Insurance Claims,6500.00,17/12/2015,Other Services,,,,,
INSERTED DETAIL,217812,Minster Lodge Care Home,50943798,R5806,Residential Care (Adults),-1764.29,23/12/2015,People Group,,,,,
INSERTED DETAIL,217812,Minster Lodge Care Home,50943798,R5806,Residential Care (Adults),2655.92,23/12/2015,People Group,,,,,
INSERTED DETAIL,217812,Minster Lodge Care Home,50943798,R5806,Residential Care (Adults),3718.52,23/12/2015,People Group,,,,,
INSERTED DETAIL,225461,Mirror Development & Training Ltd,50924347,R5604,Commissioned Works,800.00,02/12/2015,People Group,,,,,
INSERTED DETAIL,225461,Mirror Development & Training Ltd,50933451,R5702,Payments to External Contractors,1200.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,226430,Mishi Nurseries Ltd t/a Little Folks Day Nursery,50940736,R4443,Professional Fees Admin,514.00,17/12/2015,Schools,,,,,
INSERTED DETAIL,226430,Mishi Nurseries Ltd t/a Little Folks Day Nursery,50944423,R4443,Professional Fees Admin,668.00,24/12/2015,Schools,,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,50932763,R5805,Homecare - External Domiciliary (Adults),643.20,22/12/2015,People Group,,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50943855,R5806,Residential Care (Adults),1285.20,23/12/2015,People Group,,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50943855,R5806,Residential Care (Adults),7975.92,23/12/2015,People Group,,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50943855,R5806,Residential Care (Adults),1848.20,23/12/2015,People Group,,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50943855,R5806,Residential Care (Adults),5998.39,23/12/2015,People Group,,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50943855,R5806,Residential Care (Adults),11680.44,23/12/2015,People Group,,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50943855,R5806,Residential Care (Adults),2216.44,23/12/2015,People Group,,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),50943855,R5806,Residential Care (Adults),1848.20,23/12/2015,People Group,,,,,
INSERTED DETAIL,215180,Mofor Solutions Ltd,50936575,R5805,Homecare - External Domiciliary (Adults),3248.00,11/12/2015,People Group,,,,,
INSERTED DETAIL,210714,Monkey Puzzle Day Nursery Warwick,50935907,R6106,Private Providers - Early Years Funding,735.15,14/12/2015,People Group,,,,,
INSERTED DETAIL,204139,Montague Storage Ltd,50933098,R4612,Projects,966.67,14/12/2015,Communities,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50932158,R1101,Agency Staff Pay,1750.00,04/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50915794,R1101,Agency Staff Pay,625.00,04/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50915795,R1101,Agency Staff Pay,1750.00,04/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50915798,R1101,Agency Staff Pay,1442.25,04/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50915799,R1101,Agency Staff Pay,1602.50,04/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50915800,R1101,Agency Staff Pay,629.00,04/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50916934,R1101,Agency Staff Pay,1860.00,04/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50915802,R1101,Agency Staff Pay,4780.00,04/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50915801,R1101,Agency Staff Pay,2883.75,04/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50919740,R1101,Agency Staff Pay,1050.00,11/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50919739,R4409,Consultancy,1500.00,11/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50919738,R1101,Agency Staff Pay,1730.25,11/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50919743,R1101,Agency Staff Pay,1674.00,11/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50936294,R1101,Agency Staff Pay,7000.00,15/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50936292,R1101,Agency Staff Pay,6650.00,15/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50927170,R1101,Agency Staff Pay,1860.00,18/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50924543,R1101,Agency Staff Pay,4780.00,18/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50924542,R1101,Agency Staff Pay,625.00,18/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50924541,R1101,Agency Staff Pay,3460.50,18/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50924539,R1101,Agency Staff Pay,2083.25,18/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50924540,R1101,Agency Staff Pay,3205.00,18/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50924535,R1101,Agency Staff Pay,2125.00,18/12/2015,People Group,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50924534,R4409,Consultancy,750.00,18/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50928897,R1101,Agency Staff Pay,1860.00,24/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50928904,R1101,Agency Staff Pay,2390.00,24/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50928905,R1101,Agency Staff Pay,1602.50,24/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50931365,R1101,Agency Staff Pay,1860.00,24/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50928892,R1101,Agency Staff Pay,625.00,24/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50928893,R1101,Agency Staff Pay,2125.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50928894,R1101,Agency Staff Pay,2307.00,24/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50928895,R1101,Agency Staff Pay,1602.50,24/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50943430,R1101,Agency Staff Pay,4250.00,31/12/2015,People Group,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50936295,R1101,Agency Staff Pay,1750.00,31/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50936524,R1101,Agency Staff Pay,1282.00,31/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50931357,R1101,Agency Staff Pay,1602.50,31/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50931360,R1101,Agency Staff Pay,2390.00,31/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50931452,R1101,Agency Staff Pay,1860.00,31/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50931362,R1101,Agency Staff Pay,2125.00,31/12/2015,People Group,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50931361,R1101,Agency Staff Pay,625.00,31/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50931378,R1101,Agency Staff Pay,2418.00,31/12/2015,Resources,,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,50931381,R1101,Agency Staff Pay,2162.81,31/12/2015,Resources,,,,,
INSERTED DETAIL,229552,Motorvate UK,50933695,R6107,SEN Statements Funding - Non-Maintained Schools,600.00,31/12/2015,People Group,,,,,
INSERTED DETAIL,204300,Munchkin Melodies,50933858,R4304,Educational Initiatives,740.00,09/12/2015,Communities,,,,,
INSERTED DETAIL,207813,Myton School Trust (Academy),50940339,R6107,SEN Statements Funding - Non-Maintained Schools,15050.00,17/12/2015,People Group,,,,,
INSERTED DETAIL,229666,NAL Ltd,50923202,C1050,External Fees,1870.00,04/12/2015,Capital,,,,,
