,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042642,R5851,Supported Living,589.12,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042641,R5851,Supported Living,520.60,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042639,R5851,Supported Living,1013.80,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042638,R5851,Supported Living,2877.00,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042635,R5851,Supported Living,5754.00,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042634,R5851,Supported Living,1986.52,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042540,R5851,Supported Living,980.28,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042539,R5851,Supported Living,1559.04,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042538,R5851,Supported Living,890.88,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042536,R5851,Supported Living,5846.40,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042527,R5851,Supported Living,528.96,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042504,R5851,Supported Living,779.52,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51042489,R5851,Supported Living,2018.40,22/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51039691,R5805,Homecare - External Domiciliary (Adults),1112.64,24/06/2016,People Group,,,,
INSERTED DETAIL,100283,Mencap (****3598),51044594,R5851,Supported Living,3726.40,27/06/2016,People Group,,,,
INSERTED DETAIL,221149,Meon Medical Centre,51042269,R5702,Payments to External Contractors,774.25,30/06/2016,Communities,,,,
INSERTED DETAIL,100307,Mereside Home,51037243,R5806,Residential Care (Adults),3021.20,13/06/2016,People Group,,,,
INSERTED DETAIL,100087,Merevale House Residential Home Ltd,51037244,R5806,Residential Care (Adults),5101.58,13/06/2016,People Group,,,,
INSERTED DETAIL,204012,Merrydays Montessori Nursery School,51038492,R6106,Private Providers - Early Years Funding,7673.54,20/06/2016,Communities,,,,
INSERTED DETAIL,218233,Methodist Homes,51037127,R5806,Residential Care (Adults),3169.20,13/06/2016,People Group,,,,
INSERTED DETAIL,218233,Methodist Homes,51037127,R5806,Residential Care (Adults),1870.76,13/06/2016,People Group,,,,
INSERTED DETAIL,218233,Methodist Homes,51037127,R5806,Residential Care (Adults),5135.28,13/06/2016,People Group,,,,
INSERTED DETAIL,218233,Methodist Homes,51037127,R5806,Residential Care (Adults),4922.36,13/06/2016,People Group,,,,
INSERTED DETAIL,218233,Methodist Homes,51037203,R5806,Residential Care (Adults),5907.66,13/06/2016,People Group,,,,
INSERTED DETAIL,218233,Methodist Homes,51037203,R5806,Residential Care (Adults),2988.00,13/06/2016,People Group,,,,
INSERTED DETAIL,218233,Methodist Homes,51037126,R5806,Residential Care (Adults),6416.40,13/06/2016,People Group,,,,
INSERTED DETAIL,218233,Methodist Homes,51037127,R5806,Residential Care (Adults),2070.76,13/06/2016,People Group,,,,
INSERTED DETAIL,218233,Methodist Homes,51037203,R5806,Residential Care (Adults),2991.12,13/06/2016,People Group,,,,
INSERTED DETAIL,100250,MGB Care Services Ltd,51037089,R5806,Residential Care (Adults),7140.08,13/06/2016,People Group,,,,
INSERTED DETAIL,218099,Mickleton Primary School,51019323,R6107,SEN Statements Funding - Non-Maintained Schools,966.80,03/06/2016,Communities,,,,
INSERTED DETAIL,218099,Mickleton Primary School,51029904,R6107,SEN Statements Funding - Non-Maintained Schools,966.83,24/06/2016,Communities,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51030562,R5810,Adult Day Care,1579.20,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51030563,R5851,Supported Living,1116.50,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51030564,R5851,Supported Living,542.30,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51030566,R5851,Supported Living,829.40,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51030568,R5851,Supported Living,2934.80,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51030574,R5851,Supported Living,1475.37,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51013520,R5851,Supported Living,-2360.60,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51013522,R5810,Adult Day Care,-806.40,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51013523,R5851,Supported Living,-1443.48,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51013524,R5810,Adult Day Care,-806.40,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51013525,R5851,Supported Living,-2360.60,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51030557,R5851,Supported Living,2615.80,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51030555,R5851,Supported Living,877.25,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51030548,R5851,Supported Living,1116.50,03/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037472,R5851,Supported Living,1400.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037474,R5810,Adult Day Care,550.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037489,R5851,Supported Living,1400.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037492,R5851,Supported Living,1400.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037503,R5810,Adult Day Care,950.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037519,R5810,Adult Day Care,940.80,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037673,R5851,Supported Living,576.30,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037674,R5810,Adult Day Care,800.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037678,R5810,Adult Day Care,800.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037682,R5810,Adult Day Care,1612.80,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037686,R5810,Adult Day Care,1008.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037687,R5810,Adult Day Care,900.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037689,R5810,Adult Day Care,1108.80,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037690,R5851,Supported Living,574.20,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037691,R5810,Adult Day Care,900.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037692,R5810,Adult Day Care,1545.60,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037695,R5810,Adult Day Care,1153.20,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037696,R5851,Supported Living,765.60,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037698,R5851,Supported Living,3158.10,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037701,R5851,Supported Living,1698.67,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037702,R5851,Supported Living,606.10,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037707,R5810,Adult Day Care,550.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037708,R5810,Adult Day Care,875.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037709,R5810,Adult Day Care,1290.80,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51039611,R5851,Supported Living,1307.90,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037047,R5851,Supported Living,1914.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037050,R5851,Supported Living,510.40,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037051,R5851,Supported Living,1124.47,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037053,R5810,Adult Day Care,600.00,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037054,R5851,Supported Living,558.25,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037055,R5851,Supported Living,765.60,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037056,R5851,Supported Living,797.50,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037059,R5851,Supported Living,1052.70,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037065,R5851,Supported Living,602.11,17/06/2016,People Group,,,,
INSERTED DETAIL,206647,Mid Warks Mencap T/A Way Ahead  (****8285),51037067,R5851,Supported Living,780.92,17/06/2016,People Group,,,,
INSERTED DETAIL,209160,Middlemarch Environmental Limited,51032022,C1030,"New Construction, Conversion & Renovation",600.00,03/06/2016,Capital,,,,
INSERTED DETAIL,204053,Midland Creative Projects Ltd,51034966,R4402,Artists Fees,1500.00,17/06/2016,Resources,,,,
INSERTED DETAIL,204062,Midlands Truck & Van Ltd,51026971,R4030,Materials,850.30,03/06/2016,Communities,,,,
INSERTED DETAIL,204062,Midlands Truck & Van Ltd,51039768,R4030,Materials,542.20,22/06/2016,Communities,,,,
INSERTED DETAIL,204062,Midlands Truck & Van Ltd,51039787,R4030,Materials,912.00,23/06/2016,Communities,,,,
INSERTED DETAIL,204065,Midshire Business Systems Ltd (****0870),51040869,R4315,Reprographics Curriculum,622.29,24/06/2016,Schools,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),51031186,R5805,Homecare - External Domiciliary (Adults),5924.80,01/06/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),51031187,R5851,Supported Living,7252.00,01/06/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),51031183,R5805,Homecare - External Domiciliary (Adults),5924.81,01/06/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),51031181,R5851,Supported Living,7252.00,01/06/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),51040243,R5851,Supported Living,7252.00,16/06/2016,People Group,,,,
INSERTED DETAIL,100427,Midway Care Ltd (Support Services ****9176),51044053,R5851,Supported Living,7477.80,24/06/2016,People Group,,,,
INSERTED DETAIL,204071,Mike De Courcey Travel Ltd,51046148,R5204,Concessionary Fares,8430.00,28/06/2016,Communities,,,,
INSERTED DETAIL,100199,Milbury Care Services,51037245,R5806,Residential Care (Adults),6175.96,13/06/2016,People Group,,,,
INSERTED DETAIL,204078,Milby Nursery and Kids Club,51038543,R6106,Private Providers - Early Years Funding,12355.40,20/06/2016,Communities,,,,
INSERTED DETAIL,219311,Miles Smith Insurance Group,51041606,R4927,Casualty Insurance Premiums,4106.25,21/06/2016,Other Services,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,51019773,R4503,Hardware,1357.00,08/06/2016,Resources,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,51019771,R4503,Hardware,1357.00,08/06/2016,Resources,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,51019772,R4503,Hardware,873.00,08/06/2016,Resources,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,51021556,R4503,Hardware,756.00,10/06/2016,Resources,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,51023644,R4503,Hardware,949.00,10/06/2016,Resources,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,51021555,R4503,Hardware,1842.00,10/06/2016,Resources,,,,
INSERTED DETAIL,229859,Millennium Business Systems Ltd,51029615,R4503,Hardware,705.00,24/06/2016,Resources,,,,
INSERTED DETAIL,204082,Miller Briggs & Co,51040015,R2202,Rent - Service Charges,600.00,23/06/2016,Resources,,,,
INSERTED DETAIL,204089,Milverton House Nursery,51038526,R6106,Private Providers - Early Years Funding,24568.83,20/06/2016,Communities,,,,
INSERTED DETAIL,204089,Milverton House Nursery,51038480,R6106,Private Providers - Early Years Funding,8097.18,20/06/2016,Communities,,,,
INSERTED DETAIL,217812,Minster Lodge Care Home,51037249,R5806,Residential Care (Adults),3786.44,13/06/2016,People Group,,,,
INSERTED DETAIL,217812,Minster Lodge Care Home,51037249,R5806,Residential Care (Adults),2700.88,13/06/2016,People Group,,,,
INSERTED DETAIL,204119,Mitchell Diesels,51040324,R4030,Materials,2880.00,16/06/2016,Communities,,,,
INSERTED DETAIL,224996,MJW Tree Surgery,51020463,R5702,Payments to External Contractors,2680.00,09/06/2016,Communities,,,,
INSERTED DETAIL,222678,Moat House Retirement Home,51037250,R5806,Residential Care (Adults),14078.57,13/06/2016,People Group,,,,
INSERTED DETAIL,204128,Mobifi Messaging Ltd,51032583,R4512,Software,550.00,10/06/2016,Resources,,,,
INSERTED DETAIL,204128,Mobifi Messaging Ltd,51032591,R4512,Software,1430.00,10/06/2016,Resources,,,,
INSERTED DETAIL,204129,Mobile Care Services Ltd,51025946,R5805,Homecare - External Domiciliary (Adults),668.16,17/06/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),51037251,R5806,Residential Care (Adults),3770.32,13/06/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),51037251,R5806,Residential Care (Adults),5721.02,13/06/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),51037251,R5806,Residential Care (Adults),1885.16,13/06/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),51037251,R5806,Residential Care (Adults),7373.49,13/06/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),51037251,R5806,Residential Care (Adults),1885.16,13/06/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),51037251,R5806,Residential Care (Adults),2255.68,13/06/2016,People Group,,,,
INSERTED DETAIL,217804,Mockley Manor (Coate Water Ltd),51037251,R5806,Residential Care (Adults),2000.00,13/06/2016,People Group,,,,
,,MONARCH CLEANERS LTD,P-Card,,,1281.02,23/06/2016,,,,,
INSERTED DETAIL,219428,Monkey and Menace Ltd (t/a Banana Moon Day Nursery at Kingsbury),51038208,R6106,Private Providers - Early Years Funding,4740.12,20/06/2016,Communities,,,,
INSERTED DETAIL,219428,Monkey and Menace Ltd (t/a Banana Moon Day Nursery at Kingsbury),51038294,R6106,Private Providers - Early Years Funding,2410.49,20/06/2016,Communities,,,,
INSERTED DETAIL,210714,Monkey Puzzle Day Nursery Warwick,51038544,R6106,Private Providers - Early Years Funding,19412.61,20/06/2016,Communities,,,,
INSERTED DETAIL,209876,Morgan Sindall Plc,51030327,C1030,"New Construction, Conversion & Renovation",246709.62,15/06/2016,Capital,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51018767,R1101,Agency Staff Pay,1608.75,03/06/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51018763,R1101,Agency Staff Pay,1825.00,03/06/2016,People Group,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51018775,R1101,Agency Staff Pay,2390.00,03/06/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51022098,R1101,Agency Staff Pay,2390.00,10/06/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51022096,R1101,Agency Staff Pay,2640.00,10/06/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51022105,R1101,Agency Staff Pay,1460.00,10/06/2016,People Group,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51022102,R1101,Agency Staff Pay,965.25,10/06/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51025998,R1101,Agency Staff Pay,1825.00,17/06/2016,People Group,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51026002,R1101,Agency Staff Pay,965.25,17/06/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51025991,R1101,Agency Staff Pay,2390.00,17/06/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51029159,R1101,Agency Staff Pay,1608.75,24/06/2016,Resources,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51029164,R1101,Agency Staff Pay,1825.00,24/06/2016,People Group,,,,
INSERTED DETAIL,216542,Morson Human Resources Ltd T/A Morson International,51029161,R1101,Agency Staff Pay,2390.00,24/06/2016,Resources,,,,
INSERTED DETAIL,229552,Motorvate UK,51017400,R5702,Payments to External Contractors,2250.00,03/06/2016,Communities,,,,
INSERTED DETAIL,226365,Ms E S Singleton t/a Singlelaw,51025103,R4058,Books,703.33,15/06/2016,Resources,,,,
INSERTED DETAIL,204298,Multicare Medical Ltd,51034098,R2024,Electrical (LE),1461.00,07/06/2016,Resources,,,,
INSERTED DETAIL,204300,Munchkin Melodies,51030608,R4304,Educational Initiatives,551.40,03/06/2016,Communities,,,,
INSERTED DETAIL,204300,Munchkin Melodies,51042033,R4304,Educational Initiatives,500.00,30/06/2016,Fire and Rescue,,,,
INSERTED DETAIL,208691,Municipal Mutual Insurance Ltd,51031704,R4930,MMI Scheme of Arrangement,314281.00,01/06/2016,Other Services,,,,
INSERTED DETAIL,229319,Myriad Consulting Ltd,51016593,R1101,Agency Staff Pay,1465.00,02/06/2016,Resources,,,,
INSERTED DETAIL,229319,Myriad Consulting Ltd,51016628,R1101,Agency Staff Pay,850.00,02/06/2016,Resources,,,,
INSERTED DETAIL,207813,Myton School Trust (Academy),51039314,R6107,SEN Statements Funding - Non-Maintained Schools,14258.00,15/06/2016,Communities,,,,
INSERTED DETAIL,218528,Nagels UK Ltd,51036636,R4317,Print Operational Costs,1030.50,14/06/2016,Communities,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society)****5008,51037257,R5806,Residential Care (Adults),7295.96,13/06/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society)****5008,51044046,R5851,Supported Living,7404.01,24/06/2016,People Group,,,,
INSERTED DETAIL,100454,NAS Services Ltd (National Autistic Society)****5008,51044048,R5851,Supported Living,3702.04,24/06/2016,People Group,,,,
INSERTED DETAIL,211645,National Star Foundation,51037258,R5806,Residential Care (Adults),4982.88,13/06/2016,People Group,,,,
INSERTED DETAIL,204373,Nature Trails Ltd (Day Nursery),51038484,R6106,Private Providers - Early Years Funding,20426.41,20/06/2016,Communities,,,,
INSERTED DETAIL,204373,Nature Trails Ltd (Day Nursery),51038490,R6106,Private Providers - Early Years Funding,6864.91,20/06/2016,Communities,,,,
INSERTED DETAIL,214857,NCER CIC,51018734,R4702,Subscriptions To Organisations,8277.50,03/06/2016,People Group,,,,
INSERTED DETAIL,204399,Neopost Credifon (****8749),51039810,R4309,Postage & Carriage,500.00,15/06/2016,People Group,,,,
INSERTED DETAIL,204399,Neopost Credifon (****8749),51042081,R4309,Postage & Carriage,2000.00,23/06/2016,People Group,,,,
INSERTED DETAIL,204398,Neopost Finance Ltd (****0489),51031534,R4023,Franking Machine Rental/Purchase,796.04,06/06/2016,People Group,,,,
INSERTED DETAIL,204398,Neopost Finance Ltd (****0489),51034374,R4022,Franking Machine - Maintenance,1079.25,16/06/2016,Resources,,,,
INSERTED DETAIL,225470,NEP Energy Services Ltd,51013204,R4443,Professional Fees Admin,710.00,28/06/2016,Resources,,,,
INSERTED DETAIL,221924,Nethanvale Nursing Home,51037259,R5806,Residential Care (Adults),1757.96,13/06/2016,People Group,,,,
INSERTED DETAIL,100439,Netherhall Nursing Home,51037260,R5806,Residential Care (Adults),1630.00,13/06/2016,People Group,,,,
INSERTED DETAIL,204403,Nettle Hill Training & Conference Centre,51027940,R2204,Room Hire - External,6450.00,10/06/2016,Communities,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51032654,R5810,Adult Day Care,576.50,02/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034285,R5810,Adult Day Care,510.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034252,R5810,Adult Day Care,850.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034245,R5810,Adult Day Care,680.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034323,R5810,Adult Day Care,701.25,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034322,R5810,Adult Day Care,807.50,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034320,R5810,Adult Day Care,595.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034319,R5810,Adult Day Care,807.50,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034314,R5810,Adult Day Care,807.50,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034310,R5810,Adult Day Care,680.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034309,R5810,Adult Day Care,807.50,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034308,R5810,Adult Day Care,637.50,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034306,R5810,Adult Day Care,1353.50,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034305,R5810,Adult Day Care,850.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034289,R5810,Adult Day Care,850.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034254,R5810,Adult Day Care,510.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034272,R5810,Adult Day Care,850.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034271,R5810,Adult Day Care,510.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034266,R5810,Adult Day Care,850.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034261,R5810,Adult Day Care,850.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51034260,R5810,Adult Day Care,850.00,07/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51036568,R5810,Adult Day Care,609.00,10/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51036570,R5851,Supported Living,715.00,10/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51037261,R5806,Residential Care (Adults),2002.62,13/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51037261,R5806,Residential Care (Adults),58180.49,13/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044157,R5810,Adult Day Care,850.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044131,R5851,Supported Living,4178.80,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044155,R5810,Adult Day Care,510.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044043,R5810,Adult Day Care,850.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044119,R5851,Supported Living,4223.55,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044158,R5810,Adult Day Care,850.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044415,R5851,Supported Living,2156.80,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044410,R5851,Supported Living,2318.56,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044400,R5810,Adult Day Care,632.50,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044395,R5851,Supported Living,1186.24,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044173,R5810,Adult Day Care,680.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044172,R5810,Adult Day Care,850.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044171,R5810,Adult Day Care,510.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044167,R5810,Adult Day Care,850.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044166,R5810,Adult Day Care,850.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044164,R5810,Adult Day Care,850.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044135,R5851,Supported Living,980.28,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044146,R5810,Adult Day Care,680.00,24/06/2016,People Group,,,,
INSERTED DETAIL,100049,New Directions -Rugby- Ltd,51044162,R5810,Adult Day Care,850.00,24/06/2016,People Group,,,,
