Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,
204797,Pertemps Recruitment Partnership Ltd,51466867,R1101,Agency Staff Pay,702.90,04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466899,R1101,Agency Staff Pay,"1,082.25",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466752,R1101,Agency Staff Pay,"1,170.94",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466879,R1101,Agency Staff Pay,"1,169.59",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466863,R1101,Agency Staff Pay,"1,555.78",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466869,R1101,Agency Staff Pay,"1,427.61",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466873,R1101,Agency Staff Pay,"1,376.65",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466870,R1101,Agency Staff Pay,517.49,04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466821,R1101,Agency Staff Pay,685.65,04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466831,R1101,Agency Staff Pay,"2,507.80",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466754,R1101,Agency Staff Pay,"1,219.75",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466793,R1101,Agency Staff Pay,"1,385.31",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466794,R1101,Agency Staff Pay,"1,481.43",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466814,R1101,Agency Staff Pay,"1,820.43",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466820,R1101,Agency Staff Pay,"2,051.06",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466823,R1101,Agency Staff Pay,"1,687.57",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466847,R1101,Agency Staff Pay,"1,993.01",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466861,R1101,Agency Staff Pay,"1,495.13",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466906,R1101,Agency Staff Pay,"1,179.98",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466758,R1101,Agency Staff Pay,"1,001.22",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466903,R1101,Agency Staff Pay,974.16,04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466886,R1101,Agency Staff Pay,"1,156.99",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466755,R1101,Agency Staff Pay,"1,174.99",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466819,R1101,Agency Staff Pay,934.62,04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466832,R1101,Agency Staff Pay,"1,202.89",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466761,R1101,Agency Staff Pay,"2,285.40",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466812,R1101,Agency Staff Pay,"2,422.15",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466813,R1101,Agency Staff Pay,"2,104.20",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466824,R1101,Agency Staff Pay,"2,680.50",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466835,R1101,Agency Staff Pay,"2,104.05",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466848,R1101,Agency Staff Pay,"1,879.20",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466866,R1101,Agency Staff Pay,"2,270.45",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466904,R1101,Agency Staff Pay,"2,285.40",04/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466771,R1101,Agency Staff Pay,"1,368.15",04/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51466779,R1101,Agency Staff Pay,"2,736.30",04/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51466757,R1101,Agency Staff Pay,"1,499.85",04/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51466882,R1101,Agency Staff Pay,"2,407.00",04/01/2019,Fire and Rescue,
204797,Pertemps Recruitment Partnership Ltd,51466774,R1101,Agency Staff Pay,"2,269.95",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466846,R1101,Agency Staff Pay,"3,102.35",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466853,R1101,Agency Staff Pay,"2,330.50",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466878,R1101,Agency Staff Pay,"1,858.53",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466769,R1101,Agency Staff Pay,610.16,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466753,R1101,Agency Staff Pay,624.96,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466836,R1101,Agency Staff Pay,635.66,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466843,R1101,Agency Staff Pay,652.88,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466857,R1101,Agency Staff Pay,630.48,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466786,R1101,Agency Staff Pay,646.75,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466839,R1101,Agency Staff Pay,"2,810.65",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466773,R1101,Agency Staff Pay,696.40,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466778,R1101,Agency Staff Pay,508.01,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466784,R1101,Agency Staff Pay,596.97,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466833,R1101,Agency Staff Pay,644.17,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466834,R1101,Agency Staff Pay,635.66,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466837,R1101,Agency Staff Pay,652.84,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466841,R1101,Agency Staff Pay,702.36,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466827,R1101,Agency Staff Pay,639.67,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466777,R1101,Agency Staff Pay,613.60,04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466822,R1101,Agency Staff Pay,"1,009.80",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466782,R1101,Agency Staff Pay,"4,800.00",04/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466811,R1101,Agency Staff Pay,"1,341.52",08/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51459626,R1101,Agency Staff Pay,957.78,09/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51459638,R1101,Agency Staff Pay,978.03,09/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51459640,R1101,Agency Staff Pay,980.28,09/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466872,R1101,Agency Staff Pay,956.25,09/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466875,R1101,Agency Staff Pay,"1,304.07",09/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466763,R1101,Agency Staff Pay,"2,353.36",09/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51466877,R1101,Agency Staff Pay,"1,583.75",09/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466883,R1101,Agency Staff Pay,946.75,09/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466888,R1101,Agency Staff Pay,"1,265.00",09/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466889,R1101,Agency Staff Pay,967.50,09/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51464418,R1101,Agency Staff Pay,"2,353.36",09/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51466876,R1101,Agency Staff Pay,963.81,09/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466735,R1101,Agency Staff Pay,"1,061.53",10/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466736,R1101,Agency Staff Pay,"1,077.28",10/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51464499,R1101,Agency Staff Pay,"1,172.29",10/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51464502,R1101,Agency Staff Pay,"1,149.17",10/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466891,R1101,Agency Staff Pay,"1,156.99",10/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466880,R1101,Agency Staff Pay,"1,161.94",10/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466881,R1101,Agency Staff Pay,"1,156.99",10/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466890,R1101,Agency Staff Pay,"1,156.99",10/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51466854,R1101,Agency Staff Pay,"1,156.99",10/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470375,R1101,Agency Staff Pay,959.31,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470391,R1101,Agency Staff Pay,"2,680.50",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470395,R1101,Agency Staff Pay,"2,104.05",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470396,R1101,Agency Staff Pay,"2,270.45",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470398,R1101,Agency Staff Pay,"2,104.20",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470401,R1101,Agency Staff Pay,"2,422.15",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470462,R1101,Agency Staff Pay,"1,879.20",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470400,R1101,Agency Staff Pay,"1,167.34",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470326,R1101,Agency Staff Pay,"1,532.65",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470404,R1101,Agency Staff Pay,"1,563.36",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470448,R1101,Agency Staff Pay,"1,350.13",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470369,R1101,Agency Staff Pay,519.85,16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470379,R1101,Agency Staff Pay,"1,030.14",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470335,R1101,Agency Staff Pay,749.32,16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470384,R1101,Agency Staff Pay,"2,507.80",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470307,R1101,Agency Staff Pay,673.75,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470309,R1101,Agency Staff Pay,673.75,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470310,R1101,Agency Staff Pay,673.75,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470323,R1101,Agency Staff Pay,"1,804.32",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470327,R1101,Agency Staff Pay,"2,128.13",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470361,R1101,Agency Staff Pay,"1,498.14",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470364,R1101,Agency Staff Pay,"1,505.13",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470367,R1101,Agency Staff Pay,"1,351.25",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470381,R1101,Agency Staff Pay,"1,339.89",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470413,R1101,Agency Staff Pay,"1,863.64",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470414,R1101,Agency Staff Pay,955.71,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470453,R1101,Agency Staff Pay,937.78,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470313,R1101,Agency Staff Pay,"1,167.68",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470461,R1101,Agency Staff Pay,"1,474.82",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470463,R1101,Agency Staff Pay,"1,154.18",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470324,R1101,Agency Staff Pay,"1,491.47",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470446,R1101,Agency Staff Pay,"1,156.99",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470371,R1101,Agency Staff Pay,"1,183.09",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470383,R1101,Agency Staff Pay,760.22,16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470305,R1101,Agency Staff Pay,"1,018.50",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470308,R1101,Agency Staff Pay,921.00,16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470357,R1101,Agency Staff Pay,"1,063.18",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470406,R1101,Agency Staff Pay,"1,156.99",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470411,R1101,Agency Staff Pay,"1,156.66",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470447,R1101,Agency Staff Pay,"1,156.99",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470405,R1101,Agency Staff Pay,"1,190.29",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470328,R1101,Agency Staff Pay,"1,728.09",16/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470322,R1101,Agency Staff Pay,"2,353.36",16/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51470333,R1101,Agency Staff Pay,"2,052.23",16/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51470349,R1101,Agency Staff Pay,"2,625.66",16/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51470325,R1101,Agency Staff Pay,"2,228.80",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470376,R1101,Agency Staff Pay,"2,269.95",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470451,R1101,Agency Staff Pay,"2,330.50",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470468,R1101,Agency Staff Pay,"3,102.35",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470409,R1101,Agency Staff Pay,"1,266.11",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470386,R1101,Agency Staff Pay,579.79,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470389,R1101,Agency Staff Pay,515.40,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470392,R1101,Agency Staff Pay,630.48,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470460,R1101,Agency Staff Pay,617.04,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470343,R1101,Agency Staff Pay,"2,810.65",16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470368,R1101,Agency Staff Pay,517.40,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470332,R1101,Agency Staff Pay,508.01,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470345,R1101,Agency Staff Pay,696.47,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470385,R1101,Agency Staff Pay,652.84,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470387,R1101,Agency Staff Pay,635.66,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470397,R1101,Agency Staff Pay,644.17,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470459,R1101,Agency Staff Pay,541.17,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470334,R1101,Agency Staff Pay,831.11,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470342,R1101,Agency Staff Pay,626.06,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470339,R1101,Agency Staff Pay,602.10,16/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472093,R1101,Agency Staff Pay,"2,353.36",18/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51472118,R1101,Agency Staff Pay,"2,052.23",18/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51472250,R1101,Agency Staff Pay,"2,052.23",18/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51472089,R1101,Agency Staff Pay,"1,499.85",18/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51472138,R1101,Agency Staff Pay,"1,499.85",18/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51472198,R1101,Agency Staff Pay,"1,499.85",18/01/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51472100,R1101,Agency Staff Pay,"2,407.00",18/01/2019,Fire and Rescue,
204797,Pertemps Recruitment Partnership Ltd,51472199,R1101,Agency Staff Pay,"2,407.00",18/01/2019,Fire and Rescue,
204797,Pertemps Recruitment Partnership Ltd,51472113,R1101,Agency Staff Pay,"3,102.35",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472188,R1101,Agency Staff Pay,"1,864.40",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472244,R1101,Agency Staff Pay,"1,415.90",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472248,R1101,Agency Staff Pay,"1,699.08",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472253,R1101,Agency Staff Pay,"2,269.95",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472084,R1101,Agency Staff Pay,"1,851.09",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472217,R1101,Agency Staff Pay,"1,519.62",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472225,R1101,Agency Staff Pay,572.83,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472231,R1101,Agency Staff Pay,"1,050.03",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470346,R1101,Agency Staff Pay,624.96,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472117,R1101,Agency Staff Pay,624.96,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472131,R1101,Agency Staff Pay,630.48,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472205,R1101,Agency Staff Pay,635.66,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472215,R1101,Agency Staff Pay,616.66,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472236,R1101,Agency Staff Pay,668.46,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472098,R1101,Agency Staff Pay,"2,810.65",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472146,R1101,Agency Staff Pay,646.75,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472087,R1101,Agency Staff Pay,670.29,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472193,R1101,Agency Staff Pay,635.66,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472194,R1101,Agency Staff Pay,661.93,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472197,R1101,Agency Staff Pay,678.99,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472214,R1101,Agency Staff Pay,520.53,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472224,R1101,Agency Staff Pay,652.84,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472233,R1101,Agency Staff Pay,635.66,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472125,R1101,Agency Staff Pay,831.11,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472130,R1101,Agency Staff Pay,639.67,18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472186,R1101,Agency Staff Pay,"1,450.07",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472090,R1101,Agency Staff Pay,"4,800.00",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472203,R1101,Agency Staff Pay,"4,800.00",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472094,R1101,Agency Staff Pay,"1,491.58",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472124,R1101,Agency Staff Pay,"2,142.31",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472162,R1101,Agency Staff Pay,"1,317.18",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472163,R1101,Agency Staff Pay,"2,128.13",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472182,R1101,Agency Staff Pay,"1,768.07",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472201,R1101,Agency Staff Pay,"1,596.74",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472219,R1101,Agency Staff Pay,"1,775.01",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472230,R1101,Agency Staff Pay,"1,658.97",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472234,R1101,Agency Staff Pay,"1,169.23",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472235,R1101,Agency Staff Pay,"1,687.57",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472247,R1101,Agency Staff Pay,"1,481.43",18/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51472082,R1101,Agency Staff Pay,"1,147.88",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472083,R1101,Agency Staff Pay,"1,126.28",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472097,R1101,Agency Staff Pay,"1,491.47",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472232,R1101,Agency Staff Pay,"1,156.99",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472153,R1101,Agency Staff Pay,953.49,18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472156,R1101,Agency Staff Pay,"1,175.89",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472121,R1101,Agency Staff Pay,"1,061.53",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472122,R1101,Agency Staff Pay,"1,162.33",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472150,R1101,Agency Staff Pay,958.24,18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472152,R1101,Agency Staff Pay,"1,010.96",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472246,R1101,Agency Staff Pay,"1,156.99",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472189,R1101,Agency Staff Pay,"1,184.89",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472099,R1101,Agency Staff Pay,"2,285.40",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472181,R1101,Agency Staff Pay,"2,104.20",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472192,R1101,Agency Staff Pay,"2,285.40",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472196,R1101,Agency Staff Pay,"2,422.15",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472200,R1101,Agency Staff Pay,"2,285.40",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472204,R1101,Agency Staff Pay,"2,680.50",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472211,R1101,Agency Staff Pay,"2,104.05",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472212,R1101,Agency Staff Pay,"2,270.45",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472221,R1101,Agency Staff Pay,"1,879.20",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472229,R1101,Agency Staff Pay,"1,166.89",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472092,R1101,Agency Staff Pay,"1,391.05",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472095,R1101,Agency Staff Pay,"1,353.83",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472185,R1101,Agency Staff Pay,"1,581.63",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472202,R1101,Agency Staff Pay,"1,341.55",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472252,R1101,Agency Staff Pay,"1,478.76",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472254,R1101,Agency Staff Pay,"1,553.88",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472147,R1101,Agency Staff Pay,519.85,18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472166,R1101,Agency Staff Pay,"1,399.88",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472137,R1101,Agency Staff Pay,724.83,18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472191,R1101,Agency Staff Pay,"2,507.80",18/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472251,R1101,Agency Staff Pay,"1,125.45",24/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51464529,R1101,Agency Staff Pay,"2,591.64",24/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51466887,R1101,Agency Staff Pay,"2,475.35",24/01/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51470410,R1101,Agency Staff Pay,"1,192.71",24/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470449,R1101,Agency Staff Pay,"1,090.44",24/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51470452,R1101,Agency Staff Pay,"1,145.15",24/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472085,R1101,Agency Staff Pay,"1,108.08",24/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472168,R1101,Agency Staff Pay,"1,132.35",24/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472190,R1101,Agency Staff Pay,"1,181.15",24/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51472243,R1101,Agency Staff Pay,"1,211.66",24/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51473373,R1101,Agency Staff Pay,"1,244.15",25/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51473402,R1101,Agency Staff Pay,"2,680.50",25/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51473376,R1101,Agency Staff Pay,969.04,25/01/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51473347,R1101,Agency Staff Pay,"1,350.13",25/01/2019,People Group,
