,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
INSERTED DETAIL,100293,Orchard Care Homes (Harmony House),51238350,R5806,Residential Care,"26,786.70",29/06/2017,People Group
INSERTED DETAIL,100293,Orchard Care Homes (Harmony House),51238350,R5806,Residential Care,"1,887.20",29/06/2017,People Group
INSERTED DETAIL,233526,Osei Minkah Care Ltd,51230483,R5806,Residential Care,"15,200.00",13/06/2017,People Group
INSERTED DETAIL,233526,Osei Minkah Care Ltd,51230482,R5806,Residential Care,"15,200.00",13/06/2017,People Group
INSERTED DETAIL,227989,Our Lady and St Joseph Catholic Academy,51230855,R4905,SCHOOLS ONLY Contingency,"16,258.00",15/06/2017,Schools
INSERTED DETAIL,227989,Our Lady and St Joseph Catholic Academy,51233702,R2201,Rents & Lettings,"1,061.55",20/06/2017,People Group
INSERTED DETAIL,227989,Our Lady and St Joseph Catholic Academy,51233686,R6107,SEN Statements Funding,"3,657.00",20/06/2017,Communities
INSERTED DETAIL,233841,Outdoor Learnign (UK) Ltd,51216935,R2752,SCHOOLS ONLY Grounds Maintenance Contract,"2,000.00",09/06/2017,Schools
INSERTED DETAIL,234158,Oxford Fiber Ltd,51235494,R4030,Materials,"2,428.10",22/06/2017,Other Services
INSERTED DETAIL,999982,Oxford Fibre Ltd,51233431,R2601,Other Building Services,980.00,19/06/2017,Communities
INSERTED DETAIL,224759,Oxford University Hospitals NHS Trust,51218160,R5702,Payments to External Contractors,"1,797.00",14/06/2017,Communities
INSERTED DETAIL,224759,Oxford University Hospitals NHS Trust,51220822,R5702,Payments to External Contractors,"4,193.00",21/06/2017,Communities
INSERTED DETAIL,229056,Oxygen Finance Ltd,51230485,R4931,General Fees,"12,048.00",13/06/2017,Other Services
INSERTED DETAIL,228509,P A Miles Control Systems Ltd,51220150,R2023,Mechanical (LM),"1,077.84",08/06/2017,Resources
INSERTED DETAIL,204663,P H F Training Ltd ****4524,51220007,R5702,Payments to External Contractors,"2,000.00",16/06/2017,Communities
INSERTED DETAIL,210745,Pace Fuelcare Ltd,51219455,R2105,SCHOOLS ONLY Fuel Oil,919.60,02/06/2017,Schools
INSERTED DETAIL,210745,Pace Fuelcare Ltd,51213841,R3001,Vehicle Operating Costs,"2,768.38",02/06/2017,Fire and Rescue
INSERTED DETAIL,210745,Pace Fuelcare Ltd,51213862,R3001,Vehicle Operating Costs,"1,832.62",02/06/2017,Fire and Rescue
INSERTED DETAIL,210745,Pace Fuelcare Ltd,51213863,R3001,Vehicle Operating Costs,"1,853.00",02/06/2017,Fire and Rescue
INSERTED DETAIL,210745,Pace Fuelcare Ltd,51215813,R2102,Energy Costs,846.30,02/06/2017,Schools
INSERTED DETAIL,210745,Pace Fuelcare Ltd,51228030,R3001,Vehicle Operating Costs,"2,189.07",13/06/2017,Fire and Rescue
INSERTED DETAIL,210745,Pace Fuelcare Ltd,51228045,R3001,Vehicle Operating Costs,"1,919.61",13/06/2017,Fire and Rescue
INSERTED DETAIL,210745,Pace Fuelcare Ltd,51228034,R3001,Vehicle Operating Costs,"3,655.87",13/06/2017,Fire and Rescue
INSERTED DETAIL,210745,Pace Fuelcare Ltd,51228041,R3001,Vehicle Operating Costs,"5,483.69",13/06/2017,Fire and Rescue
INSERTED DETAIL,210745,Pace Fuelcare Ltd,51230964,R3001,Vehicle Operating Costs,"2,165.76",30/06/2017,Communities
INSERTED DETAIL,223583,Pakawaste Ltd,51236643,R3004,Repair & Maintenance Of Vehicles,973.25,27/06/2017,Communities
INSERTED DETAIL,100316,Paks Trust,51238441,R5806,Residential Care,"11,966.28",29/06/2017,People Group
INSERTED DETAIL,100316,Paks Trust,51238442,R5806,Residential Care,"2,585.80",29/06/2017,People Group
INSERTED DETAIL,100316,Paks Trust,51238440,R5806,Residential Care,"9,973.44",29/06/2017,People Group
INSERTED DETAIL,100316,Paks Trust,51238439,R5806,Residential Care,"2,941.48",29/06/2017,People Group
INSERTED DETAIL,100316,Paks Trust,51238432,R5806,Residential Care,"14,963.56",29/06/2017,People Group
INSERTED DETAIL,100316,Paks Trust,51238432,R5806,Residential Care,"3,553.84",29/06/2017,People Group
INSERTED DETAIL,204694,Pallett Drive Nursery,51235611,R6106,Early Years Funding (PVIs and LA),"6,266.99",26/06/2017,Communities
INSERTED DETAIL,204699,Paradise Found Nursery,51235797,R6106,Early Years Funding (PVIs and LA),"24,586.31",26/06/2017,Communities
INSERTED DETAIL,223212,Park Lane Primary School - Academy,51230857,R4905,SCHOOLS ONLY Contingency,"11,183.00",15/06/2017,Schools
INSERTED DETAIL,223212,Park Lane Primary School - Academy,51233679,R6107,SEN Statements Funding,"1,990.00",20/06/2017,Communities
,,Partner Networks Ltd,7093,,,949.00,29/06/2017,Resources
INSERTED DETAIL,221159,Partners at Pear Tree Surgery,51236498,R5702,Payments to External Contractors,699.44,30/06/2017,Communities
INSERTED DETAIL,221159,Partners at Pear Tree Surgery,51240250,R5702,Payments to External Contractors,588.00,30/06/2017,Communities
INSERTED DETAIL,227718,Partnership Projects (UK) Ltd,51214868,R1601,Training,"3,300.00",07/06/2017,People Group
INSERTED DETAIL,227718,Partnership Projects (UK) Ltd,51214604,R1601,Training,"4,800.00",08/06/2017,People Group
INSERTED DETAIL,225850,Pasta King UK Ltd,51217737,R4102,Catering Services & Supplies,510.78,02/06/2017,Resources
INSERTED DETAIL,225850,Pasta King UK Ltd,51234012,R4102,Catering Services & Supplies,857.14,21/06/2017,Resources
INSERTED DETAIL,204727,Pathways Nurseries and Childcare Centres Ltd,51235615,R6106,Early Years Funding (PVIs and LA),"17,712.01",26/06/2017,Communities
INSERTED DETAIL,227246,Paul Wright Education Consultant Ltd,51215848,R5702,Payments to External Contractors,"1,000.00",08/06/2017,Communities
INSERTED DETAIL,220642,PayPoint Networks Ltd,51218796,R2103,SCHOOLS ONLY Electricity,"4,350.00",16/06/2017,Resources
INSERTED DETAIL,223944,PCFY (Platinum Care For You Ltd****1337),51226043,R5805,Homecare - External Domiciliary,"1,038.24",01/06/2017,People Group
INSERTED DETAIL,225179,PCP (Luton) Ltd,51220665,R5835,Residential and Inpatient Services,"1,290.71",15/06/2017,Communities
INSERTED DETAIL,210762,Pegasus Planning Group Ltd,51224475,R4409,Consultancy,"1,300.00",29/06/2017,Resources
INSERTED DETAIL,210762,Pegasus Planning Group Ltd,51224462,R4409,Consultancy,"1,725.00",29/06/2017,Resources
INSERTED DETAIL,204779,Peladon Software Ltd,51212248,R4512,Software,"5,400.00",01/06/2017,Resources
INSERTED DETAIL,999982,Penderels,51229989,R9202,"Sales, Fees & Charges",640.00,12/06/2017,People Group
INSERTED DETAIL,999982,Penderels Trust,51233306,R9105,"Other Non Government Grants, Reimbursements and Contributions","5,323.25",22/06/2017,People Group
INSERTED DETAIL,232773,Pendlebury Care Homes Ltd,51229679,R5806,Residential Care,"3,677.85",08/06/2017,People Group
INSERTED DETAIL,232773,Pendlebury Care Homes Ltd,51238461,R5806,Residential Care,"1,909.88",29/06/2017,People Group
INSERTED DETAIL,229644,Penna PLC,51236725,R5801,Carer Allowance Payments,"1,144.00",26/06/2017,Other Services
INSERTED DETAIL,100055,People In Action,51223088,R5851,Supported Living,"1,872.96",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229591,R5851,Supported Living,"4,771.45",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223095,R5851,Supported Living,"2,737.00",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223103,R5851,Supported Living,"2,345.76",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223105,R5851,Supported Living,"3,157.24",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223108,R5851,Supported Living,"2,737.00",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223111,R5851,Supported Living,"7,066.84",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223117,R5851,Supported Living,868.80,09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223124,R5851,Supported Living,"1,872.96",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223125,R5851,Supported Living,"5,763.64",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223126,R5851,Supported Living,"5,618.84",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223127,R5803,Daycare External,810.88,09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223129,R5851,Supported Living,"6,365.41",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223133,R5851,Supported Living,"2,737.00",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223136,R5851,Supported Living,"2,510.08",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223137,R5851,Supported Living,"7,778.40",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223143,R5851,Supported Living,"3,205.12",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223147,R5851,Supported Living,"5,445.64",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223178,R5851,Supported Living,"8,167.88",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224499,R5851,Supported Living,"3,663.44",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224501,R5851,Supported Living,"7,716.84",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224504,R5851,Supported Living,"2,027.20",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224505,R5851,Supported Living,"1,737.60",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224508,R5851,Supported Living,533.88,09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224510,R5851,Supported Living,"4,576.28",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224735,R5851,Supported Living,"8,167.88",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224736,R5851,Supported Living,"3,726.40",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224737,R5851,Supported Living,"2,737.00",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224738,R5851,Supported Living,"6,487.04",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224740,R5851,Supported Living,"9,730.56",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224741,R5851,Supported Living,695.04,09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224742,R5851,Supported Living,"1,448.00",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224743,R5851,Supported Living,"5,618.84",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224745,R5851,Supported Living,"4,576.28",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224746,R5851,Supported Living,752.96,09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224747,R5851,Supported Living,"2,316.80",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224748,R5851,Supported Living,"1,688.37",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224749,R5851,Supported Living,"3,157.24",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51224750,R5851,Supported Living,"2,143.04",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51227217,R5807,Social Care Block Contracts,"26,440.40",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51227583,R5851,Supported Living,"5,242.36",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229516,R5851,Supported Living,"9,135.72",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229517,R5851,Supported Living,"4,598.72",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229519,R5851,Supported Living,"2,741.76",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229520,R5851,Supported Living,"7,981.12",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229521,R5851,Supported Living,644.98,09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229530,R5851,Supported Living,"3,996.48",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229533,R5851,Supported Living,"2,027.20",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229535,R5851,Supported Living,"1,042.56",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229540,R5851,Supported Living,"4,367.04",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229588,R5851,Supported Living,"7,981.12",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51223090,R5851,Supported Living,"1,911.36",09/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233717,R5851,Supported Living,"2,312.56",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233729,R5851,Supported Living,"6,604.04",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233730,R5851,Supported Living,550.24,29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233731,R5851,Supported Living,"3,997.08",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233732,R5851,Supported Living,"3,142.76",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233733,R5851,Supported Living,"3,388.32",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233734,R5851,Supported Living,"2,461.60",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233735,R5851,Supported Living,"3,919.64",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233736,R5851,Supported Living,"2,432.64",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233737,R5851,Supported Living,"2,461.60",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233738,R5851,Supported Living,"4,807.96",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233740,R5851,Supported Living,"7,762.44",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233741,R5851,Supported Living,"7,981.12",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233742,R5851,Supported Living,"4,503.88",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233743,R5851,Supported Living,"1,766.56",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233744,R5851,Supported Living,"5,155.48",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233745,R5851,Supported Living,579.20,29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233747,R5851,Supported Living,"4,286.68",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233751,R5851,Supported Living,"4,793.48",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233752,R5851,Supported Living,"1,390.08",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233753,R5851,Supported Living,"7,299.08",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233762,R5851,Supported Living,"1,100.48",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233763,R5851,Supported Living,"4,156.36",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233765,R5851,Supported Living,521.28,29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233789,R5851,Supported Living,"4,122.62",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233792,R5851,Supported Living,"4,647.32",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233795,R5851,Supported Living,"4,021.26",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233890,R5851,Supported Living,"3,215.16",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233929,R5851,Supported Living,"3,427.32",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51232202,R5851,Supported Living,"7,602.00",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51232433,R5805,Homecare - External Domiciliary,"-171,000.00",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51238268,R5806,Residential Care,"23,888.60",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51238334,R5806,Residential Care,"8,596.00",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51238446,R5806,Residential Care,"3,126.64",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51238446,R5806,Residential Care,"59,097.72",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51238446,R5806,Residential Care,"17,110.24",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51230348,R5851,Supported Living,"4,271.60",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51232184,R5851,Supported Living,"3,475.20",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51229522,R5851,Supported Living,"4,771.45",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233942,R5851,Supported Living,695.04,29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51233943,R5851,Supported Living,"4,750.04",29/06/2017,People Group
INSERTED DETAIL,100055,People In Action,51234110,R5851,Supported Living,"7,762.44",29/06/2017,People Group
,,People In Action,,R5805,Homecare - External Domiciliary,"171,000.00",14/06/2017,People Group
INSERTED DETAIL,231414,People Potential Possibilities t/a P3 Charity,51217471,R5807,Social Care Block Contracts,"60,295.89",09/06/2017,People Group
INSERTED DETAIL,208323,Performing Right Society Ltd (PRS),51232379,R4702,Subscriptions To Organisations,699.45,26/06/2017,People Group
INSERTED DETAIL,208323,Performing Right Society Ltd (PRS),51236704,R4702,Subscriptions To Organisations,-699.45,26/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222617,R1101,Agency Staff Pay,"1,189.55",01/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222600,R1101,Agency Staff Pay,"2,132.24",01/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222878,R1101,Agency Staff Pay,"2,665.30",01/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222734,R1101,Agency Staff Pay,"2,665.30",01/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222662,R1101,Agency Staff Pay,"1,603.44",01/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222637,R1101,Agency Staff Pay,745.55,01/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222736,R1101,Agency Staff Pay,"1,136.64",01/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226502,R1101,Agency Staff Pay,616.00,02/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226412,R1101,Agency Staff Pay,636.40,02/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226409,R1101,Agency Staff Pay,636.40,02/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226403,R1101,Agency Staff Pay,675.10,02/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226378,R1101,Agency Staff Pay,"2,716.05",02/06/2017,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51219209,R1101,Agency Staff Pay,"1,019.20",02/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222744,R1101,Agency Staff Pay,"2,407.10",02/06/2017,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222676,R1101,Agency Staff Pay,"2,407.10",02/06/2017,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222693,R1101,Agency Staff Pay,"1,925.68",02/06/2017,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222699,R1101,Agency Staff Pay,"2,407.10",02/06/2017,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222727,R1101,Agency Staff Pay,"1,925.68",02/06/2017,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222751,R1101,Agency Staff Pay,"2,407.10",02/06/2017,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222738,R1101,Agency Staff Pay,"1,925.68",02/06/2017,Fire and Rescue
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51216957,R1101,Agency Staff Pay,632.70,02/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226447,R1101,Agency Staff Pay,646.28,02/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226440,R1101,Agency Staff Pay,"2,057.36",02/06/2017,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226436,R1101,Agency Staff Pay,505.04,02/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226413,R1101,Agency Staff Pay,636.40,02/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226505,R1101,Agency Staff Pay,512.87,02/06/2017,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226406,R1101,Agency Staff Pay,895.99,07/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226445,R1101,Agency Staff Pay,"2,004.30",07/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226450,R1101,Agency Staff Pay,"1,233.21",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226453,R1101,Agency Staff Pay,"1,340.76",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226469,R1101,Agency Staff Pay,"1,324.45",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226471,R1101,Agency Staff Pay,"1,438.28",07/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226500,R1101,Agency Staff Pay,505.90,07/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226501,R1101,Agency Staff Pay,"1,573.98",07/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222608,R1101,Agency Staff Pay,"1,982.50",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222609,R1101,Agency Staff Pay,"1,804.30",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222611,R1101,Agency Staff Pay,"1,804.30",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222616,R1101,Agency Staff Pay,867.40,07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222620,R1101,Agency Staff Pay,"1,936.50",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222631,R1101,Agency Staff Pay,"1,937.10",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222638,R1101,Agency Staff Pay,"1,927.55",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222640,R1101,Agency Staff Pay,"2,254.30",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222644,R1101,Agency Staff Pay,"1,321.95",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222652,R1101,Agency Staff Pay,"2,073.55",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222663,R1101,Agency Staff Pay,507.90,07/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222673,R1101,Agency Staff Pay,"1,982.50",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222679,R1101,Agency Staff Pay,"1,233.21",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222681,R1101,Agency Staff Pay,"1,235.80",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222687,R1101,Agency Staff Pay,"1,150.33",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222690,R1101,Agency Staff Pay,"1,927.85",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222696,R1101,Agency Staff Pay,"1,417.44",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222708,R1101,Agency Staff Pay,941.22,07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222741,R1101,Agency Staff Pay,"1,233.21",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222570,R1101,Agency Staff Pay,"1,804.30",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222573,R1101,Agency Staff Pay,"1,586.00",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222574,R1101,Agency Staff Pay,"1,908.80",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222575,R1101,Agency Staff Pay,"1,804.30",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222579,R1101,Agency Staff Pay,"1,804.30",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222582,R1101,Agency Staff Pay,"1,586.00",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222586,R1101,Agency Staff Pay,"1,804.30",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222587,R1101,Agency Staff Pay,"1,387.75",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222591,R1101,Agency Staff Pay,"1,515.45",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222602,R1101,Agency Staff Pay,"1,443.44",07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226369,R1101,Agency Staff Pay,867.40,07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226373,R1101,Agency Staff Pay,778.55,07/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222737,R1101,Agency Staff Pay,"2,454.30",08/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226444,R1101,Agency Staff Pay,773.58,08/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226362,R1101,Agency Staff Pay,"2,664.09",08/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226361,R1101,Agency Staff Pay,"3,174.45",08/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226467,R1101,Agency Staff Pay,"3,939.20",08/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51226476,R1101,Agency Staff Pay,"1,274.50",08/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222604,R1101,Agency Staff Pay,"1,230.25",08/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222598,R1101,Agency Staff Pay,"1,329.41",08/06/2017,Communities
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222588,R1101,Agency Staff Pay,"1,239.06",08/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51222749,R1101,Agency Staff Pay,"1,391.54",08/06/2017,People Group
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51219306,R1101,Agency Staff Pay,877.03,08/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51216984,R1101,Agency Staff Pay,770.65,08/06/2017,Resources
INSERTED DETAIL,204797,Pertemps Recruitment Partnership Ltd,51213472,R1101,Agency Staff Pay,888.42,08/06/2017,Resources
