Supplier ID,Supplier Name,Transaction Number,Account,Description,Amount,Pay date,Group
204129,Mobile Care Services Ltd,50172196,R5805,Homecare - External Domiciliary (Adults),558.40,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172197,R5805,Homecare - External Domiciliary (Adults),600.28,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172202,R5805,Homecare - External Domiciliary (Adults),1368.08,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172204,R5805,Homecare - External Domiciliary (Adults),781.76,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172206,R5805,Homecare - External Domiciliary (Adults),579.34,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172221,R5805,Homecare - External Domiciliary (Adults),781.76,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172227,R5805,Homecare - External Domiciliary (Adults),586.32,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172229,R5805,Homecare - External Domiciliary (Adults),636.72,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172238,R5805,Homecare - External Domiciliary (Adults),879.48,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172243,R5805,Homecare - External Domiciliary (Adults),809.68,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172300,R5805,Homecare - External Domiciliary (Adults),586.32,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172305,R5805,Homecare - External Domiciliary (Adults),781.76,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172311,R5805,Homecare - External Domiciliary (Adults),1703.12,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172321,R5805,Homecare - External Domiciliary (Adults),698.00,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172322,R5805,Homecare - External Domiciliary (Adults),586.32,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172329,R5805,Homecare - External Domiciliary (Adults),781.76,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172352,R5805,Homecare - External Domiciliary (Adults),1172.64,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172354,R5805,Homecare - External Domiciliary (Adults),545.76,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172356,R5805,Homecare - External Domiciliary (Adults),781.76,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172392,R5805,Homecare - External Domiciliary (Adults),586.32,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172398,R5805,Homecare - External Domiciliary (Adults),781.76,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172412,R5805,Homecare - External Domiciliary (Adults),586.32,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172552,R5805,Homecare - External Domiciliary (Adults),636.72,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172553,R5805,Homecare - External Domiciliary (Adults),1172.64,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172561,R5805,Homecare - External Domiciliary (Adults),1172.64,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172563,R5805,Homecare - External Domiciliary (Adults),586.32,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172616,R5805,Homecare - External Domiciliary (Adults),711.96,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172950,R5805,Homecare - External Domiciliary (Adults),600.28,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172951,R5805,Homecare - External Domiciliary (Adults),879.48,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172955,R5805,Homecare - External Domiciliary (Adults),750.35,04/09/2012,People Group
204129,Mobile Care Services Ltd,50172959,R5805,Homecare - External Domiciliary (Adults),987.67,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173468,R5805,Homecare - External Domiciliary (Adults),544.44,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173469,R5805,Homecare - External Domiciliary (Adults),869.01,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173474,R5805,Homecare - External Domiciliary (Adults),509.54,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173477,R5805,Homecare - External Domiciliary (Adults),589.81,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173481,R5805,Homecare - External Domiciliary (Adults),956.26,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173482,R5805,Homecare - External Domiciliary (Adults),788.74,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173486,R5805,Homecare - External Domiciliary (Adults),591.24,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173498,R5805,Homecare - External Domiciliary (Adults),561.89,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173507,R5805,Homecare - External Domiciliary (Adults),530.48,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173510,R5805,Homecare - External Domiciliary (Adults),788.74,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173515,R5805,Homecare - External Domiciliary (Adults),568.87,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173517,R5805,Homecare - External Domiciliary (Adults),869.01,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173523,R5805,Homecare - External Domiciliary (Adults),852.75,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173524,R5805,Homecare - External Domiciliary (Adults),659.61,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173570,R5805,Homecare - External Domiciliary (Adults),750.35,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173577,R5805,Homecare - External Domiciliary (Adults),565.38,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173578,R5805,Homecare - External Domiciliary (Adults),893.44,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173586,R5805,Homecare - External Domiciliary (Adults),621.22,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173696,R5805,Homecare - External Domiciliary (Adults),536.18,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173707,R5805,Homecare - External Domiciliary (Adults),536.18,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173713,R5805,Homecare - External Domiciliary (Adults),1227.40,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173720,R5805,Homecare - External Domiciliary (Adults),516.80,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173721,R5805,Homecare - External Domiciliary (Adults),1149.88,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173723,R5805,Homecare - External Domiciliary (Adults),626.62,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173735,R5805,Homecare - External Domiciliary (Adults),539.41,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173743,R5805,Homecare - External Domiciliary (Adults),817.19,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173819,R5805,Homecare - External Domiciliary (Adults),1692.52,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173820,R5805,Homecare - External Domiciliary (Adults),542.64,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173830,R5805,Homecare - External Domiciliary (Adults),729.98,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173832,R5805,Homecare - External Domiciliary (Adults),565.25,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173968,R5805,Homecare - External Domiciliary (Adults),510.34,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173969,R5805,Homecare - External Domiciliary (Adults),723.52,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173970,R5805,Homecare - External Domiciliary (Adults),1447.04,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173974,R5805,Homecare - External Domiciliary (Adults),981.92,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173979,R5805,Homecare - External Domiciliary (Adults),1472.88,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173983,R5805,Homecare - External Domiciliary (Adults),542.64,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173987,R5805,Homecare - External Domiciliary (Adults),629.85,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173991,R5805,Homecare - External Domiciliary (Adults),891.48,04/09/2012,People Group
204129,Mobile Care Services Ltd,50174030,R5805,Homecare - External Domiciliary (Adults),542.64,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176091,R5805,Homecare - External Domiciliary (Adults),736.44,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176094,R5805,Homecare - External Domiciliary (Adults),529.72,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176097,R5805,Homecare - External Domiciliary (Adults),820.42,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176256,R5805,Homecare - External Domiciliary (Adults),851.56,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176262,R5805,Homecare - External Domiciliary (Adults),774.78,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176268,R5805,Homecare - External Domiciliary (Adults),586.32,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176282,R5805,Homecare - External Domiciliary (Adults),900.42,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176284,R5805,Homecare - External Domiciliary (Adults),586.32,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176294,R5805,Homecare - External Domiciliary (Adults),691.02,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176305,R5805,Homecare - External Domiciliary (Adults),924.85,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176306,R5805,Homecare - External Domiciliary (Adults),579.34,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176310,R5805,Homecare - External Domiciliary (Adults),551.42,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176324,R5805,Homecare - External Domiciliary (Adults),837.60,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176963,R5805,Homecare - External Domiciliary (Adults),778.43,04/09/2012,People Group
204129,Mobile Care Services Ltd,50176974,R5805,Homecare - External Domiciliary (Adults),1308.15,04/09/2012,People Group
204129,Mobile Care Services Ltd,50177001,R5805,Homecare - External Domiciliary (Adults),1524.56,04/09/2012,People Group
204129,Mobile Care Services Ltd,50177004,R5805,Homecare - External Domiciliary (Adults),678.30,04/09/2012,People Group
204129,Mobile Care Services Ltd,50178282,R5805,Homecare - External Domiciliary (Adults),589.81,04/09/2012,People Group
204129,Mobile Care Services Ltd,50173470,R5805,Homecare - External Domiciliary (Adults),1779.90,18/09/2012,People Group
204129,Mobile Care Services Ltd,50173483,R5805,Homecare - External Domiciliary (Adults),1479.76,18/09/2012,People Group
204129,Mobile Care Services Ltd,50173492,R5805,Homecare - External Domiciliary (Adults),1361.10,18/09/2012,People Group
204129,Mobile Care Services Ltd,50173502,R5805,Homecare - External Domiciliary (Adults),1535.60,18/09/2012,People Group
204129,Mobile Care Services Ltd,50173525,R5805,Homecare - External Domiciliary (Adults),1158.68,18/09/2012,People Group
204129,Mobile Care Services Ltd,50173569,R5805,Homecare - External Domiciliary (Adults),1120.29,18/09/2012,People Group
204129,Mobile Care Services Ltd,50173576,R5805,Homecare - External Domiciliary (Adults),1193.58,18/09/2012,People Group
204129,Mobile Care Services Ltd,50176264,R5805,Homecare - External Domiciliary (Adults),1200.56,18/09/2012,People Group
204129,Mobile Care Services Ltd,50176270,R5805,Homecare - External Domiciliary (Adults),1577.48,18/09/2012,People Group
204129,Mobile Care Services Ltd,50176272,R5805,Homecare - External Domiciliary (Adults),1172.64,18/09/2012,People Group
204129,Mobile Care Services Ltd,50176280,R5805,Homecare - External Domiciliary (Adults),1242.44,18/09/2012,People Group
204129,Mobile Care Services Ltd,50176299,R5805,Homecare - External Domiciliary (Adults),1528.62,18/09/2012,People Group
204129,Mobile Care Services Ltd,50176309,R5805,Homecare - External Domiciliary (Adults),1382.04,18/09/2012,People Group
204129,Mobile Care Services Ltd,50176311,R5805,Homecare - External Domiciliary (Adults),1005.12,18/09/2012,People Group
204129,Mobile Care Services Ltd,50176319,R5805,Homecare - External Domiciliary (Adults),1786.88,18/09/2012,People Group
204129,Mobile Care Services Ltd,50181934,R5805,Homecare - External Domiciliary (Adults),-1563.52,18/09/2012,People Group
204129,Mobile Care Services Ltd,50181935,R5805,Homecare - External Domiciliary (Adults),-1563.52,18/09/2012,People Group
204129,Mobile Care Services Ltd,50189133,R5805,Homecare - External Domiciliary (Adults),1136.96,24/09/2012,People Group
215180,Mofor Solutions Ltd,50184660,R5805,Homecare - External Domiciliary (Adults),784.00,13/09/2012,People Group
215180,Mofor Solutions Ltd,50184663,R5805,Homecare - External Domiciliary (Adults),591.50,13/09/2012,People Group
215180,Mofor Solutions Ltd,50184668,R5805,Homecare - External Domiciliary (Adults),1176.00,13/09/2012,People Group
215180,Mofor Solutions Ltd,50184669,R5805,Homecare - External Domiciliary (Adults),672.00,13/09/2012,People Group
215180,Mofor Solutions Ltd,50184752,R5805,Homecare - External Domiciliary (Adults),1568.00,13/09/2012,People Group
210714,Monkey Puzzle Day Nursery Warwick,50148659,R5702,Payments to External Contractors,1993.68,05/09/2012,People Group
216542,Morson Human Resources Ltd T/A Morson International,50176699,R1101,Agency Staff Pay,637.50,04/09/2012,Resources
216542,Morson Human Resources Ltd T/A Morson International,50174353,R1101,Agency Staff Pay,629.00,07/09/2012,Resources
216542,Morson Human Resources Ltd T/A Morson International,50175293,R1101,Agency Staff Pay,1612.50,07/09/2012,Resources
216542,Morson Human Resources Ltd T/A Morson International,50176679,R1101,Agency Staff Pay,1612.50,14/09/2012,Resources
216542,Morson Human Resources Ltd T/A Morson International,50176844,R1101,Agency Staff Pay,1612.50,21/09/2012,Resources
216542,Morson Human Resources Ltd T/A Morson International,50183603,R1101,Agency Staff Pay,892.50,28/09/2012,Resources
210967,Motionhouse Dance Theatre,50187294,R5501,Grants to Organisations & Voluntary Bodies,2500.00,27/09/2012,Communities
216381,Mott MacDonald Ltd,50178750,R4409,Consultancy,1976.00,13/09/2012,Communities
215739,Multitask Personnel,50173226,R1101,Agency Staff Pay,1211.46,06/09/2012,Communities
215739,Multitask Personnel,50186999,R1101,Agency Staff Pay,1088.86,18/09/2012,Communities
215739,Multitask Personnel,50187016,R1101,Agency Staff Pay,1184.08,18/09/2012,Communities
217140,National Back Exchange,50183530,R1601,Training - External,510.00,11/09/2012,People Group
204361,National Community Safety Network,50179808,R4601,Conferences,597.00,03/09/2012,Communities
209335,National Grid Gas,50191322,R5706,Payments to Third Parties - Recoverable Operating Expenditure,41116.00,25/09/2012,Communities
208464,National Grid Gas Plc,50187709,C1030,"New Construction, Conversion & Renovation",930.61,19/09/2012,Capital
213859,National Literacy Trust,50195801,R4601,Conferences,520.00,28/09/2012,People Group
204373,Nature Trails Day Nursery,50148593,R5702,Payments to External Contractors,14094.21,05/09/2012,People Group
204381,Ndors Ltd,50186925,R4446,Search Fees,10320.00,18/09/2012,Communities
204399,Neopost Credifon,50179305,R4309,Postage & Carriage,12000.00,03/09/2012,Communities
204399,Neopost Credifon,50191125,R4309,Postage & Carriage,600.00,24/09/2012,People Group
204399,Neopost Credifon,50194270,R4309,Postage & Carriage,500.00,27/09/2012,People Group
204399,Neopost Credifon,50193172,R4022,Franking Machine - Maintenance,1000.00,28/09/2012,Resources
204397,Neopost Ltd,50181533,R4007,Equipment,920.50,06/09/2012,Resources
204397,Neopost Ltd,50182898,R4309,Postage & Carriage,1027.54,10/09/2012,Communities
204397,Neopost Ltd,50187322,R4309,Postage & Carriage,833.20,20/09/2012,Resources
204402,Netherfield Association,50186459,R5805,Homecare - External Domiciliary (Adults),600.00,14/09/2012,People Group
204402,Netherfield Association,50186461,R5805,Homecare - External Domiciliary (Adults),850.00,14/09/2012,People Group
204402,Netherfield Association,50187233,R5805,Homecare - External Domiciliary (Adults),600.00,18/09/2012,People Group
204403,Nettle Hill Training & Conference Centre,50184510,R2204,Room Hire - External,6450.00,14/09/2012,Communities
204411,New Options Ltd,50171952,R4415,Independent School Fees,41561.45,04/09/2012,People Group
204419,Newdigate Neighbourhood Nursery,50148719,R5702,Payments to External Contractors,2907.45,05/09/2012,People Group
204421,Newpath Ventures Ltd,50181475,R5805,Homecare - External Domiciliary (Adults),594.40,06/09/2012,People Group
213125,Next Generation Healthcare,50177538,R5805,Homecare - External Domiciliary (Adults),1321.04,03/09/2012,People Group
213125,Next Generation Healthcare,50191865,R5805,Homecare - External Domiciliary (Adults),1482.80,25/09/2012,People Group
210005,Nexus Fostering,50183697,R5822,Foster Care Payments - External,10415.69,12/09/2012,People Group
204435,Nic Nac Pre-School Playgroup,50148637,R5702,Payments to External Contractors,10272.99,05/09/2012,People Group
204455,Nightingales Homecare,50194740,R5805,Homecare - External Domiciliary (Adults),764.40,27/09/2012,People Group
204455,Nightingales Homecare,50194746,R5805,Homecare - External Domiciliary (Adults),697.20,27/09/2012,People Group
216432,Nise Nursing Ltd,50177093,R1101,Agency Staff Pay,690.03,05/09/2012,People Group
216432,Nise Nursing Ltd,50181536,R1101,Agency Staff Pay,811.80,06/09/2012,People Group
216432,Nise Nursing Ltd,50191778,R1101,Agency Staff Pay,1623.60,28/09/2012,People Group
204466,Noahs Ark Christian Playgroup,50148709,R5702,Payments to External Contractors,8279.31,05/09/2012,People Group
204468,Noahs Ark Pre-School,50148621,R5702,Payments to External Contractors,8777.73,05/09/2012,People Group
204478,North Warwickshire & Hinckley College,50148624,R5702,Payments to External Contractors,4319.64,05/09/2012,People Group
,North Warwickshire BC,CHAPS,R4454,Legal costs,850.00,12/09/2012,Resources
204486,North Warwickshire Citizens Advice Bureau,50185101,R4612,Projects,9402.00,21/09/2012,People Group
204491,Northamptonshire County Council,50188661,R4505,ICT Supplies / Consumables,1956.00,21/09/2012,Fire and Rescue
204491,Northamptonshire County Council,50188667,R4505,ICT Supplies / Consumables,4777.26,21/09/2012,Fire and Rescue
204497,Northgate Managed Services Ltd,50186028,R3006,Vehicle Licences,3494.25,21/09/2012,People Group
211996,Northleigh House School,50185272,R4932,Payments to WCC Maintained Schools,4400.00,14/09/2012,People Group
204509,Novacray Ltd,50193686,R2024,Electrical (LE),2530.44,27/09/2012,Resources
204517,Nuffield Health Day Nursery,50148615,R5702,Payments to External Contractors,830.70,05/09/2012,People Group
204521,Nuneaton & Bedworth Borough Council,50177493,R2301,Rates,2366.55,04/09/2012,Communities
204521,Nuneaton & Bedworth Borough Council,50139033,R2201,Rent,3685.00,07/09/2012,Resources
204521,Nuneaton & Bedworth Borough Council,50187831,R2201,Rent,3685.00,25/09/2012,Resources
204521,Nuneaton & Bedworth Borough Council,50195366,R2301,Rates,736.63,28/09/2012,Communities
204528,Nuneaton & Bedworth Leisure Trust,50189057,R4433,Sport Instruction,504.00,20/09/2012,People Group
204531,Nuneaton and North Warwickshire Equestrian Ce,50188502,R4420,Leisure Services External,1800.00,21/09/2012,People Group
204543,Nuneaton Signs Ltd,50183959,C1030,"New Construction, Conversion & Renovation",772.84,12/09/2012,Capital
210784,Nuneaton Taxi Service,50195939,R3204,Home To School / College Transport,900.00,28/09/2012,Communities
204557,Oakdene Nursery,50148737,R5702,Payments to External Contractors,8500.83,05/09/2012,People Group
207693,OCR,50183045,R4605,Exam / Tuition Fees (non-staff),1140.00,14/09/2012,People Group
204568,Ocs Group UK Ltd T/A Cannon,50182846,R2752,Grounds Maintenance Contract,936.34,10/09/2012,Communities
204575,Office Update Ltd,50186111,C1010,Acquisition Of New Assets,2022.48,14/09/2012,Capital
204575,Office Update Ltd,50181612,R4024,Furniture,20251.00,14/09/2012,Resources
204583,One Nation Studios Ltd,50185271,R4409,Consultancy,1376.00,14/09/2012,People Group
204583,One Nation Studios Ltd,50186032,R4409,Consultancy,620.38,14/09/2012,People Group
204583,One Nation Studios Ltd,50186032,R4409,Consultancy,1786.00,14/09/2012,People Group
214424,Optimum Interventions Ltd,50172560,R4409,Consultancy,2799.10,12/09/2012,Fire and Rescue
204623,Orion Care Services,50183106,R5805,Homecare - External Domiciliary (Adults),7339.32,11/09/2012,People Group
213381,Osiris Mr Ltd,50187705,R4409,Consultancy,1980.60,20/09/2012,Communities
204645,Oxford Computer Group Ltd,50189802,R4409,Consultancy,2545.40,24/09/2012,People Group
204645,Oxford Computer Group Ltd,50189808,R4409,Consultancy,9900.00,24/09/2012,People Group
216822,Oxford Human Sciences Ltd,50176469,R4443,Professional Fees Admin,2456.42,03/09/2012,Resources
204648,Oxfordshire County Council,50177437,R5202,Childrens Payments to Other Local Authorities,1241.31,20/09/2012,People Group
204656,P and M Heating and Mechanical Services Ltd,50179398,R2023,Mechanical (LM),1840.57,04/09/2012,Resources
204656,P and M Heating and Mechanical Services Ltd,50186455,C1030,"New Construction, Conversion & Renovation",30700.32,17/09/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50183820,C1030,"New Construction, Conversion & Renovation",4742.64,19/09/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50187798,C1030,"New Construction, Conversion & Renovation",4014.70,19/09/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50190546,R2023,Mechanical (LM),6469.35,24/09/2012,Resources
204656,P and M Heating and Mechanical Services Ltd,50190547,R2023,Mechanical (LM),4993.37,24/09/2012,Resources
204656,P and M Heating and Mechanical Services Ltd,50190548,C1030,"New Construction, Conversion & Renovation",24569.46,25/09/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50190549,C1030,"New Construction, Conversion & Renovation",16265.23,25/09/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50190852,C1030,"New Construction, Conversion & Renovation",8430.32,25/09/2012,Capital
204656,P and M Heating and Mechanical Services Ltd,50190545,R2023,Mechanical (LM),1750.87,25/09/2012,Resources
204663,P H F Training Ltd,50187661,R1601,Training - External,500.00,18/09/2012,Communities
204669,P L Carbodies,50184623,R3502,Motor Insurance Claims,660.00,19/09/2012,Other Services
204694,Pallett Drive Nursery,50148571,R5702,Payments to External Contractors,3239.73,05/09/2012,People Group
208589,Paper Tiger,50196190,R4310,Printing,685.00,28/09/2012,People Group
204699,Paradise Found Nursery,50148678,R5702,Payments to External Contractors,5371.86,05/09/2012,People Group
204702,Parallel Parents,50178047,R5822,Foster Care Payments - External,3498.66,03/09/2012,People Group
204702,Parallel Parents,50183685,R5822,Foster Care Payments - External,3498.66,12/09/2012,People Group
204702,Parallel Parents,50183698,R5822,Foster Care Payments - External,3498.66,12/09/2012,People Group
204716,Parsons Dowd Psychological Ltd,50188740,R4443,Professional Fees Admin,677.00,25/09/2012,Resources
204725,Pathway Care - Midlands  Ltd,50178063,R5822,Foster Care Payments - External,3299.29,03/09/2012,People Group
204725,Pathway Care - Midlands  Ltd,50179030,R5822,Foster Care Payments - External,894.00,03/09/2012,People Group
204725,Pathway Care - Midlands  Ltd,50184885,R5822,Foster Care Payments - External,3122.14,19/09/2012,People Group
204725,Pathway Care - Midlands  Ltd,50184893,R5822,Foster Care Payments - External,2820.56,19/09/2012,People Group
204725,Pathway Care - Midlands  Ltd,50187568,R5822,Foster Care Payments - External,-851.44,19/09/2012,People Group
204725,Pathway Care - Midlands  Ltd,50188513,R5822,Foster Care Payments - External,2266.93,20/09/2012,People Group
204729,Pathways Nurseries and Childcare Centres Ltd,50148628,R5702,Payments to External Contractors,6756.36,05/09/2012,People Group
204727,Pathways Nurseries and Childcare Centres Ltd,50148716,R5702,Payments to External Contractors,11906.70,05/09/2012,People Group
204728,Pathways Nurseries and Childcare Centres Ltd,50148731,R5702,Payments to External Contractors,4319.64,05/09/2012,People Group
216894,Pavilion Publishing And Media Ltd,50183503,R4438,Licences,10400.00,28/09/2012,People Group
204770,Pcm Fire Defence,50190890,R1601,Training - External,594.00,21/09/2012,People Group
204770,Pcm Fire Defence,50184085,R1601,Training - External,2680.00,26/09/2012,People Group
204770,Pcm Fire Defence,50186675,R1601,Training - External,1584.00,26/09/2012,People Group
204771,PCS Business Systems Ltd,50184250,R4503,Hardware,1335.00,28/09/2012,People Group
204771,PCS Business Systems Ltd,50184258,R4503,Hardware,539.00,28/09/2012,Resources
204775,Pearson Education Ltd T/A Bbc Active,50192677,R4058,Books,1116.40,27/09/2012,People Group
204776,Peek Traffic Ltd,50183571,R5702,Payments to External Contractors,545.00,12/09/2012,Communities
100055,People In Action,50172411,R5805,Homecare - External Domiciliary (Adults),819.00,05/09/2012,People Group
100055,People In Action,50172415,R5805,Homecare - External Domiciliary (Adults),1641.60,05/09/2012,People Group
100055,People In Action,50172423,R5805,Homecare - External Domiciliary (Adults),980.28,05/09/2012,People Group
100055,People In Action,50172426,R5805,Homecare - External Domiciliary (Adults),2202.48,05/09/2012,People Group
100055,People In Action,50172431,R5805,Homecare - External Domiciliary (Adults),3216.44,05/09/2012,People Group
100055,People In Action,50172432,R5805,Homecare - External Domiciliary (Adults),5554.08,05/09/2012,People Group
100055,People In Action,50172433,R5805,Homecare - External Domiciliary (Adults),547.20,05/09/2012,People Group
100055,People In Action,50172437,R5805,Homecare - External Domiciliary (Adults),2188.80,05/09/2012,People Group
100055,People In Action,50172440,R5805,Homecare - External Domiciliary (Adults),1310.40,05/09/2012,People Group
100055,People In Action,50172441,R5805,Homecare - External Domiciliary (Adults),980.28,05/09/2012,People Group
100055,People In Action,50172455,R5805,Homecare - External Domiciliary (Adults),3568.64,05/09/2012,People Group
100055,People In Action,50172459,R5805,Homecare - External Domiciliary (Adults),980.28,05/09/2012,People Group
100055,People In Action,50172467,R5805,Homecare - External Domiciliary (Adults),3064.32,05/09/2012,People Group
100055,People In Action,50172476,R5805,Homecare - External Domiciliary (Adults),980.28,05/09/2012,People Group
100055,People In Action,50172478,R5805,Homecare - External Domiciliary (Adults),3447.36,05/09/2012,People Group
100055,People In Action,50172484,R5805,Homecare - External Domiciliary (Adults),4021.92,05/09/2012,People Group
100055,People In Action,50172487,R5805,Homecare - External Domiciliary (Adults),1258.56,05/09/2012,People Group
100055,People In Action,50172488,R5805,Homecare - External Domiciliary (Adults),547.20,05/09/2012,People Group
100055,People In Action,50172489,R5805,Homecare - External Domiciliary (Adults),6128.64,05/09/2012,People Group
100055,People In Action,50172569,R5805,Homecare - External Domiciliary (Adults),902.88,05/09/2012,People Group
100055,People In Action,50172574,R5805,Homecare - External Domiciliary (Adults),1094.40,05/09/2012,People Group
100055,People In Action,50172578,R5805,Homecare - External Domiciliary (Adults),1092.00,05/09/2012,People Group
100055,People In Action,50172580,R5805,Homecare - External Domiciliary (Adults),980.28,05/09/2012,People Group
100055,People In Action,50172581,R5805,Homecare - External Domiciliary (Adults),3447.36,05/09/2012,People Group
100055,People In Action,50172596,R5805,Homecare - External Domiciliary (Adults),5432.70,05/09/2012,People Group
100055,People In Action,50172602,R5805,Homecare - External Domiciliary (Adults),2216.16,05/09/2012,People Group
100055,People In Action,50172603,R5805,Homecare - External Domiciliary (Adults),984.96,05/09/2012,People Group
100055,People In Action,50172607,R5805,Homecare - External Domiciliary (Adults),1368.00,05/09/2012,People Group
100055,People In Action,50172722,R5807,SLA - Adult Social Care Provision,26115.53,05/09/2012,People Group
100055,People In Action,50172725,R5805,Homecare - External Domiciliary (Adults),588.24,05/09/2012,People Group
100055,People In Action,50172732,R5805,Homecare - External Domiciliary (Adults),1747.20,05/09/2012,People Group
100055,People In Action,50172741,R5805,Homecare - External Domiciliary (Adults),3228.48,05/09/2012,People Group
100055,People In Action,50172755,R5805,Homecare - External Domiciliary (Adults),2380.32,05/09/2012,People Group
100055,People In Action,50172779,R5805,Homecare - External Domiciliary (Adults),3036.60,05/09/2012,People Group
100055,People In Action,50173047,R5805,Homecare - External Domiciliary (Adults),1501.50,05/09/2012,People Group
100055,People In Action,50173048,R5805,Homecare - External Domiciliary (Adults),791.70,05/09/2012,People Group
100055,People In Action,50173052,R5805,Homecare - External Domiciliary (Adults),5362.56,05/09/2012,People Group
100055,People In Action,50173058,R5805,Homecare - External Domiciliary (Adults),3830.40,05/09/2012,People Group
100055,People In Action,50173060,R5805,Homecare - External Domiciliary (Adults),1915.20,05/09/2012,People Group
100055,People In Action,50173062,R5805,Homecare - External Domiciliary (Adults),4586.40,05/09/2012,People Group
100055,People In Action,50174507,R5805,Homecare - External Domiciliary (Adults),930.24,05/09/2012,People Group
100055,People In Action,50175179,R5805,Homecare - External Domiciliary (Adults),1368.00,05/09/2012,People Group
