Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Directorate,
226153,Otterdene Products,51442584,R4044,Stock For Re-Sale Or Hire,760.92,26/10/2018,Communities,
227989,Our Lady and St Joseph Catholic Academy,51447628,R2201,Rents & Lettings,"1,061.55",12/10/2018,People Directorate,
227989,Our Lady and St Joseph Catholic Academy,51449681,R6107,SEN Statements Funding,"6,200.00",19/10/2018,Communities,
218094,Our Lady of the Assumption,51442847,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
224759,Oxford University Hospitals NHS Trust,51436479,R5702,Payments to External Contractors,"4,119.00",10/10/2018,Communities,
224759,Oxford University Hospitals NHS Trust,51436475,R5702,Payments to External Contractors,599.00,10/10/2018,Communities,
224759,Oxford University Hospitals NHS Trust,51451661,R5702,Payments to External Contractors,"4,549.00",25/10/2018,Communities,
229056,Oxygen Finance Ltd,51445849,R4441,Professional Fees,"31,665.24",09/10/2018,Other Services,
228509,P A Miles Control Systems Ltd,51443954,R2023,Property Services Mechanical (LM),876.58,26/10/2018,Resources,
210745,Pace Fuelcare Ltd,51440549,R2102,Energy Costs,"2,859.28",05/10/2018,Schools,
210745,Pace Fuelcare Ltd,51447080,R2102,Energy Costs,"1,053.07",26/10/2018,Schools,
100316,Paks Trust,51440657,R5803,Daycare External,900.48,24/10/2018,People Directorate,
223212,Park Lane Primary School - Academy,51444554,R6106,Early Years Funding (PVIs and LA),800.00,08/10/2018,Communities,
223212,Park Lane Primary School - Academy,51445912,R4441,Professional Fees,500.00,11/10/2018,Communities,
223212,Park Lane Primary School - Academy,51449646,R6107,SEN Statements Funding,"1,072.00",19/10/2018,Communities,
221159,Partners at Pear Tree Surgery,51451911,R5702,Payments to External Contractors,583.45,30/10/2018,Communities,
221159,Partners at Pear Tree Surgery,51451884,R5702,Payments to External Contractors,874.30,30/10/2018,Communities,
230702,Pattison College,51443757,R6107,SEN Statements Funding,"4,460.00",03/10/2018,Communities,
207674,Pauline Garbett,51446365,R6106,Early Years Funding (PVIs and LA),"2,561.33",10/10/2018,Communities,
223944,PCFY (Platinum Care For You Ltd****1337),51446240,R5805,Homecare - External Domiciliary,519.40,10/10/2018,People Directorate,
223944,PCFY (Platinum Care For You Ltd****1337),51446245,R5805,Homecare - External Domiciliary,615.13,10/10/2018,People Directorate,
223944,PCFY (Platinum Care For You Ltd****1337),51446247,R5805,Homecare - External Domiciliary,567.63,10/10/2018,People Directorate,
223944,PCFY (Platinum Care For You Ltd****1337),51446250,R5805,Homecare - External Domiciliary,615.86,10/10/2018,People Directorate,
228160,PCT Care Services Ltd – Eastways Children’s Home,51434886,R5806,Residential Care,"22,285.80",05/10/2018,People Directorate,
204775,Pearson Education Ltd (****60627),51440550,R4029,Licences (Incl Tv),978.00,12/10/2018,Schools,
999982,Penderels Trust,51444336,R9105,Reimbursements and Contributions,"3,297.63",04/10/2018,People Directorate,
999982,Penderels Trust,51444364,R9105,Reimbursements and Contributions,652.40,04/10/2018,People Directorate,
999982,Penderels Trust,51444365,R9105,Reimbursements and Contributions,"1,390.02",04/10/2018,People Directorate,
999982,Penderels Trust,51444391,R9105,Reimbursements and Contributions,"2,915.66",04/10/2018,People Directorate,
999982,Penderels Trust,51444408,R9105,Reimbursements and Contributions,869.63,04/10/2018,People Directorate,
999982,Penderels Trust,51444249,R9105,Reimbursements and Contributions,"2,020.05",04/10/2018,People Directorate,
999982,Penderels Trust,51444407,R9105,Reimbursements and Contributions,"1,651.20",04/10/2018,People Directorate,
999982,Penderels Trust,51442914,R9202,"Sales, Fees & Charges","6,576.30",04/10/2018,People Directorate,
999982,Penderels Trust,51445820,R9202,"Sales, Fees & Charges","1,593.20",10/10/2018,People Directorate,
999982,Penderels Trust,51445822,R9202,"Sales, Fees & Charges",524.00,10/10/2018,People Directorate,
999982,Penderels Trust,51448849,R9202,"Sales, Fees & Charges",963.23,18/10/2018,People Directorate,
999982,Penderels Trust,51450726,R9202,"Sales, Fees & Charges","1,514.84",25/10/2018,People Directorate,
999982,Penderels Trust,51450725,R9202,"Sales, Fees & Charges","1,281.04",25/10/2018,People Directorate,
999982,Penderels Trust,51450704,R9202,"Sales, Fees & Charges","1,032.36",25/10/2018,People Directorate,
999982,Penderels Trust,51450703,R9202,"Sales, Fees & Charges","2,841.20",25/10/2018,People Directorate,
999982,Penderels Trust,51452007,R9202,"Sales, Fees & Charges","1,199.59",31/10/2018,People Directorate,
999982,Penderels Trust,51452284,R9105,Reimbursements and Contributions,962.21,31/10/2018,People Directorate,
235330,Pennycuick Collins Chartered Surveyors,51391667,R2201,Rents & Lettings,600.00,02/10/2018,Resources,
235330,Pennycuick Collins Chartered Surveyors,51405712,R2201,Rents & Lettings,"1,200.00",02/10/2018,Resources,
235330,Pennycuick Collins Chartered Surveyors,51440031,R2201,Rents & Lettings,"1,800.00",11/10/2018,Resources,
100055,People In Action,51450816,R5807,Social Care Block Contracts,"26,731.24",23/10/2018,People Directorate,
999982,People in Action,51445440,R9105,Reimbursements and Contributions,887.79,10/10/2018,People Directorate,
231414,People Potential Possibilities t/a P3 Charity,51437380,R5807,Social Care Block Contracts,"60,295.89",12/10/2018,People Directorate,
232559,Perfect Circle JV Ltd ****0911,51437640,C1050,External Fees,"41,535.78",04/10/2018,Capital,
232559,Perfect Circle JV Ltd ****0911,51439102,C1050,External Fees,"89,991.75",04/10/2018,Capital,
232559,Perfect Circle JV Ltd ****0911,51437871,C1050,External Fees,"1,572.72",04/10/2018,Capital,
232559,Perfect Circle JV Ltd ****0911,51437645,C1050,External Fees,"24,530.96",04/10/2018,Capital,
232559,Perfect Circle JV Ltd ****0911,51440226,R4409,Consultancy,"5,032.00",19/10/2018,Resources,
232559,Perfect Circle JV Ltd ****0911,51440224,R4441,Professional Fees,"2,075.75",19/10/2018,Resources,
232559,Perfect Circle JV Ltd ****0911,51451644,R1101,Agency Staff Pay,"7,208.00",25/10/2018,Resources,
232559,Perfect Circle JV Ltd ****0911,51451642,R1101,Agency Staff Pay,"9,010.00",29/10/2018,Resources,
204791,Performance Monitoring Systems Ltd t/a Redkite Systems,51436135,R1601,Training,500.00,10/10/2018,Fire and Rescue,
204797,Pertemps Recruitment Partnership Ltd,51435328,R1101,Agency Staff Pay,"1,138.80",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435332,R1101,Agency Staff Pay,"1,476.15",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435222,R1101,Agency Staff Pay,"1,444.20",05/10/2018,Fire and Rescue,
204797,Pertemps Recruitment Partnership Ltd,51435212,R1101,Agency Staff Pay,"1,499.85",05/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51435323,R1101,Agency Staff Pay,"2,052.23",05/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51435324,R1101,Agency Staff Pay,"2,036.96",05/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51435198,R1101,Agency Staff Pay,"1,229.51",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435199,R1101,Agency Staff Pay,"1,353.83",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435201,R1101,Agency Staff Pay,"1,149.57",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435203,R1101,Agency Staff Pay,"1,048.53",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435205,R1101,Agency Staff Pay,"1,080.30",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435209,R1101,Agency Staff Pay,"1,233.49",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435211,R1101,Agency Staff Pay,"1,336.60",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435215,R1101,Agency Staff Pay,"1,190.18",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435238,R1101,Agency Staff Pay,"1,937.72",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435243,R1101,Agency Staff Pay,"1,412.46",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435276,R1101,Agency Staff Pay,"1,503.36",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435279,R1101,Agency Staff Pay,"1,225.10",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435282,R1101,Agency Staff Pay,932.84,05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435283,R1101,Agency Staff Pay,"1,262.43",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435284,R1101,Agency Staff Pay,"1,184.46",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435289,R1101,Agency Staff Pay,"1,472.94",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435292,R1101,Agency Staff Pay,"1,256.70",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435296,R1101,Agency Staff Pay,"1,455.70",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435313,R1101,Agency Staff Pay,"1,156.99",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435316,R1101,Agency Staff Pay,"2,006.24",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435317,R1101,Agency Staff Pay,"1,491.47",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435320,R1101,Agency Staff Pay,906.98,05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435322,R1101,Agency Staff Pay,860.63,05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435325,R1101,Agency Staff Pay,954.87,05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435329,R1101,Agency Staff Pay,"1,491.47",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435335,R1101,Agency Staff Pay,990.87,05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435338,R1101,Agency Staff Pay,830.75,05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435340,R1101,Agency Staff Pay,"1,608.30",05/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51435194,R1101,Agency Staff Pay,"1,130.54",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435195,R1101,Agency Staff Pay,"1,537.25",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435225,R1101,Agency Staff Pay,515.40,05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435236,R1101,Agency Staff Pay,"1,815.96",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435237,R1101,Agency Staff Pay,843.05,05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435254,R1101,Agency Staff Pay,"2,481.88",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435255,R1101,Agency Staff Pay,"1,980.28",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435257,R1101,Agency Staff Pay,"1,864.40",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435259,R1101,Agency Staff Pay,"1,350.06",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435261,R1101,Agency Staff Pay,"2,786.00",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435265,R1101,Agency Staff Pay,630.48,05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435270,R1101,Agency Staff Pay,"2,810.65",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435271,R1101,Agency Staff Pay,"1,216.17",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435272,R1101,Agency Staff Pay,"1,723.53",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435273,R1101,Agency Staff Pay,"4,800.00",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435278,R1101,Agency Staff Pay,536.58,05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435281,R1101,Agency Staff Pay,916.04,05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435288,R1101,Agency Staff Pay,"1,816.00",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435291,R1101,Agency Staff Pay,532.58,05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435293,R1101,Agency Staff Pay,"1,931.50",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435319,R1101,Agency Staff Pay,517.40,05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435321,R1101,Agency Staff Pay,"2,062.94",05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51435327,R1101,Agency Staff Pay,528.05,05/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439068,R1101,Agency Staff Pay,"2,475.35",10/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51423983,R1101,Agency Staff Pay,"2,475.35",10/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51427675,R1101,Agency Staff Pay,"2,475.35",10/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51433143,R1101,Agency Staff Pay,"2,475.35",10/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51431035,R1101,Agency Staff Pay,"2,475.35",10/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51432116,R1101,Agency Staff Pay,"2,475.35",10/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51427985,R1101,Agency Staff Pay,"2,769.06",10/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437162,R1101,Agency Staff Pay,"1,491.47",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437169,R1101,Agency Staff Pay,703.58,12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437176,R1101,Agency Staff Pay,938.10,12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437180,R1101,Agency Staff Pay,"1,578.25",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437182,R1101,Agency Staff Pay,"1,491.47",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437191,R1101,Agency Staff Pay,"1,057.98",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437196,R1101,Agency Staff Pay,698.93,12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437207,R1101,Agency Staff Pay,"1,254.64",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437217,R1101,Agency Staff Pay,723.38,12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437225,R1101,Agency Staff Pay,"1,422.51",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437230,R1101,Agency Staff Pay,"1,161.04",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437314,R1101,Agency Staff Pay,"2,104.20",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437316,R1101,Agency Staff Pay,"1,156.17",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437322,R1101,Agency Staff Pay,"2,507.80",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437323,R1101,Agency Staff Pay,"1,879.20",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437324,R1101,Agency Staff Pay,"2,422.15",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437326,R1101,Agency Staff Pay,"1,816.36",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437330,R1101,Agency Staff Pay,"1,156.99",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437338,R1101,Agency Staff Pay,"1,512.13",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437345,R1101,Agency Staff Pay,"1,283.49",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437351,R1101,Agency Staff Pay,"1,353.83",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437355,R1101,Agency Staff Pay,"1,522.32",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437361,R1101,Agency Staff Pay,"2,270.45",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437364,R1101,Agency Staff Pay,"1,179.34",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437366,R1101,Agency Staff Pay,"1,149.17",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437367,R1101,Agency Staff Pay,572.96,12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437368,R1101,Agency Staff Pay,"1,145.15",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437371,R1101,Agency Staff Pay,"1,156.99",12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437374,R1101,Agency Staff Pay,922.47,12/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51437337,R1101,Agency Staff Pay,"1,864.40",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437343,R1101,Agency Staff Pay,"1,869.46",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437349,R1101,Agency Staff Pay,"1,680.54",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437363,R1101,Agency Staff Pay,"1,809.08",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437357,R1101,Agency Staff Pay,"1,499.85",12/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51437370,R1101,Agency Staff Pay,"2,052.23",12/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51437375,R1101,Agency Staff Pay,"2,353.36",12/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51437171,R1101,Agency Staff Pay,"1,510.22",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437183,R1101,Agency Staff Pay,"1,101.12",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437204,R1101,Agency Staff Pay,"2,810.65",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437213,R1101,Agency Staff Pay,"3,102.35",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437222,R1101,Agency Staff Pay,"2,269.95",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437226,R1101,Agency Staff Pay,626.06,12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437227,R1101,Agency Staff Pay,661.43,12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437228,R1101,Agency Staff Pay,620.90,12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437231,R1101,Agency Staff Pay,"1,145.05",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437232,R1101,Agency Staff Pay,533.66,12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437237,R1101,Agency Staff Pay,611.26,12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437254,R1101,Agency Staff Pay,"1,290.64",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437255,R1101,Agency Staff Pay,635.66,12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437256,R1101,Agency Staff Pay,652.88,12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437317,R1101,Agency Staff Pay,"1,329.11",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437319,R1101,Agency Staff Pay,"1,680.51",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437320,R1101,Agency Staff Pay,855.64,12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437328,R1101,Agency Staff Pay,"1,687.57",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437329,R1101,Agency Staff Pay,"2,184.88",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437332,R1101,Agency Staff Pay,644.17,12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437335,R1101,Agency Staff Pay,"2,666.46",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437336,R1101,Agency Staff Pay,"2,400.93",12/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51437206,R1101,Agency Staff Pay,"2,407.00",12/10/2018,Fire and Rescue,
204797,Pertemps Recruitment Partnership Ltd,51437223,R1101,Agency Staff Pay,"2,036.96",12/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51437342,R1101,Agency Staff Pay,"1,499.85",12/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51437347,R1101,Agency Staff Pay,"1,499.85",12/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51437352,R1101,Agency Staff Pay,"1,499.85",12/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51439625,R1101,Agency Staff Pay,"1,156.99",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439639,R1101,Agency Staff Pay,"1,040.81",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439640,R1101,Agency Staff Pay,"1,353.83",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439652,R1101,Agency Staff Pay,"2,680.50",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439653,R1101,Agency Staff Pay,"1,369.98",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439655,R1101,Agency Staff Pay,"1,381.61",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439656,R1101,Agency Staff Pay,"1,155.27",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439657,R1101,Agency Staff Pay,572.08,19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439659,R1101,Agency Staff Pay,"1,177.58",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439663,R1101,Agency Staff Pay,"1,246.91",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439665,R1101,Agency Staff Pay,"1,347.85",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439669,R1101,Agency Staff Pay,764.07,19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439554,R1101,Agency Staff Pay,"2,353.36",19/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51439638,R1101,Agency Staff Pay,"1,499.85",19/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51439667,R1101,Agency Staff Pay,"2,736.30",19/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51439670,R1101,Agency Staff Pay,"2,036.96",19/10/2018,Communities,
204797,Pertemps Recruitment Partnership Ltd,51439532,R1101,Agency Staff Pay,"3,840.00",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439533,R1101,Agency Staff Pay,721.88,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439545,R1101,Agency Staff Pay,626.06,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439547,R1101,Agency Staff Pay,547.22,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439550,R1101,Agency Staff Pay,522.30,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439551,R1101,Agency Staff Pay,514.40,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439552,R1101,Agency Staff Pay,"1,158.47",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439557,R1101,Agency Staff Pay,"2,529.59",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439559,R1101,Agency Staff Pay,"1,352.12",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439567,R1101,Agency Staff Pay,"1,680.54",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439568,R1101,Agency Staff Pay,"1,145.05",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439574,R1101,Agency Staff Pay,"1,782.40",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439579,R1101,Agency Staff Pay,"2,269.95",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439581,R1101,Agency Staff Pay,"1,508.08",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439594,R1101,Agency Staff Pay,661.43,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439595,R1101,Agency Staff Pay,635.66,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439598,R1101,Agency Staff Pay,660.19,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439602,R1101,Agency Staff Pay,579.79,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439606,R1101,Agency Staff Pay,604.22,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439616,R1101,Agency Staff Pay,"1,351.98",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439618,R1101,Agency Staff Pay,644.25,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439620,R1101,Agency Staff Pay,"2,330.50",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439621,R1101,Agency Staff Pay,"2,071.38",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439626,R1101,Agency Staff Pay,"1,214.72",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439631,R1101,Agency Staff Pay,"1,782.00",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439635,R1101,Agency Staff Pay,"2,475.35",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439637,R1101,Agency Staff Pay,"1,687.57",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439641,R1101,Agency Staff Pay,508.01,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439642,R1101,Agency Staff Pay,"3,102.35",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439647,R1101,Agency Staff Pay,"1,650.04",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439649,R1101,Agency Staff Pay,"4,800.00",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439651,R1101,Agency Staff Pay,"4,800.00",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439661,R1101,Agency Staff Pay,"2,012.33",19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439666,R1101,Agency Staff Pay,646.75,19/10/2018,Resources,
204797,Pertemps Recruitment Partnership Ltd,51439531,R1101,Agency Staff Pay,"1,229.51",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439534,R1101,Agency Staff Pay,"1,040.81",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439535,R1101,Agency Staff Pay,843.90,19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439536,R1101,Agency Staff Pay,"1,188.94",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439537,R1101,Agency Staff Pay,"1,576.20",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439538,R1101,Agency Staff Pay,"2,285.40",19/10/2018,People Directorate,
204797,Pertemps Recruitment Partnership Ltd,51439540,R1101,Agency Staff Pay,"1,192.54",19/10/2018,People Directorate,
